Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Dominica,3,1,51.2,13.9,2010.0,2010.0,2010.0,2010.0,848.1,848.1,844.8,844.8,70.0,70.0,69.7,69.7,21.0,21.0,18.4,18.4,8.7,8.2,0.6,673.9,630.3,43.6,686.8,642.4,44.4
Sint Maarten (Dutch part),3,3,76.4,84.5,2010.0,2010.0,2011.0,2010.2,1054.8,1055.2,1055.2,1055.2,65.0,77.3,74.4,76.6,61.0,58.3,61.0,59.0,14.0,12.1,1.9,1082.7,932.9,149.8,1103.5,950.9,152.6
Barbados,2,2,41.0,23.5,2012.5,2012.5,2012.3,2014.4,686.1,686.1,686.0,687.8,51.0,51.0,51.6,45.5,46.0,46.0,42.7,76.4,8.2,7.0,1.2,634.9,540.1,94.8,647.1,550.4,96.6
Cabo Verde,2,2,2.9,2.8,2003.0,2003.0,1998.8,1994.8,1866.8,1866.8,1808.4,1767.3,229.0,229.0,230.8,232.5,219.5,219.5,172.7,128.2,4.0,3.6,0.5,303.6,269.1,34.5,309.4,274.3,35.2
Côte d'Ivoire,2,2,98.3,73.2,2010.5,2010.5,2011.5,2010.4,2961.1,2961.1,2952.1,2961.6,232.0,232.0,233.7,231.9,83.5,83.5,67.9,84.8,16.6,15.0,1.6,1279.7,1156.9,122.8,1304.3,1179.1,125.2
Gabon,2,1,179.2,91.1,2013.0,2013.0,2013.0,2013.0,3785.6,3785.6,3785.6,3785.6,292.5,292.5,292.5,292.5,39.5,39.5,39.5,39.5,28.2,27.0,1.2,2180.7,2090.5,90.2,2222.5,2130.6,91.9
Ireland,1,1,22.2,27.9,2008.0,2008.0,2008.0,2008.0,3605.4,3605.4,3605.4,3605.4,308.0,308.0,308.0,308.0,29.0,29.0,29.0,29.0,4.4,4.3,0.1,337.4,331.8,5.6,343.9,338.1,5.8
Gibraltar,1,1,30.4,41.2,2009.0,2009.0,2009.0,2009.0,3189.2,3189.2,3189.2,3189.2,273.0,273.0,273.0,273.0,83.0,83.0,83.0,83.0,6.7,6.1,0.6,514.5,466.3,48.2,524.4,475.2,49.1
Dominican Republic,1,1,13.6,18.4,2009.0,2009.0,2009.0,2009.0,1428.1,1428.1,1428.1,1428.1,143.0,143.0,143.0,143.0,109.0,109.0,109.0,109.0,3.1,2.2,0.8,233.4,170.1,63.3,237.9,173.3,64.5
Namibia,1,1,50.0,50.8,2014.0,2014.0,2014.0,2014.0,9650.5,9650.5,9650.5,9650.5,1861.0,1861.0,1861.0,1861.0,1126.0,1126.0,1126.0,1126.0,23.2,16.5,6.7,1775.4,1265.5,509.9,1809.5,1289.8,519.7
Germany,1,1,38.9,18.2,1995.0,1995.0,1995.0,1995.0,4268.2,4268.2,4268.2,4268.2,294.0,294.0,294.0,294.0,73.0,73.0,73.0,73.0,10.4,9.9,0.5,799.2,761.2,38.0,814.6,775.8,38.8
Portugal,1,1,18.6,15.3,2008.0,2008.0,2008.0,2008.0,3118.2,3118.2,3118.2,3118.2,384.0,384.0,384.0,384.0,40.0,40.0,40.0,40.0,5.8,5.7,0.1,435.2,426.5,8.7,443.5,434.7,8.8
Saint Vincent and the Grenadines,1,1,14.9,4.1,2010.0,2010.0,2010.0,2010.0,739.1,739.1,739.1,739.1,58.0,58.0,58.0,58.0,23.0,23.0,23.0,23.0,2.8,2.5,0.2,212.8,194.7,18.0,216.9,198.5,18.4
China,1,1,14.8,19.5,2008.0,2008.0,2008.0,2008.0,1538.7,1538.7,1538.7,1538.7,140.0,140.0,140.0,140.0,71.0,71.0,71.0,71.0,3.2,2.8,0.4,242.8,212.1,30.7,247.5,216.2,31.2
Russian Federation,1,1,48.5,22.1,2000.0,2000.0,2000.0,2000.0,5302.1,5302.1,5302.1,5302.1,380.0,380.0,380.0,380.0,102.0,102.0,102.0,102.0,13.5,12.8,0.7,1013.1,959.8,53.3,1032.6,978.3,54.3
Netherlands,1,1,11.9,15.0,2007.0,2007.0,2007.0,2007.0,3988.2,3988.2,3988.2,3988.2,263.0,263.0,263.0,263.0,71.0,71.0,71.0,71.0,4.6,4.6,0.0,358.5,356.4,2.1,365.4,363.3,2.1
United States of America,1,1,45.9,59.3,1994.0,1994.0,1994.0,1994.0,3015.2,3015.2,3015.2,3015.2,175.0,175.0,175.0,175.0,19.0,19.0,19.0,19.0,12.3,12.2,0.1,950.2,940.1,10.1,968.5,958.2,10.3
Curaçao,1,1,13.9,5.1,1995.0,1995.0,1995.0,1995.0,1127.9,1127.9,1127.9,1127.9,100.0,100.0,100.0,100.0,76.0,76.0,76.0,76.0,3.4,3.3,0.1,262.0,251.8,10.2,267.0,256.6,10.4
United Kingdom of Great Britain and Northern Ireland,1,1,33.4,15.6,1995.0,1995.0,1995.0,1995.0,3657.7,3657.7,3657.7,3657.7,243.0,243.0,243.0,243.0,133.0,133.0,133.0,133.0,9.9,9.0,0.9,763.4,694.1,69.3,778.0,707.4,70.6
Senegal,1,1,21.6,2.9,2018.0,2018.0,2018.0,2018.0,2169.7,2169.7,2169.7,2169.7,172.0,172.0,172.0,172.0,24.0,24.0,24.0,24.0,4.7,4.3,0.4,356.4,322.9,33.5,363.2,329.1,34.1
