Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,538,204,2416.5,3120.6,1988.9,1991.2,1992.5,1993.4,834.3,877.1,829.7,819.5,88.0,146.4,176.7,182.3,29.0,98.1,63.6,67.4,642.3,528.8,113.5,48946.6,40382.5,8564.1,49886.3,41157.8,8728.5
Oil tanker,483,268,69529.0,130593.9,2008.3,2008.9,2009.4,2009.4,1021.1,2598.0,2354.2,2387.9,122.0,258.9,470.2,475.2,33.0,52.9,57.3,56.9,6749.2,5430.6,1318.5,522456.2,420480.9,101975.3,532487.4,428554.1,103933.3
Container,385,77,3197.4,4023.1,2001.8,2001.4,2001.4,2001.3,556.7,689.4,733.0,744.6,62.0,71.0,117.2,119.2,24.0,32.3,31.6,31.5,850.9,701.8,149.1,65068.0,53829.5,11238.5,66317.4,54863.1,11454.3
Chemical tanker,238,130,5067.1,8141.4,2005.9,2006.7,2007.6,2007.7,728.8,931.6,941.7,955.4,82.0,116.3,207.6,212.6,32.5,59.1,55.8,55.4,982.5,721.0,261.4,76018.9,55789.1,20229.8,77478.5,56860.2,20618.3
Offshore,186,19,329.6,354.8,2008.4,2005.2,2008.0,2007.4,250.2,451.5,290.7,248.6,56.5,165.5,392.8,290.8,27.0,94.6,122.5,132.5,193.5,136.7,56.9,14545.8,10275.6,4270.2,14825.1,10472.8,4352.2
Service - tug,151,21,96.9,82.1,2007.4,2004.9,2007.6,2007.1,222.4,604.3,360.9,353.6,55.0,195.5,366.1,352.4,9.0,55.8,44.5,41.3,80.7,69.3,11.4,6057.8,5199.6,858.1,6174.1,5299.5,874.6
Bulk carrier,147,90,4752.3,8598.6,1996.9,1998.6,2004.1,2004.6,861.7,1142.3,1614.3,1698.5,90.0,199.0,992.8,1041.6,16.0,66.9,94.1,95.2,392.9,364.1,28.9,30278.7,28087.8,2190.9,30860.0,28627.1,2233.0
Vehicle,126,43,6110.1,2060.0,1996.1,2003.2,2001.9,2001.4,839.0,1847.1,1500.7,1537.8,70.0,125.2,228.9,234.6,14.0,44.0,74.9,82.5,473.7,398.2,75.5,36543.6,30759.6,5784.0,37245.2,31350.2,5895.1
Liquefied gas tanker,96,14,843.5,909.8,2010.5,2009.2,2011.5,2011.4,565.0,958.5,699.6,686.9,47.5,85.8,99.0,98.0,21.5,22.0,39.4,40.1,208.5,173.6,34.9,15985.4,13354.4,2630.9,16292.3,13610.9,2681.4
Refrigerated bulk,26,21,247.1,274.3,1993.9,1993.7,1993.6,1993.6,1102.2,1190.6,1143.9,1140.8,73.0,96.8,107.1,107.1,52.0,133.7,124.1,127.3,166.3,94.2,72.1,12616.9,7198.0,5418.9,12859.1,7336.2,5522.9
Ro-Ro,22,9,511.5,428.2,2005.3,2001.6,2012.7,2013.2,679.6,639.4,630.0,626.8,54.0,78.9,64.6,62.6,27.5,31.4,44.8,46.0,62.3,53.1,9.2,4811.3,4099.1,712.2,4903.7,4177.8,725.9
Service - other,11,3,16.3,25.2,1978.8,1984.7,1986.6,1989.5,469.6,579.2,573.3,551.4,67.0,274.5,291.9,327.1,12.0,763.8,823.7,1048.8,10.9,6.3,4.6,819.3,470.6,348.7,835.1,479.7,355.4
Miscellaneous - fishing,4,3,0.2,0.2,1987.0,1989.3,1989.9,1989.7,181.4,353.6,93.7,92.9,25.0,46.0,54.5,56.5,37.0,63.7,48.0,41.5,0.6,0.2,0.4,46.7,18.0,28.7,47.6,18.3,29.3
Ferry-RoPax,1,1,5.8,2.1,1986.0,1986.0,1986.0,1986.0,1260.5,1260.5,1260.5,1260.5,137.0,137.0,137.0,137.0,3.0,3.0,3.0,3.0,2.5,2.4,0.0,185.0,183.6,1.4,188.6,187.1,1.4
