Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Malta,708,263,6215.6,10517.4,2006.1,2005.4,2008.0,2008.3,251.5,429.9,450.7,461.2,24.0,66.2,96.1,96.8,34.0,69.7,55.0,53.0,1287.5,653.5,634.0,98913.1,50220.0,48693.1,100812.2,51184.2,49628.0
Turkey,347,183,3833.2,5752.1,1994.8,1994.7,1998.9,1999.2,917.3,956.6,997.5,1005.3,80.0,102.1,104.0,106.6,76.0,174.6,142.9,147.7,887.2,606.4,280.8,67982.0,46688.2,21293.8,69287.2,47584.6,21702.6
Italy,333,157,6915.2,11638.1,2002.4,2004.8,2007.0,2007.8,661.7,848.2,771.8,777.7,65.0,96.4,118.9,121.9,40.0,55.9,50.6,49.5,1085.3,664.8,420.6,83698.4,51301.3,32397.1,85305.4,52286.3,33019.2
Spain,230,131,6375.6,10568.4,1993.6,1999.3,2007.0,2008.3,982.3,1328.6,1365.1,1407.0,93.0,131.2,166.5,172.1,47.0,77.0,61.8,61.0,829.3,594.8,234.5,64009.3,45918.4,18090.9,65238.3,46800.1,18438.2
Greece,170,139,3478.6,5851.2,1999.8,1999.5,2004.9,2005.4,625.2,743.0,739.2,734.0,57.5,83.2,132.8,134.3,60.5,132.3,100.9,98.2,566.8,318.7,248.1,43751.4,24647.1,19104.2,44591.4,25120.3,19471.0
Tunisia,137,89,1004.3,1272.6,2004.2,2002.6,2006.0,2006.2,425.6,531.6,539.2,513.9,49.0,79.0,73.4,73.6,31.0,92.9,85.6,98.7,216.5,124.4,92.1,16588.2,9547.9,7040.2,16906.7,9731.2,7175.4
Egypt,81,45,1271.9,1700.9,1995.5,1999.3,2003.5,2004.0,936.4,982.1,956.9,948.7,97.0,111.9,152.3,179.3,51.0,79.7,55.9,59.3,193.6,135.9,57.7,14882.9,10471.5,4411.3,15168.6,10672.6,4496.0
France,44,40,2969.2,5122.0,2006.9,2006.4,2007.9,2008.5,1097.6,1404.0,1469.5,1437.7,118.0,139.9,172.4,170.9,32.5,38.9,41.1,40.8,276.2,211.0,65.1,21357.4,16321.1,5036.4,21767.5,16634.4,5133.1
Romania,38,20,184.9,216.3,1976.6,1980.1,1987.1,1990.2,1108.2,1166.6,1167.9,1177.7,121.0,131.3,143.9,159.7,34.0,88.6,120.3,147.6,43.2,36.3,6.9,3273.6,2753.1,520.5,3336.5,2806.0,530.5
Algeria,34,29,474.5,762.6,2002.1,2001.5,2008.3,2009.0,824.8,864.5,958.1,975.8,81.0,89.5,104.8,106.7,61.5,83.7,75.6,76.9,94.7,63.2,31.5,7286.9,4872.1,2414.8,7426.8,4965.7,2461.1
Gibraltar,34,33,2444.0,4433.0,2008.1,2008.1,2009.5,2009.6,1308.5,1378.0,1407.8,1411.6,131.0,132.8,141.7,142.0,44.5,119.9,86.6,84.4,231.2,157.6,73.6,17897.5,12206.2,5691.4,18241.2,12440.5,5800.6
Cyprus,31,22,1313.9,1922.3,2004.5,2005.2,2004.6,2004.5,1216.8,1289.6,1984.2,2108.4,144.0,245.0,862.1,872.7,69.0,87.6,55.4,58.2,272.9,212.4,60.5,21113.6,16431.7,4681.9,21519.0,16747.2,4771.8
Netherlands,28,26,3059.1,4228.6,2003.8,2004.1,2006.4,2008.9,2708.9,2791.1,2779.3,2771.4,221.5,250.1,255.6,257.3,70.5,102.4,74.1,67.8,322.2,252.5,69.8,24791.6,19422.9,5368.7,25267.6,19795.9,5471.8
Saudi Arabia,21,14,3366.4,4528.2,2011.3,2009.4,2010.2,2009.9,1680.2,2724.7,2680.9,3498.2,140.0,233.7,765.3,1033.7,31.0,37.0,25.0,19.7,223.2,211.4,11.8,17292.7,16375.8,916.9,17624.7,16690.2,934.5
Singapore,18,17,7139.2,9310.0,2006.2,2005.9,2006.5,2007.7,6035.6,5981.1,5977.9,5923.5,467.0,494.6,507.8,550.4,33.0,38.8,38.5,34.9,493.4,464.3,29.1,38216.5,35962.2,2254.4,38950.3,36652.7,2297.6
Belgium,16,9,1321.3,695.2,1999.1,2003.9,2002.7,2004.4,2707.6,2947.3,2859.2,2871.6,205.5,232.3,232.0,231.0,44.0,57.2,52.3,60.7,132.2,119.9,12.3,10184.1,9233.9,950.2,10379.6,9411.2,968.4
Lebanon,11,7,176.3,128.0,1998.1,1998.1,2000.2,2001.9,1088.7,1083.6,1120.8,1150.2,88.0,111.7,95.9,116.9,40.0,128.1,51.2,67.3,30.0,24.2,5.8,2299.9,1865.5,434.4,2344.1,1901.4,442.7
Slovenia,11,10,127.5,139.1,1998.5,2000.0,2003.0,2002.5,988.7,976.7,962.1,1010.4,91.0,96.5,75.9,83.6,55.0,58.0,30.6,38.9,19.4,16.2,3.2,1491.2,1249.0,242.1,1519.8,1273.0,246.8
Ecuador,9,7,551.7,602.3,1993.7,1994.0,1993.7,1993.7,6376.2,6363.2,6362.5,6365.8,431.0,432.8,439.0,439.3,131.0,200.3,176.0,180.2,251.0,213.0,37.9,19159.7,16311.5,2848.2,19527.5,16624.6,2902.9
Portugal,9,9,881.9,1644.3,2008.1,2008.1,2010.3,2010.4,1629.6,1801.7,1671.5,1663.3,151.0,178.9,185.0,182.6,31.0,57.6,34.8,33.7,84.9,70.1,14.8,6572.9,5427.1,1145.8,6699.1,5531.3,1167.8
Morocco,9,9,329.4,536.6,2003.3,2003.3,2008.6,2009.6,1557.4,1646.6,1665.5,1679.4,150.0,202.4,187.1,186.4,48.0,218.1,158.9,144.4,55.7,36.1,19.6,4264.6,2778.5,1486.2,4346.5,2831.8,1514.7
Germany,8,8,481.1,374.7,2005.0,2005.0,2005.4,2007.4,3151.2,3423.3,3211.5,3495.1,225.5,265.0,249.1,281.9,60.5,152.9,152.3,263.6,63.9,59.2,4.7,4897.2,4543.8,353.3,4991.2,4631.1,360.1
Russian Federation,7,7,131.2,205.2,1990.9,1990.9,1992.6,1992.9,1376.5,1526.7,1426.6,1421.4,158.0,166.6,158.8,157.2,158.0,171.0,179.4,175.4,29.3,20.1,9.2,2243.3,1549.3,694.1,2286.4,1579.0,707.4
Croatia,7,7,79.7,133.6,1987.9,1987.9,1998.9,2000.9,920.0,968.0,1049.0,1064.3,96.0,100.4,102.1,102.7,38.0,32.4,36.2,37.3,9.3,6.7,2.6,715.7,512.7,203.0,729.5,522.6,206.9
Syrian Arab Republic,7,7,92.5,93.5,1988.1,1988.1,1998.7,1994.8,1021.1,1270.4,1040.9,1091.7,96.0,138.1,98.0,113.5,105.0,129.7,115.1,156.8,15.9,12.7,3.3,1227.7,978.2,249.5,1251.3,997.0,254.3
Malaysia,6,6,2603.0,4036.7,2007.2,2007.2,2007.6,2008.8,6232.8,6185.5,6181.2,6165.1,523.0,513.3,526.4,551.7,22.0,26.8,29.1,34.3,160.4,152.1,8.3,12422.2,11778.9,643.3,12660.7,12005.0,655.7
United Kingdom of Great Britain and Northern Ireland,6,6,899.6,1422.8,2009.8,2009.8,2012.4,2011.8,2851.8,2757.3,2830.2,2926.8,230.5,236.2,245.9,260.3,39.0,209.5,76.6,81.6,65.7,55.7,10.0,5068.1,4300.7,767.4,5165.4,4383.2,782.2
Lithuania,6,6,542.1,860.2,2007.7,2007.7,2007.7,2007.6,3648.5,3668.3,3671.6,3671.2,297.5,294.5,294.6,294.5,60.5,85.3,83.3,83.6,89.3,78.0,11.4,6846.2,5964.6,881.6,6977.6,6079.1,898.5
Denmark,5,5,402.3,641.9,2005.2,2005.2,2005.4,2005.4,3257.7,3264.7,3261.8,3265.5,253.0,251.4,250.6,250.5,36.0,43.8,42.5,41.9,55.9,50.3,5.7,4297.3,3859.1,438.2,4379.8,3933.2,446.6
