Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ras Lanuf,57,50,6017.8,11373.8,2007.3,2007.4,2006.7,2006.7,810.0,1402.1,1586.6,1598.1,120.0,164.0,336.0,338.1,22.0,39.1,25.5,25.4,496.6,392.8,103.9,38450.2,30413.8,8036.5,39188.5,30997.7,8190.8
Al Burayqah,51,38,1135.8,1182.5,2005.4,2004.6,2009.5,2009.0,922.3,1206.5,1354.4,1157.4,100.0,107.0,199.4,187.6,71.0,104.8,67.8,76.9,177.9,141.8,36.1,13678.2,10929.6,2748.5,13940.8,11139.5,2801.3
Marsa Brega,30,24,3103.2,5756.2,2009.7,2010.2,2010.5,2010.5,1003.0,1639.9,1897.7,1966.0,109.5,181.5,824.0,850.6,36.0,34.6,24.2,23.9,223.8,174.8,48.9,17331.0,13539.9,3791.1,17663.8,13799.9,3863.9
Zuwara,10,7,225.3,370.9,1990.6,1994.4,2003.4,2005.1,813.6,1038.7,1445.6,1548.0,84.5,168.7,256.3,269.8,32.0,99.9,41.6,37.6,25.5,19.4,6.1,1943.6,1486.0,457.6,1980.9,1514.5,466.4
Tajoura,7,5,118.7,180.1,1995.4,1992.0,2002.5,2002.9,1430.6,1096.1,1285.5,1328.5,145.0,143.8,164.3,165.6,22.0,32.6,58.2,58.9,28.5,22.5,6.0,2197.6,1736.8,460.8,2239.8,1770.1,469.7
Bardiyah,6,5,7.9,12.4,1983.3,1983.8,1983.8,1984.1,759.9,848.7,665.7,649.9,81.5,90.2,118.1,119.4,26.0,86.7,45.6,40.7,5.0,3.2,1.8,379.0,244.9,134.1,386.3,249.6,136.6
Sirte,6,6,154.1,265.6,2009.0,2009.0,2011.4,2011.6,669.4,654.7,542.3,528.5,56.5,52.0,46.2,44.0,87.0,97.5,131.6,138.1,21.5,15.2,6.2,1663.4,1181.2,482.2,1695.4,1203.9,491.4
Abu Khammash,4,4,6.5,6.0,1987.0,1987.0,1982.7,1980.6,793.6,930.0,743.2,1012.9,205.5,163.0,155.7,186.9,0.0,1.5,1.8,0.7,3.5,3.4,0.0,261.4,258.6,2.7,266.4,263.6,2.8
Soussah,3,3,36.8,55.1,1995.3,1995.3,2002.9,2002.9,502.4,787.2,985.0,976.8,44.0,67.3,105.4,104.8,24.0,49.3,32.2,33.3,5.2,4.2,1.0,397.6,324.8,72.8,405.2,331.0,74.2
Derna,1,1,15.6,24.6,2003.0,2003.0,2003.0,2003.0,614.8,614.8,614.8,614.8,42.0,42.0,42.0,42.0,63.0,63.0,63.0,63.0,2.5,1.4,1.1,193.3,107.6,85.7,197.0,109.7,87.4
