Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,552,211,2830.3,3723.5,1988.8,1991.2,1992.8,1993.8,904.2,1018.9,943.0,947.6,87.5,113.1,152.3,154.7,60.5,132.5,126.0,135.8,788.1,570.2,217.8,60066.9,43660.8,16406.1,61220.1,44499.1,16721.1
Oil tanker,494,275,36322.2,67567.8,2008.4,2008.9,2008.8,2008.8,772.3,1168.4,1198.4,1202.8,94.0,139.9,284.9,284.1,37.0,43.2,42.6,42.0,3707.4,2472.0,1235.5,287100.1,191402.8,95697.3,292612.5,195077.8,97534.7
Container,387,76,3013.5,3777.0,2001.9,2001.4,2001.4,2001.3,565.2,684.5,688.6,697.0,53.0,79.0,95.5,96.6,48.0,82.5,76.0,76.5,898.3,607.3,291.0,68632.7,46649.9,21982.8,69950.4,47545.6,22404.8
Chemical tanker,236,129,5648.4,8974.5,2006.0,2006.6,2006.8,2006.8,770.2,977.1,1059.5,1062.6,72.5,96.0,155.3,155.3,68.0,88.2,88.1,88.1,1177.7,762.6,415.2,91012.9,58887.3,32125.6,92760.4,60018.0,32742.4
Offshore,180,17,280.1,318.9,2008.5,2004.2,2008.5,2007.1,206.0,311.2,319.1,304.5,21.0,109.2,321.2,145.3,20.0,99.2,44.5,33.7,110.1,86.1,24.0,8297.4,6497.2,1800.2,8456.8,6622.0,1834.8
Bulk carrier,158,101,6884.5,12476.3,1997.1,1998.8,2005.2,2005.6,941.6,1580.1,2253.4,2394.3,88.0,156.4,608.3,635.1,225.0,262.4,193.8,188.0,635.2,512.4,122.8,48956.9,39619.0,9338.0,49896.9,40379.6,9517.3
Service - tug,147,20,67.5,57.9,2007.2,2004.7,2007.9,2007.6,184.8,439.3,263.0,257.7,23.0,155.8,199.9,198.7,9.0,47.3,35.8,32.8,56.1,49.4,6.6,4208.9,3711.2,497.7,4289.7,3782.5,507.2
Vehicle,125,44,10910.1,3642.3,1996.1,2003.5,2003.6,2003.4,1017.5,3017.8,2723.9,2761.0,107.0,213.7,326.2,331.9,28.0,35.2,38.6,37.6,827.5,781.0,46.5,63929.6,60365.4,3564.2,65157.1,61524.4,3632.6
Liquefied gas tanker,95,14,1101.3,1171.7,2010.5,2009.2,2012.5,2012.3,539.2,996.9,920.3,891.5,49.0,77.9,162.9,157.3,30.0,53.4,45.0,45.1,259.9,186.0,73.8,19907.7,14324.7,5583.0,20290.0,14599.7,5690.2
Refrigerated bulk,25,21,727.2,798.6,1993.8,1993.7,1994.2,1994.2,1780.9,2829.5,3448.8,3406.0,146.0,192.5,380.5,379.8,131.0,142.9,181.4,184.5,369.4,281.5,87.9,28154.8,21548.0,6606.8,28695.4,21961.7,6733.7
Ro-Ro,23,9,1409.0,1205.8,2005.7,2001.6,2013.6,2013.8,1672.8,1287.0,1632.7,1656.8,132.0,105.1,169.5,171.7,31.0,30.2,37.5,38.0,147.5,135.6,11.9,11404.3,10491.8,912.5,11623.2,10693.2,930.0
Service - other,12,4,25.7,37.6,1978.9,1983.5,1986.3,1989.4,738.8,1211.0,874.5,812.5,112.5,146.6,144.2,122.5,4.5,33.1,24.1,18.8,11.3,10.5,0.7,849.5,793.3,56.2,865.8,808.5,57.3
Miscellaneous - fishing,4,3,0.4,0.5,1987.0,1989.3,1990.4,1990.1,556.5,739.4,196.4,188.0,75.5,101.7,112.3,113.1,16.5,753.2,865.5,731.6,4.2,0.5,3.7,316.0,40.1,275.9,322.1,40.9,281.2
Ferry-RoPax,1,1,1.9,0.7,1986.0,1986.0,1986.0,1986.0,417.6,417.6,417.6,417.6,33.0,33.0,33.0,33.0,6.0,6.0,6.0,6.0,0.7,0.7,0.0,55.4,52.7,2.7,56.5,53.7,2.8
