Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guam,190,39,1001.8,1264.6,1999.2,2002.8,2009.7,2010.2,149.6,836.1,479.3,443.7,15.0,143.0,357.9,106.6,17.0,155.3,1067.0,1088.4,233.5,122.0,111.5,17761.7,9253.4,8508.3,18102.7,9431.1,8671.7
Japan,43,14,1374.9,820.5,2007.6,2005.7,2006.3,2007.3,1274.7,1331.5,1301.8,1318.1,100.0,95.5,87.3,98.6,14.0,23.7,14.0,29.1,148.9,135.0,13.9,11488.5,10426.3,1062.2,11709.1,10626.5,1082.6
"Taiwan, Province of China",6,4,131.7,177.4,2003.0,2003.5,2002.7,2002.5,1746.9,1782.8,1765.5,1772.2,130.5,143.2,152.6,153.5,16.0,24.8,23.4,24.2,23.8,22.8,1.1,1831.4,1752.3,79.1,1866.5,1785.9,80.6
"Korea, Republic of",5,3,490.5,514.5,1995.2,1998.3,1997.1,2000.3,2883.6,3013.9,3054.2,2995.4,177.0,341.7,340.1,293.1,471.0,808.7,893.6,880.8,87.8,48.8,39.0,6683.2,3738.1,2945.1,6811.5,3809.9,3001.6
Marshall Islands,4,2,38.3,55.2,1992.2,1976.5,2006.9,2007.7,2481.8,2066.6,2930.3,2971.7,208.0,208.0,263.4,264.0,13.0,13.0,30.7,30.9,14.0,13.4,0.6,1074.8,1027.8,47.1,1095.5,1047.5,48.0
Singapore,4,4,326.2,531.1,2009.8,2009.8,2009.8,2009.8,2761.0,2756.9,2756.9,2756.3,229.5,230.8,230.8,230.7,44.5,57.2,57.0,56.7,40.1,33.9,6.1,3105.8,2629.5,476.3,3165.4,2680.0,485.4
Palau,3,3,11.9,15.5,2007.0,2007.0,2007.5,2007.6,963.3,1148.7,1179.7,1236.5,96.0,109.7,120.1,123.4,508.0,344.0,224.1,188.6,6.5,3.8,2.7,497.4,290.9,206.5,506.9,296.5,210.4
United States of America,2,2,227.7,296.7,2001.0,2001.0,2013.4,2013.8,3707.2,3707.2,3810.5,3813.8,312.5,312.5,270.1,268.8,503.0,503.0,867.1,877.9,30.1,24.9,5.1,2299.8,1912.8,387.0,2344.0,1949.5,394.5
Micronesia (Federated States of),2,1,35.0,51.1,2008.0,2008.0,2008.0,2008.0,4165.1,4165.1,4165.1,4165.1,345.0,345.0,344.7,344.7,15.0,15.0,14.9,14.9,11.3,11.0,0.3,865.6,842.5,23.1,882.2,858.6,23.5
Solomon Islands,1,1,21.7,12.1,1989.0,1989.0,1989.0,1989.0,1732.3,1732.3,1732.3,1732.3,122.0,122.0,122.0,122.0,97.0,97.0,97.0,97.0,6.8,6.6,0.2,526.1,513.1,13.0,536.2,523.0,13.3
China,1,1,24.9,34.9,2007.0,2007.0,2007.0,2007.0,2676.2,2676.2,2676.2,2676.2,252.0,252.0,252.0,252.0,46.0,46.0,46.0,46.0,4.0,4.0,0.1,312.5,306.2,6.3,318.5,312.1,6.4
Indonesia,1,1,82.9,143.3,2009.0,2009.0,2009.0,2009.0,2784.4,2784.4,2784.4,2784.4,363.0,363.0,363.0,363.0,22.0,22.0,22.0,22.0,12.0,11.5,0.5,931.3,889.3,42.0,949.1,906.3,42.8
Timor-Leste,1,1,15.0,18.3,2008.0,2008.0,2008.0,2008.0,2014.1,2014.1,2014.1,2014.1,167.0,167.0,167.0,167.0,52.0,52.0,52.0,52.0,2.7,2.5,0.2,205.8,192.5,13.3,209.7,196.2,13.5
Hong Kong,1,1,39.0,60.2,2011.0,2011.0,2011.0,2011.0,1861.3,1861.3,1861.3,1861.3,163.0,163.0,163.0,163.0,105.0,105.0,105.0,105.0,3.6,3.4,0.2,277.1,259.9,17.2,282.4,264.9,17.5
Philippines,1,1,58.1,97.7,2012.0,2012.0,2012.0,2012.0,1954.5,1954.5,1954.5,1954.5,163.0,163.0,163.0,163.0,21.0,21.0,21.0,21.0,6.8,6.3,0.5,527.0,486.9,40.1,537.1,496.2,40.9
