Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guam,125,35,402.6,506.1,1998.3,2002.5,2007.8,2008.2,159.9,318.5,359.4,347.0,16.0,121.4,500.2,505.5,46.0,67.1,148.0,130.5,137.5,84.4,53.1,10454.9,6400.0,4054.9,10655.6,6522.9,4132.7
Palau,45,6,446.4,596.6,2003.4,2004.2,2003.5,2003.5,879.7,888.3,891.4,891.5,55.0,57.5,57.5,57.4,25.0,29.0,32.0,32.0,89.4,66.5,22.8,6843.6,5106.0,1737.5,6975.0,5204.1,1770.9
"Korea, Republic of",36,10,1429.9,1833.1,2002.1,2003.4,2000.3,2001.8,1605.9,2837.5,2187.5,2122.2,111.0,361.1,466.1,459.8,13.0,91.9,97.8,93.0,280.6,256.8,23.8,21546.5,19724.3,1822.1,21960.2,20103.0,1857.1
Japan,22,8,896.9,1086.1,2001.9,2003.1,2000.2,2001.8,2125.7,2130.9,2412.9,2289.8,159.0,213.9,226.4,200.3,11.0,34.6,57.0,59.1,179.3,152.1,27.2,13822.7,11726.5,2096.2,14088.1,11951.6,2136.5
Australia,13,6,1884.6,553.7,2005.2,2004.2,2005.2,2006.3,2682.6,2604.3,2698.5,2697.6,147.0,164.2,163.4,173.7,10.0,37.5,18.8,34.3,147.4,145.0,2.4,11416.0,11234.3,181.7,11635.2,11450.0,185.2
Marshall Islands,9,6,322.6,523.9,2010.1,2009.7,2010.8,2010.9,1640.2,1728.6,1682.3,1677.1,148.0,181.1,211.5,213.8,24.0,24.7,23.8,23.8,56.0,51.8,4.2,4327.4,4005.4,322.1,4410.5,4082.3,328.3
Micronesia (Federated States of),5,2,34.7,49.0,2006.2,2003.5,2006.8,2007.0,1151.4,1068.3,1587.1,1623.7,92.0,101.5,211.8,215.8,22.0,21.5,17.2,17.0,10.7,9.8,0.9,817.6,749.0,68.6,833.3,763.4,69.9
Philippines,5,4,92.5,124.4,2007.0,2006.8,2006.2,2006.2,1552.5,1627.0,1626.9,1622.7,147.0,149.5,151.2,150.8,11.0,9.5,9.7,9.8,20.8,20.0,0.8,1592.9,1534.3,58.5,1623.4,1563.8,59.6
China,3,3,117.5,181.0,2006.0,2006.0,2005.5,2005.4,1851.1,1888.7,1802.7,1790.6,218.0,201.3,187.5,184.0,52.0,54.7,50.5,50.0,18.8,14.5,4.3,1452.5,1123.1,329.3,1480.3,1144.7,335.6
United States of America,2,2,46.2,25.5,1988.5,1988.5,1988.9,1988.9,3286.7,3286.7,3296.8,3297.0,265.5,265.5,226.4,225.8,202.0,202.0,115.2,113.7,18.9,18.2,0.7,1446.8,1392.7,54.2,1474.6,1419.4,55.2
Singapore,1,1,84.7,141.5,2015.0,2015.0,2015.0,2015.0,2831.0,2831.0,2831.0,2831.0,339.0,339.0,339.0,339.0,30.0,30.0,30.0,30.0,11.3,10.6,0.7,877.8,820.5,57.3,894.7,836.3,58.4
