Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,13302,4039,256599.6,307624.6,2006.4,2006.6,2009.3,2009.2,564.3,918.4,726.4,762.0,56.0,111.0,169.6,182.2,22.0,67.1,78.7,90.3,36424.3,29154.4,7269.9,2804091.4,2247654.6,556436.8,2857929.9,2290809.6,567120.3
Japan,13161,2390,82750.8,91680.5,2002.9,2005.7,2007.3,2007.7,401.2,693.5,582.7,620.3,38.0,77.8,134.7,144.3,11.0,40.7,41.0,47.2,15561.9,12909.3,2652.5,1187964.8,986703.3,201261.5,1210773.8,1005648.0,205125.8
Russian Federation,2618,1161,48097.8,67022.3,1999.1,2000.5,2003.9,2004.3,796.0,2025.7,1150.9,1097.1,81.0,333.9,385.1,301.8,46.0,98.4,96.7,94.1,10085.8,8239.5,1846.3,761831.9,621648.8,140183.0,776459.0,633584.5,142874.6
"Taiwan, Province of China",1329,679,34499.5,45997.9,2006.1,2006.8,2006.8,2007.0,926.8,1266.9,1033.8,1074.0,73.0,118.8,176.7,201.7,15.0,45.7,41.2,42.4,5217.2,4601.5,615.7,401321.6,354197.3,47124.3,409026.9,360997.9,48029.0
United States of America,1217,799,544550.5,614492.9,2009.1,2009.8,2009.7,2009.8,5333.5,6974.0,7423.6,7209.9,458.0,532.0,546.3,549.0,58.0,85.3,63.6,68.4,60969.8,59501.9,1467.9,4653379.8,4543050.1,110329.7,4742724.6,4630276.7,112448.0
Hong Kong,819,217,18862.6,23198.6,2008.0,2007.9,2008.5,2008.2,1183.3,1386.0,1240.4,1260.1,86.0,131.5,116.2,123.1,9.0,18.2,19.5,19.8,3365.3,3177.1,188.2,259489.8,245113.7,14376.0,264472.0,249819.9,14652.0
Singapore,808,683,116004.4,154216.0,2008.9,2009.0,2009.9,2010.4,2620.2,3026.4,3100.4,3146.9,228.0,282.5,321.6,334.2,15.0,56.4,281.6,363.6,11313.2,9929.9,1383.3,844251.9,741495.1,102756.8,860461.5,755731.8,104729.7
Australia,727,498,226300.5,378970.2,2010.8,2010.7,2010.4,2010.7,4176.6,4422.4,4534.6,4430.8,355.0,389.9,426.1,429.5,45.0,85.9,184.3,147.7,15705.2,14036.1,1669.1,1148495.5,1036145.2,112350.3,1170546.6,1056039.2,114507.5
Indonesia,529,391,85925.7,152251.5,2007.2,2009.1,2009.3,2009.4,2653.9,2945.8,3003.8,3001.3,237.0,279.2,430.3,440.7,35.0,71.8,96.2,98.8,6298.4,5618.6,679.8,480311.0,427920.7,52390.2,489532.9,436136.8,53396.1
Viet Nam,479,251,17518.2,25242.6,2008.6,2007.1,2009.4,2009.3,1961.5,2343.6,2218.7,2257.7,149.0,217.6,216.2,222.1,19.0,77.6,55.9,60.4,2987.0,2810.3,176.7,230322.7,216872.3,13450.3,234744.9,221036.3,13708.6
Canada,469,350,132861.0,180986.2,2010.0,2010.2,2010.0,2010.2,4694.8,4876.8,4761.2,4782.2,378.0,436.8,391.5,422.7,67.0,114.6,94.9,109.1,11445.5,11011.9,433.7,883147.4,850585.5,32561.9,900103.8,866916.7,33187.1
Philippines,442,280,15242.7,22545.3,2004.7,2006.9,2007.8,2008.2,1703.9,1986.9,1926.5,1923.7,133.0,184.7,213.3,218.3,44.0,132.9,166.2,192.5,2411.3,2000.9,410.4,185541.4,154248.6,31292.8,189103.8,157210.1,31893.6
