Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Janghang,349,251,3774.8,5782.5,2003.7,2003.5,2006.4,2005.8,453.2,875.0,649.4,690.4,41.0,79.9,120.5,114.8,18.0,46.1,52.1,55.5,587.7,465.2,122.5,45102.7,35701.9,9400.8,45968.7,36387.4,9581.3
Pyeongtaek,345,206,3939.0,4267.6,2004.1,2005.4,2007.7,2006.3,475.8,932.8,686.6,766.3,49.0,99.0,144.1,181.7,27.0,80.0,91.0,112.1,598.3,442.6,155.7,45934.2,33983.1,11951.2,46816.2,34635.6,12180.6
Masan,278,163,1741.5,1878.9,2001.0,2000.7,2003.3,2001.0,351.9,948.7,591.5,678.8,33.5,90.6,124.1,156.1,10.0,44.4,69.7,92.5,370.1,276.0,94.1,28429.3,21233.4,7195.9,28975.2,21641.1,7334.1
Mukho,230,46,628.5,1035.2,2000.9,1999.9,2003.5,2003.4,396.8,823.5,593.6,600.8,38.0,80.7,100.4,96.4,22.0,144.9,55.0,53.0,176.6,130.3,46.3,13489.7,9995.6,3494.1,13748.7,10187.5,3561.2
Gunsan,188,160,2399.5,3562.1,2002.1,2002.4,2007.3,2007.1,773.3,1038.6,1049.9,1024.6,71.0,115.5,229.5,184.6,10.0,22.5,25.1,27.1,350.3,299.6,50.7,26936.9,23036.9,3900.0,27454.1,23479.2,3974.9
Anjeong,163,142,1440.2,1779.4,2002.4,2002.3,2008.9,2007.6,478.4,903.3,643.2,716.2,43.0,97.9,155.3,156.8,9.0,43.9,33.3,36.4,278.4,222.3,56.1,20912.3,16635.6,4276.7,21313.8,16955.0,4358.8
Dangjin,154,126,4963.3,6017.9,2003.0,2003.3,2003.7,2005.4,788.0,1201.5,1693.0,1536.8,67.5,108.1,554.8,421.7,23.0,56.1,50.3,65.4,557.5,484.6,72.9,40345.5,34782.1,5563.4,41120.2,35449.9,5670.3
Kwangyang,153,55,1053.7,1244.6,1998.5,2002.4,2002.2,2003.3,205.3,1935.2,999.7,814.2,22.0,172.2,734.3,492.9,13.0,87.2,104.1,95.8,387.9,319.0,68.9,29810.4,24556.2,5254.2,30382.8,25027.7,5355.1
Seongsan,150,134,1479.7,2154.0,2004.6,2004.6,2007.9,2008.3,471.5,1029.0,642.4,675.0,41.0,109.5,197.0,210.6,9.5,38.9,67.0,66.9,263.6,212.5,51.0,20151.0,16234.8,3916.2,20537.9,16546.5,3991.3
Jinhae,146,105,1920.8,2283.2,2001.1,2001.4,2001.8,2002.1,427.6,1103.1,1536.6,1639.1,35.5,105.4,397.3,408.4,13.0,59.6,860.0,914.4,304.5,170.6,133.9,23333.7,13051.4,10282.3,23781.7,13301.9,10479.7
Tonghae,141,78,1947.0,2990.0,2004.3,2005.2,2008.3,2007.2,479.8,853.4,815.6,789.2,40.0,106.4,281.1,228.4,27.0,54.5,53.9,58.1,233.0,196.6,36.4,17607.2,14835.4,2771.8,17945.2,15120.2,2825.0
Gohyeon,127,88,1394.1,1518.1,2002.9,2001.6,2011.4,2009.3,582.3,1229.7,1000.7,921.5,57.0,135.6,177.3,204.9,28.0,85.8,558.0,421.3,383.4,158.8,224.6,28883.4,11932.4,16951.1,29438.0,12161.5,17276.5
Hwasun,122,107,1645.5,2246.4,2004.9,2005.7,2004.7,2005.1,465.5,745.7,749.5,716.5,37.5,56.0,169.2,141.6,9.0,29.1,80.5,78.0,189.1,140.4,48.7,14551.1,10816.6,3734.5,14830.5,11024.2,3806.2
Bupyong/Incheon,73,35,283.2,478.8,2000.0,2002.1,2003.6,2003.6,294.6,613.6,560.0,582.7,29.0,84.1,165.6,171.1,21.0,61.6,33.8,33.5,64.5,55.6,8.8,4939.7,4268.6,671.0,5034.5,4350.6,683.9
Suwon,66,47,786.0,1006.5,2006.0,2005.1,2007.9,2007.3,605.6,913.2,648.6,648.2,58.5,91.3,81.8,86.6,19.5,57.2,42.7,47.5,137.4,110.8,26.6,10594.3,8551.5,2042.8,10797.7,8715.7,2082.0
Namwon,58,53,848.4,1213.4,2007.0,2006.5,2007.2,2006.6,628.3,973.5,551.5,614.3,58.0,105.6,179.7,199.6,10.0,34.0,36.1,40.9,120.6,101.7,18.9,9231.3,7781.5,1449.8,9408.5,7930.9,1477.6
Sokcho,16,15,95.3,42.2,1995.9,1997.6,2004.7,2004.7,314.5,2231.2,339.7,384.8,31.0,289.4,636.6,793.2,21.0,54.5,25.3,34.6,32.1,27.6,4.5,2458.3,2113.7,344.6,2505.5,2154.3,351.2
Bucheon,7,7,19.4,29.5,1997.4,1997.4,2008.1,2008.2,420.4,372.4,367.1,380.3,60.0,80.3,103.7,103.3,22.0,37.1,76.2,77.0,7.5,6.5,1.0,572.2,496.6,75.6,583.2,506.2,77.0
