Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pohang,1077,682,94014.9,168958.0,2006.3,2006.0,2011.4,2011.5,811.5,2049.2,3503.5,3542.2,87.0,207.9,525.2,507.5,45.0,73.7,96.9,98.1,6313.9,5957.8,356.1,479851.4,452628.6,27222.8,489064.5,461319.0,27745.5
Incheon,945,419,42877.5,53980.5,2007.4,2007.1,2007.1,2008.3,348.7,1560.3,1714.7,2354.0,30.0,147.8,311.9,361.1,23.0,64.4,327.4,193.2,4404.9,3113.5,1291.5,326955.8,234692.4,92263.4,333233.3,239198.5,94034.8
Pyeongtaek,760,375,48267.3,57134.0,2008.1,2008.2,2011.0,2011.5,419.9,2024.8,2155.0,2563.2,38.0,187.0,457.3,464.0,20.0,65.2,55.9,71.6,4305.3,3970.5,334.8,317320.1,291964.7,25355.3,323412.6,297570.5,25842.2
Janghang,477,318,32674.8,54787.2,2008.4,2005.8,2007.9,2007.0,621.9,1850.2,2617.7,3217.8,69.0,191.0,495.3,517.1,33.0,81.6,91.9,99.8,2508.6,2254.6,254.0,188718.8,169282.6,19436.2,192342.2,172532.8,19809.4
Dangjin,309,239,42291.3,62145.4,2004.5,2004.9,2005.5,2006.3,1039.1,2315.8,3749.8,3834.5,102.0,206.1,626.0,600.8,35.0,62.8,136.1,144.2,3981.3,3503.3,478.1,275110.2,242850.4,32259.8,280392.3,247513.1,32879.2
Tongyeong,296,263,12605.3,17629.9,2005.2,2004.7,2008.6,2009.2,851.2,1563.8,2069.5,2138.7,87.0,156.9,367.1,377.9,25.0,62.7,104.0,126.0,1246.6,1087.6,159.0,95915.1,83764.9,12150.2,97756.6,85373.2,12383.5
Jeju,276,207,10582.8,17328.1,2003.6,2005.0,2007.6,2007.7,686.9,1461.5,2344.5,2732.5,63.5,149.2,388.5,413.7,23.0,50.6,115.1,117.2,1114.3,973.8,140.6,85047.3,74269.1,10778.2,86680.2,75695.1,10985.1
Donghae,261,181,20201.9,31966.4,2001.8,2004.3,2009.1,2009.1,928.7,2839.5,3147.6,3080.0,109.0,289.7,515.7,525.2,34.0,108.6,115.1,125.6,1992.6,1840.1,152.5,144585.0,132905.6,11679.3,147361.0,135457.4,11903.6
Mokpo,244,234,19033.6,26802.7,2006.2,2006.4,2011.3,2012.4,1156.1,2132.2,2873.4,2993.8,124.0,230.5,503.5,541.5,30.0,75.2,141.4,161.6,1905.7,1717.5,188.2,144874.1,130392.9,14481.2,147655.7,132896.5,14759.2
Hwasun,224,202,12080.0,17530.8,2005.8,2006.1,2008.8,2008.5,923.5,1511.6,2144.1,2243.6,92.0,151.2,327.5,340.8,23.0,69.2,83.1,91.0,1243.2,1041.0,202.3,94445.2,78874.4,15570.8,96258.6,80388.8,15869.8
Namwon,201,190,11198.9,17973.6,2005.7,2005.9,2008.6,2009.0,1107.7,1784.5,2007.7,2392.6,111.0,190.5,454.8,479.0,26.0,74.7,255.5,292.1,1204.1,1026.2,177.9,92371.6,78682.6,13689.0,94145.1,80193.3,13951.8
Masan,195,138,6027.3,4479.7,2003.4,2003.8,2007.3,2006.5,637.2,1409.7,1329.0,1431.9,62.0,136.3,277.4,280.0,15.0,56.4,36.0,62.1,623.5,568.5,55.0,47984.2,43816.2,4167.9,48905.5,44657.5,4248.0
Seongsan,191,182,15271.9,22935.1,2006.8,2006.9,2009.0,2009.3,1145.0,2062.7,2683.7,2775.4,109.0,197.8,390.0,389.2,29.0,64.9,72.5,71.3,1318.0,1158.9,159.1,100375.4,88932.5,11442.8,102302.6,90640.0,11662.5
Anjeong,144,134,16195.8,16356.4,2006.3,2006.1,2008.9,2008.7,1084.1,2255.4,3173.0,2992.0,108.0,197.5,610.9,587.8,29.0,65.9,191.2,171.9,1922.0,1593.3,328.6,125577.7,104737.0,20840.7,127988.8,106748.0,21240.8
Jinhae,134,115,3845.2,2716.5,2004.3,2005.0,2007.4,2007.7,688.3,1380.6,1460.8,1370.2,66.5,123.2,278.0,218.3,22.0,63.8,102.8,172.7,463.9,401.6,62.3,35672.9,30959.8,4713.1,36357.8,31554.3,4803.6
Tonghae,126,101,6192.5,10886.2,2001.6,2003.6,2008.5,2008.5,780.0,2096.3,2303.5,2372.0,110.5,259.8,610.2,615.4,48.5,113.4,175.8,178.0,573.1,492.5,80.6,44231.0,38043.6,6187.4,45080.2,38774.0,6306.2
Gunsan,107,107,5029.7,7739.2,2003.6,2003.6,2011.4,2011.2,1061.2,1678.2,2626.0,2593.8,117.0,161.9,384.6,395.4,33.0,64.7,94.2,106.9,496.7,445.5,51.2,37610.2,33665.4,3944.8,38332.3,34311.8,4020.5
Suwon,86,46,1733.1,1950.0,2010.1,2008.4,2006.5,2006.6,337.7,975.1,837.2,801.7,39.5,83.0,177.3,170.8,17.5,48.6,177.5,202.8,267.7,180.2,87.5,20632.0,13912.5,6719.5,21028.2,14179.6,6848.5
Kwangyang,83,79,6259.2,8877.0,2004.5,2004.8,2006.9,2008.8,1151.4,1886.8,2989.0,2924.3,121.0,165.3,362.4,336.9,23.0,58.3,62.0,69.4,494.6,451.7,42.9,37394.0,34204.8,3189.3,38112.0,34861.5,3250.5
Gohyeon,78,66,7960.3,8406.3,2007.0,2007.0,2016.4,2016.4,576.1,1789.8,2624.4,2252.0,73.5,192.8,933.9,829.6,34.0,70.6,71.9,84.0,804.9,707.6,97.3,57616.9,50121.4,7495.5,58723.1,51083.7,7639.4
Bupyong/Incheon,50,39,554.2,828.1,1995.2,1996.7,2008.2,2010.3,2694.2,2600.0,1689.9,1623.9,397.0,297.9,375.4,341.5,23.0,128.7,78.6,66.0,148.6,128.9,19.8,11249.7,9760.1,1489.6,11465.7,9947.5,1518.2
Bucheon,35,33,304.1,481.1,2007.5,2007.2,2013.5,2013.7,436.7,607.2,742.6,739.7,69.0,119.9,247.2,246.5,63.0,61.1,78.4,79.0,42.3,35.1,7.2,3245.0,2698.7,546.3,3307.3,2750.5,556.8
Mukho,28,27,1939.4,3382.9,2004.4,2005.1,2009.9,2010.0,739.6,2765.7,3701.2,3756.8,78.0,290.6,707.3,710.3,53.5,105.2,131.7,132.3,172.1,162.5,9.6,13294.6,12560.7,733.9,13549.8,12801.8,748.0
Sokcho,28,24,340.1,414.9,1995.5,1995.2,2000.0,1999.7,1029.1,2443.4,993.2,1939.0,145.5,360.0,343.3,363.8,53.5,100.4,43.5,52.1,97.3,83.9,13.4,7415.5,6395.4,1020.1,7557.8,6518.2,1039.7
