Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,12455,1501,636069.9,709099.7,2005.8,2008.3,2009.2,2009.1,629.7,1370.5,1461.9,1444.2,47.0,93.6,267.9,269.1,14.0,20.5,21.2,21.1,73378.0,67534.7,5843.3,5670336.6,5220905.5,449431.1,5779207.1,5321146.9,458060.2
Chemical tanker,6190,1126,106878.2,172316.1,2007.0,2008.6,2009.5,2009.5,845.0,1953.3,2064.1,2105.9,67.0,171.4,396.9,400.9,26.0,50.9,65.3,65.4,20394.0,16086.3,4307.8,1568784.2,1239281.4,329502.7,1598904.8,1263075.7,335829.2
General cargo,5897,1302,50974.0,70126.6,2002.4,2003.9,2006.2,2006.4,718.9,1471.4,1454.0,1419.6,75.0,162.8,336.9,316.7,23.0,48.3,82.7,80.9,9567.0,7958.9,1608.1,733472.5,610936.4,122536.1,747555.2,622666.4,124888.8
Bulk carrier,4157,2226,518249.8,959568.9,2008.1,2010.0,2009.9,2009.8,1387.4,2817.2,3592.9,3682.2,148.0,275.6,654.0,663.9,36.0,80.2,110.8,111.1,36494.3,33694.8,2799.5,2824626.9,2608180.4,216446.6,2878859.8,2658257.4,220602.4
Oil tanker,2230,905,487364.2,914665.0,2009.3,2009.1,2009.7,2009.6,1299.1,3918.8,4662.1,4772.2,120.0,356.6,663.3,669.0,33.0,82.6,130.1,130.0,34464.5,30982.8,3481.7,2666776.7,2398204.5,268572.2,2717978.8,2444250.0,273728.8
Liquefied gas tanker,1692,470,258859.4,226780.0,2007.4,2009.3,2009.3,2009.6,944.4,3819.6,4968.6,4944.3,74.0,283.6,645.5,640.9,23.0,43.4,57.1,56.6,33515.3,31112.6,2402.7,2206018.5,2036093.0,169925.4,2248374.0,2075186.0,173188.0
Ferry-RoPax,1519,28,14715.3,3908.1,2004.7,2001.7,2000.8,2002.5,217.6,2767.3,534.4,438.1,14.0,238.6,482.9,418.1,8.0,287.4,23.8,22.0,4172.2,3763.7,408.5,320809.4,289940.3,30869.2,326969.0,295507.1,31461.8
Vehicle,1014,372,136844.8,46634.2,2006.1,2006.9,2007.6,2007.3,1257.6,2174.2,2436.5,2436.5,86.0,142.7,332.4,332.7,14.0,31.9,45.8,44.7,8025.3,7332.5,692.9,621453.8,567829.2,53624.7,633385.7,578731.5,54654.2
Miscellaneous - fishing,880,333,2303.9,1495.6,1990.1,1991.2,1991.0,1992.0,571.5,2867.9,2167.8,2069.2,67.0,545.4,2123.7,1891.1,38.5,304.6,272.5,293.2,1481.6,1135.3,346.3,111450.4,85434.4,26015.9,113590.2,87074.8,26515.4
Refrigerated bulk,778,221,5385.6,6080.3,1991.3,1991.5,1992.3,1992.3,584.0,1331.1,1263.8,1310.8,68.0,214.4,401.6,393.5,45.5,115.7,174.7,173.2,4276.6,2988.5,1288.1,323624.6,226719.9,96904.7,329838.2,231072.9,98765.2
Ro-Ro,344,21,3304.2,1529.8,1999.5,1998.4,1998.5,2000.6,584.5,2632.1,800.8,825.3,35.0,160.7,471.0,280.8,12.0,200.7,37.8,72.4,954.7,755.3,199.4,73542.8,58325.5,15217.3,74954.9,59445.4,15509.5
Ferry-pax only,309,9,92.9,42.7,1993.9,1997.0,1999.3,1999.6,501.2,1181.7,1098.6,1880.4,18.0,87.3,237.3,429.7,7.0,115.0,65.2,32.4,241.2,190.4,50.8,18110.7,14296.8,3813.9,18458.4,14571.3,3887.1
Service - tug,193,53,206.9,170.1,2002.7,2005.6,2010.7,2010.8,663.0,1216.3,1329.8,1365.0,97.0,262.4,600.2,616.1,21.0,89.8,83.8,78.6,207.9,162.3,45.7,15676.0,12248.0,3428.0,15976.9,12483.1,3493.8
Service - other,138,40,1101.3,982.9,1992.0,1995.9,1993.9,1987.9,553.6,2554.7,1246.8,1040.8,51.5,381.1,616.7,398.4,17.0,409.9,466.6,335.6,450.9,350.8,100.1,34223.8,26635.7,7588.1,34880.9,27147.1,7733.8
Cruise,106,24,4054.4,445.4,1999.9,2000.0,2004.6,2002.9,447.3,486.8,541.2,511.9,34.0,36.0,55.0,51.0,8.5,14.7,11.1,10.9,733.4,642.8,90.6,56759.1,49753.7,7005.4,57848.9,50709.0,7139.9
Offshore,38,19,1514.2,1312.2,2008.8,2011.6,2015.8,2015.0,572.5,2239.0,2000.8,1627.5,98.0,277.8,449.1,407.5,42.5,338.1,308.1,373.0,173.2,153.1,20.1,12338.2,10823.2,1514.9,12575.1,11031.0,1544.0
Other liquids tankers,2,1,5.5,5.5,2003.0,2003.0,2003.0,2003.0,1485.1,1485.1,1485.1,1485.1,163.0,163.0,169.3,169.3,182.0,182.0,185.3,185.3,10.7,4.4,6.4,832.3,337.2,495.1,848.3,343.7,504.6
