Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Marshall Islands,59,41,615.5,625.7,2002.6,2003.3,2003.1,2002.8,3742.7,6724.6,2001.4,1581.1,561.0,1001.5,967.2,767.0,93.0,250.1,337.0,332.4,221.1,151.6,69.4,16671.8,11437.3,5234.4,16991.9,11656.9,5334.9
"Korea, Republic of",37,23,359.1,412.7,1994.2,1993.5,1994.7,1994.3,2494.1,2866.0,2786.8,2883.0,209.0,293.9,292.7,330.4,121.0,209.2,252.8,276.2,326.4,197.1,129.3,24727.8,15016.0,9711.8,25202.6,15304.3,9898.3
Guam,29,8,292.1,327.4,2009.5,2007.2,2011.3,2010.3,985.9,1296.1,1045.6,1036.1,112.0,142.8,129.4,125.5,27.0,45.2,36.3,34.9,52.5,46.9,5.6,4008.8,3585.0,423.8,4085.8,3653.8,431.9
Papua New Guinea,27,24,277.7,271.0,2001.2,1999.6,2001.6,2000.9,4508.7,5334.7,4785.7,4967.2,569.0,728.7,954.5,976.1,103.0,188.6,202.0,198.7,140.2,123.0,17.2,10573.8,9283.9,1290.0,10776.9,9462.1,1314.7
Japan,23,19,238.8,217.9,2000.2,1999.7,1998.7,1998.2,5153.0,6475.2,4837.7,4597.3,425.0,695.8,734.7,669.1,76.0,291.8,381.8,339.3,200.0,144.1,55.9,15073.0,10878.9,4194.1,15362.4,11087.8,4274.7
Thailand,21,19,377.6,439.5,1991.4,1991.4,1992.1,1991.6,3850.4,4251.5,4196.7,4104.7,297.0,387.2,382.0,367.3,357.0,376.7,362.7,383.9,288.5,175.1,113.4,21885.4,13366.5,8518.8,22305.6,13623.2,8682.4
"Taiwan, Province of China",19,16,343.8,371.6,1999.2,2001.7,2000.1,1999.0,4225.3,7598.3,6908.2,6746.9,615.0,1000.9,1381.9,1316.7,94.0,161.0,113.3,106.1,138.7,111.4,27.3,10484.6,8435.1,2049.5,10685.9,8597.0,2088.9
Tuvalu,15,14,213.6,196.5,2002.7,2001.9,2004.5,2003.1,7725.7,7885.8,6715.8,5920.9,772.0,745.3,1051.5,1060.4,89.0,344.8,631.4,473.3,98.2,72.9,25.3,7379.0,5480.2,1898.8,7520.7,5585.4,1935.2
Solomon Islands,11,11,219.9,222.9,2002.6,2002.6,2008.7,2007.6,7679.7,8954.2,6536.6,6004.2,824.0,887.9,1451.2,1447.0,117.0,196.5,313.3,289.8,69.8,60.4,9.4,5249.8,4545.0,704.8,5350.6,4632.3,718.3
Kiribati,10,9,118.7,132.4,1994.2,1995.6,1999.1,1999.0,3977.1,4675.8,4322.2,3954.6,442.5,565.1,1068.9,1004.1,65.5,57.7,67.2,64.6,53.4,50.3,3.0,4017.5,3789.0,228.5,4094.6,3861.7,232.9
China,9,7,126.3,135.9,1992.3,1992.6,1992.4,1991.9,3123.9,4271.5,3943.4,3938.9,294.0,520.7,654.0,658.2,291.0,304.6,330.3,347.4,107.0,70.4,36.6,8088.2,5342.2,2746.0,8243.5,5444.8,2798.7
Northern Mariana Islands,5,2,34.7,49.0,2006.2,2003.5,2006.8,2007.0,1151.4,1068.3,1587.1,1623.7,92.0,101.5,211.8,215.8,22.0,21.5,17.2,17.0,10.7,9.8,0.9,817.6,749.0,68.6,833.3,763.4,69.9
Nauru,3,3,23.4,15.0,2015.0,2015.0,2015.7,2015.5,4145.9,4742.3,4422.2,4134.8,156.0,276.0,256.3,254.6,56.0,518.0,807.1,752.6,7.2,4.7,2.5,540.6,355.9,184.7,551.0,362.8,188.2
Philippines,3,3,33.0,34.1,1995.0,1995.0,1996.9,1993.2,2113.8,4411.7,3040.5,2635.0,220.0,453.3,505.5,394.7,197.0,230.0,209.8,240.2,27.0,17.7,9.3,2041.0,1342.4,698.6,2080.2,1368.2,712.0
Viet Nam,2,2,25.3,29.9,1986.5,1986.5,1987.0,1987.0,3175.4,3175.4,3176.8,3176.7,218.5,218.5,218.0,218.0,294.0,294.0,298.4,298.2,20.5,12.3,8.2,1556.5,943.3,613.2,1586.4,961.5,625.0
Chile,1,1,3.1,2.1,2013.0,2013.0,2013.0,2013.0,2112.6,2112.6,2112.6,2112.6,412.0,412.0,412.0,412.0,114.0,114.0,114.0,114.0,0.8,0.7,0.2,62.4,48.9,13.5,63.6,49.8,13.8
New Caledonia,1,1,14.5,10.5,1998.0,1998.0,1998.0,1998.0,30812.0,30812.0,30812.0,30812.0,4500.0,4500.0,4500.0,4500.0,7.0,7.0,7.0,7.0,23.4,23.4,0.0,1755.4,1754.1,1.3,1789.1,1787.8,1.3
Italy,1,1,10.6,20.3,2006.0,2006.0,2006.0,2006.0,184.4,184.4,184.4,184.4,37.0,37.0,37.0,37.0,3.0,3.0,3.0,3.0,2.0,1.9,0.1,154.2,147.8,6.3,157.1,150.7,6.5
Peru,1,1,4.1,3.5,1976.0,1976.0,1976.0,1976.0,1861.9,1861.9,1861.9,1861.9,204.0,204.0,204.0,204.0,4.0,4.0,4.0,4.0,0.4,0.4,0.0,28.0,27.5,0.5,28.5,28.0,0.5
Mexico,1,1,22.9,23.8,1996.0,1996.0,1996.0,1996.0,5999.0,5999.0,5999.0,5999.0,433.0,433.0,433.0,433.0,4.0,4.0,4.0,4.0,10.8,10.7,0.1,825.1,821.1,4.0,841.0,836.9,4.1
Palau,1,1,12.9,2.3,1990.0,1990.0,1990.0,1990.0,1915.4,1915.4,1915.4,1915.4,169.0,169.0,169.0,169.0,55.0,55.0,55.0,55.0,4.3,3.6,0.7,322.1,271.8,50.3,328.3,277.0,51.2
American Samoa,1,1,9.5,4.0,2008.0,2008.0,2008.0,2008.0,5644.1,5644.1,5644.1,5644.1,736.0,736.0,736.0,736.0,225.0,225.0,225.0,225.0,1.5,1.2,0.4,114.0,87.3,26.7,116.2,89.0,27.2
Hong Kong,1,1,16.0,19.0,2016.0,2016.0,2016.0,2016.0,2767.7,2767.7,2767.7,2767.7,250.0,250.0,250.0,250.0,23.0,23.0,23.0,23.0,5.8,5.4,0.4,438.9,410.0,28.9,447.3,417.8,29.5
