Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Marshall Islands,75,51,922.0,770.1,2004.9,2003.0,2005.6,2005.0,3231.8,8856.6,2913.4,2360.6,489.0,972.5,1425.1,1338.1,94.0,592.3,1248.7,1099.1,309.9,194.4,115.5,23324.1,14646.7,8677.3,23771.9,14928.0,8843.9
Japan,37,24,328.4,348.6,2000.0,2000.4,2001.0,2000.8,2439.7,4030.5,3362.0,3270.7,352.0,494.0,625.5,597.5,125.0,108.8,127.3,126.8,302.4,259.4,43.0,22862.3,19619.7,3242.5,23301.2,19996.4,3304.8
China,29,14,732.4,964.2,1998.3,1998.1,2000.9,2001.3,2762.1,2976.9,2883.8,2869.1,252.0,438.7,288.9,271.6,24.0,164.1,65.1,52.3,262.6,220.6,42.0,19995.4,16844.3,3151.0,20379.3,17167.8,3211.5
Kiribati,25,23,373.9,403.5,1996.4,1996.3,1999.2,1998.5,4880.1,6635.7,6032.7,5944.4,701.0,779.6,1207.1,1221.1,104.0,327.6,259.7,249.7,251.1,209.3,41.9,18933.6,15788.7,3145.0,19297.2,16091.8,3205.4
Thailand,20,17,422.8,549.9,1990.2,1990.5,1990.3,1990.1,3963.3,5141.6,4978.7,5068.2,494.0,716.9,938.6,969.2,375.5,357.3,378.1,394.1,378.6,272.4,106.2,28671.0,20697.2,7973.8,29221.4,21094.5,8126.9
Tuvalu,18,17,330.0,366.0,2000.1,2001.1,2001.0,1999.8,5072.9,8550.5,6884.9,6903.0,695.0,950.5,1600.8,1671.6,108.0,201.0,203.5,214.2,144.0,102.5,41.5,10887.8,7772.3,3115.5,11096.9,7921.6,3175.3
"Korea, Republic of",18,15,293.7,338.6,1998.8,1997.7,2002.0,2001.3,2651.7,3883.3,3191.8,3081.2,237.5,459.4,532.1,460.4,29.5,132.8,93.6,80.2,127.2,114.8,12.4,9659.8,8720.5,939.3,9845.3,8888.0,957.3
Papua New Guinea,16,15,118.0,109.8,2002.8,2002.0,2006.7,2006.3,5280.8,4640.2,4303.3,4012.3,703.0,677.2,924.7,897.5,70.0,160.7,113.9,111.3,72.7,58.2,14.5,5465.6,4374.1,1091.5,5570.5,4458.1,1112.4
Guam,10,6,129.8,167.2,2005.0,2004.5,2006.4,2006.5,1222.6,3018.5,2298.5,2297.0,124.5,317.3,430.0,390.2,15.5,18.7,46.3,51.1,48.3,44.0,4.3,3678.9,3347.8,331.1,3749.6,3412.1,337.5
Solomon Islands,8,7,110.6,108.0,2009.0,2010.7,2010.6,2011.3,4341.3,6218.8,4882.5,5920.4,593.0,663.6,892.1,981.5,138.0,260.4,502.9,562.4,28.3,18.3,10.0,2131.2,1382.8,748.4,2172.2,1409.4,762.8
"Taiwan, Province of China",6,6,58.2,56.4,1996.0,1996.0,1994.7,1994.3,2934.2,3794.6,3202.9,3047.9,405.5,517.3,461.2,441.1,625.5,735.2,523.9,500.1,27.5,17.0,10.4,2082.8,1299.2,783.7,2122.8,1324.1,798.7
Philippines,5,5,41.2,30.7,1997.8,1997.8,2000.7,1993.8,6174.0,5308.8,4655.4,4117.0,746.0,643.0,778.6,679.9,179.0,232.2,248.1,289.6,22.1,13.9,8.2,1666.3,1051.6,614.7,1698.3,1071.8,626.5
Singapore,4,3,88.4,107.8,1990.2,1990.0,1989.9,1989.9,3655.9,3864.8,3922.5,3933.1,279.0,288.0,293.1,293.7,17.0,220.7,291.1,300.6,54.1,35.3,18.9,4110.8,2693.3,1417.5,4189.7,2745.1,1444.7
Viet Nam,2,2,54.3,65.6,1990.0,1990.0,1989.9,1989.8,5451.4,5451.4,5472.3,5477.1,403.0,403.0,405.1,405.5,103.0,103.0,104.5,104.8,28.4,25.2,3.2,2167.9,1929.0,238.8,2209.5,1966.1,243.4
Northern Mariana Islands,2,1,35.0,51.1,2008.0,2008.0,2008.0,2008.0,4165.1,4165.1,4165.1,4165.1,345.0,345.0,344.7,344.7,15.0,15.0,14.9,14.9,11.3,11.0,0.3,865.6,842.5,23.1,882.2,858.6,23.5
Nauru,2,2,16.8,10.3,2016.0,2016.0,2016.0,2015.9,5376.2,5376.2,5376.2,5381.3,796.5,796.5,802.0,807.5,13.5,13.5,13.7,14.0,7.3,7.1,0.2,548.6,535.0,13.6,559.2,545.3,13.9
Indonesia,1,1,16.3,19.6,1990.0,1990.0,1990.0,1990.0,3558.5,3558.5,3558.5,3558.5,256.0,256.0,256.0,256.0,10.0,10.0,10.0,10.0,7.6,7.5,0.1,584.5,574.4,10.1,595.7,585.5,10.3
Vanuatu,1,1,3.6,1.0,1993.0,1993.0,1993.0,1993.0,1646.1,1646.1,1646.1,1646.1,118.0,118.0,118.0,118.0,65.0,65.0,65.0,65.0,2.0,1.9,0.1,150.2,141.3,8.9,153.1,144.0,9.1
Cambodia,1,1,20.4,23.3,1994.0,1994.0,1994.0,1994.0,4553.0,4553.0,4553.0,4553.0,388.0,388.0,388.0,388.0,8.0,8.0,8.0,8.0,7.5,7.4,0.1,573.8,564.2,9.6,584.8,575.0,9.8
United States of America,1,1,92.4,112.1,1988.0,1988.0,1988.0,1988.0,26583.2,26583.2,26583.2,26583.2,2126.0,2126.0,2126.0,2126.0,364.0,364.0,364.0,364.0,57.4,52.6,4.9,4388.7,4021.8,366.9,4473.0,4099.0,373.9
American Samoa,1,1,16.0,6.7,2008.0,2008.0,2008.0,2008.0,9487.6,9487.6,9487.6,9487.6,1273.0,1273.0,1273.0,1273.0,453.0,453.0,453.0,453.0,2.7,2.0,0.7,204.7,151.0,53.7,208.7,153.9,54.8
Hong Kong,1,1,38.4,53.8,2002.0,2002.0,2002.0,2002.0,2847.4,2847.4,2847.4,2847.4,235.0,235.0,235.0,235.0,10.0,10.0,10.0,10.0,7.8,7.7,0.1,603.2,594.4,8.9,614.8,605.8,9.1
Malta,1,1,10.1,19.4,2006.0,2006.0,2006.0,2006.0,176.0,176.0,176.0,176.0,18.0,18.0,18.0,18.0,6.0,6.0,6.0,6.0,0.9,0.6,0.3,68.4,44.0,24.4,69.7,44.8,24.9
Mexico,1,1,18.3,21.1,1983.0,1983.0,1983.0,1983.0,6207.0,6207.0,6207.0,6207.0,1604.0,1604.0,1604.0,1604.0,271.0,271.0,271.0,271.0,31.2,27.3,3.9,2359.0,2065.3,293.6,2404.3,2105.0,299.3
Falkland Islands (Malvinas),1,1,3.1,2.1,2013.0,2013.0,2013.0,2013.0,2102.7,2102.7,2102.7,2102.7,382.0,382.0,382.0,382.0,2.0,2.0,2.0,2.0,0.6,0.6,0.0,45.6,45.3,0.2,46.4,46.2,0.2
Fiji,1,1,32.7,32.6,2016.0,2016.0,2016.0,2016.0,14823.9,14823.9,14823.9,14823.9,1274.0,1274.0,1274.0,1274.0,165.0,165.0,165.0,165.0,19.1,18.8,0.3,1431.6,1412.0,19.6,1459.1,1439.1,19.9
Ecuador,1,1,18.8,15.8,1976.0,1976.0,1976.0,1976.0,8519.4,8519.4,8519.4,8519.4,1078.0,1078.0,1078.0,1078.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,145.2,145.2,0.0,147.9,147.9,0.0
