Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Australia,232,125,8888.1,10335.3,2007.4,2007.4,2009.3,2010.9,1193.0,1394.7,1504.0,1615.1,95.0,141.9,196.3,194.1,38.5,80.2,64.1,76.9,1473.1,1213.4,259.7,111725.1,91752.4,19972.7,113870.2,93514.0,20356.2
China,179,104,18813.5,20374.6,2003.2,2003.4,2009.6,2007.6,2978.5,3364.4,3623.1,3468.5,276.0,382.5,337.4,348.7,37.0,127.4,73.2,91.3,2077.3,1943.4,133.9,151152.6,140956.7,10195.9,154054.7,143663.0,10391.7
Philippines,116,80,1735.7,2652.0,1999.0,1999.5,2000.0,1999.9,1986.1,2502.4,2100.2,2080.0,195.5,372.1,343.4,316.3,69.5,152.0,139.8,141.8,541.6,434.9,106.7,41187.9,33169.4,8018.4,41978.7,33806.3,8172.4
Malaysia,92,41,3901.0,5197.5,2003.7,2005.6,2004.9,2004.4,3067.8,2747.7,3164.2,3114.1,267.5,312.3,305.1,291.9,45.5,196.8,110.9,115.8,778.6,697.7,80.9,59940.4,53767.1,6173.3,61091.3,54799.4,6291.9
Indonesia,86,53,3089.8,3967.5,2004.0,2004.4,2006.1,2006.0,2508.4,2206.6,2421.3,2460.6,185.5,246.7,200.6,206.5,48.5,88.8,98.4,93.1,622.5,575.1,47.5,47953.4,44339.4,3614.0,48874.1,45190.7,3683.4
Solomon Islands,84,50,810.6,1098.4,2005.0,2005.4,2005.4,2006.7,630.6,1120.3,699.6,724.1,51.5,112.6,128.4,140.0,30.0,89.9,73.5,68.8,204.4,152.1,52.4,15683.3,11715.3,3968.0,15984.4,11940.2,4044.2
Japan,62,41,16699.0,13198.0,2008.5,2007.6,2011.6,2011.4,3452.1,5349.1,4272.9,4213.8,284.5,595.4,336.8,335.7,29.0,52.1,107.8,113.5,1600.0,1378.1,221.8,102437.4,88418.7,14018.6,104404.1,90116.3,14287.8
Singapore,59,48,4925.7,5734.7,2008.9,2008.5,2010.0,2009.7,2965.3,3016.8,3130.5,3058.6,266.0,314.9,503.1,441.7,32.0,70.3,51.7,58.9,636.8,587.7,49.1,46631.1,42854.2,3776.9,47526.4,43677.0,3849.4
"Taiwan, Province of China",37,33,4250.6,3870.1,2005.5,2005.7,2009.6,2009.2,2989.1,3410.4,3932.1,3801.1,258.0,450.7,489.1,481.4,32.0,103.8,42.1,50.4,510.4,466.7,43.7,35253.8,31941.9,3311.9,35930.7,32555.2,3375.5
"Korea, Republic of",32,28,3902.2,3772.5,2005.4,2004.9,2012.2,2011.7,2940.3,3256.5,3441.0,3334.2,240.5,346.4,311.2,322.8,29.0,46.9,35.9,38.4,449.9,432.7,17.2,31225.9,29909.0,1316.9,31825.4,30483.2,1342.2
