Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,219,120,21202.3,23590.3,2002.3,2002.4,2008.3,2006.1,3261.4,3301.9,3713.2,3553.9,368.0,515.3,404.6,457.1,63.0,101.7,63.8,80.7,2478.3,2386.6,91.7,175143.5,168182.5,6961.0,178506.3,171411.6,7094.6
Australia,205,99,7365.7,8200.7,2006.4,2006.7,2008.2,2011.5,1099.0,1515.7,1566.9,1716.3,91.0,195.2,280.0,336.6,37.0,90.8,82.3,113.1,1293.4,1053.3,240.1,98279.4,79889.2,18390.2,100166.4,81423.1,18743.3
Solomon Islands,141,57,1556.2,1877.7,2004.9,2002.4,2006.4,2006.7,717.9,1577.7,748.4,764.3,60.0,199.0,156.3,133.6,33.0,50.0,38.3,38.3,430.5,368.6,61.9,32919.2,28243.2,4676.0,33551.3,28785.5,4765.8
Philippines,92,65,1558.3,2077.7,1998.1,1999.3,2004.0,2004.1,2027.5,2145.7,2226.8,2243.7,218.0,375.4,340.2,338.3,91.0,372.7,196.2,179.3,1009.1,579.0,430.2,76380.0,44053.0,32327.0,77846.5,44898.8,32947.7
Japan,86,53,20030.0,15227.7,2008.7,2007.4,2011.7,2011.5,3476.0,4414.3,3933.5,3943.5,291.0,419.3,333.9,333.7,26.0,107.3,30.0,34.9,2042.3,1968.1,74.2,132523.8,126878.5,5645.2,135068.2,129314.6,5753.6
Singapore,77,51,5579.3,7695.2,2007.7,2008.5,2010.2,2010.0,3021.2,3069.1,3252.0,3173.9,293.0,326.7,334.1,332.6,26.0,96.0,53.1,55.9,748.8,681.8,67.0,56352.0,51198.4,5153.6,57434.0,52181.4,5252.6
Malaysia,70,41,2657.3,3730.5,2007.3,2007.6,2008.7,2008.3,3303.8,3719.4,3320.8,3318.1,308.0,434.2,316.2,320.3,28.5,128.6,146.6,106.0,581.1,505.1,76.0,44593.6,38816.3,5777.3,45449.8,39561.6,5888.2
Indonesia,43,35,2676.1,4744.1,2004.1,2005.7,2008.5,2008.4,2361.2,2236.5,2951.7,2999.0,242.0,252.7,357.3,360.1,21.0,58.6,36.2,35.0,291.9,266.2,25.7,22505.7,20553.1,1952.7,22937.9,20947.7,1990.2
"Taiwan, Province of China",34,29,5831.0,5104.6,2006.8,2005.9,2011.8,2011.2,3258.2,3816.7,3458.4,3443.0,279.5,494.5,278.0,305.5,24.5,118.2,47.7,48.4,648.9,625.7,23.2,42631.8,40849.1,1782.7,43450.3,41633.4,1816.9
Micronesia (Federated States of),27,24,277.7,271.0,2001.2,1999.6,2001.6,2000.9,4508.7,5334.7,4785.7,4967.2,569.0,728.7,954.5,976.1,103.0,188.6,202.0,198.7,140.2,123.0,17.2,10573.8,9283.9,1290.0,10776.9,9462.1,1314.7
Viet Nam,24,11,841.3,1175.5,1998.3,1999.5,1996.8,1997.0,3102.4,3239.3,3115.7,3130.0,298.5,403.2,320.1,334.4,39.5,134.5,69.8,80.0,164.2,157.5,6.7,12654.0,12151.0,503.0,12896.9,12384.3,512.7
Thailand,22,16,2112.0,2819.5,2004.2,2002.6,2008.6,2008.6,4155.3,4857.1,4302.8,4317.8,314.0,441.7,349.0,347.4,46.0,114.3,68.6,65.4,430.2,371.5,58.7,33107.2,28625.4,4481.8,33742.8,29175.0,4567.8
"Korea, Republic of",18,17,1930.6,2360.1,2006.8,2007.4,2010.5,2009.9,3803.1,4246.8,3794.5,3693.3,300.0,396.1,347.6,382.4,35.5,70.0,35.2,40.1,254.1,237.2,16.8,18631.7,17356.2,1275.5,18989.5,17689.5,1300.0
Fiji,17,7,395.4,463.9,2004.2,2005.0,2002.2,2003.3,1987.1,1996.4,1994.2,2003.4,163.0,169.7,159.8,162.9,34.0,45.3,43.2,44.7,75.6,67.1,8.5,5800.7,5153.6,647.1,5912.0,5252.5,659.5
Marshall Islands,15,13,242.4,175.8,1999.6,2000.5,2004.6,2003.5,6214.2,11156.9,6817.9,4720.7,859.0,1334.5,2332.4,2251.8,235.0,635.1,1019.4,790.8,137.2,89.0,48.2,10315.7,6697.7,3618.0,10513.8,6826.3,3687.4
New Caledonia,12,12,257.7,400.4,2005.0,2005.0,2010.0,2010.4,1398.3,3021.1,1468.2,1440.9,127.0,634.8,291.8,238.6,24.0,35.5,23.5,23.5,58.1,54.0,4.2,4432.5,4111.7,320.8,4517.6,4190.6,327.0
Tuvalu,9,9,113.3,114.7,1995.1,1995.1,2000.6,1999.2,1974.3,6533.8,4229.5,3613.6,142.0,605.6,974.0,875.0,248.0,434.4,434.7,433.0,96.5,54.3,42.2,7269.4,4102.1,3167.3,7409.0,4180.8,3228.1
Hong Kong,9,7,2490.8,2102.2,2012.2,2011.4,2014.0,2014.5,3486.6,3308.3,3444.9,3512.2,221.0,313.9,271.4,282.7,15.0,20.4,19.2,16.0,275.2,265.3,9.9,20794.8,20031.6,763.2,21194.0,20416.2,777.8
Guam,3,3,21.8,21.7,1997.0,1997.0,1996.0,1995.7,5875.4,6030.6,2499.4,2409.5,855.0,918.3,562.4,508.7,14.0,10.7,14.4,14.5,14.2,14.0,0.2,1071.3,1052.2,19.1,1091.8,1072.4,19.5
United Arab Emirates,2,2,448.7,795.2,2010.0,2010.0,2010.9,2010.9,4664.4,4664.4,6713.2,6781.3,508.0,508.0,748.3,750.7,9.5,9.5,17.5,17.6,39.0,38.8,0.2,3020.0,3005.2,14.8,3077.9,3062.9,15.1
Kiribati,2,2,36.4,36.6,1998.5,1998.5,2008.1,2007.4,7428.2,7428.2,5505.0,5141.5,949.0,949.0,1465.8,1427.7,416.0,416.0,212.9,227.8,30.6,19.8,10.9,2305.6,1488.9,816.6,2349.9,1517.5,832.3
Russian Federation,2,2,75.5,101.9,2008.5,2008.5,2011.0,2010.7,4093.0,4093.0,4293.2,4263.8,345.5,345.5,366.1,363.7,210.5,210.5,297.5,287.4,16.1,13.7,2.4,1236.0,1057.4,178.5,1259.7,1077.7,182.0
New Zealand,2,2,130.6,210.8,2015.5,2015.5,2015.6,2015.6,2754.1,2754.1,2756.1,2755.5,280.0,280.0,283.4,283.1,167.0,167.0,167.0,167.0,13.5,12.4,1.1,1043.0,959.0,83.9,1063.0,977.5,85.5
Bangladesh,1,1,66.3,112.0,2016.0,2016.0,2016.0,2016.0,2251.9,2251.9,2251.9,2251.9,210.0,210.0,210.0,210.0,10.0,10.0,10.0,10.0,9.7,9.6,0.1,755.2,747.2,8.0,769.7,761.6,8.1
Vanuatu,1,1,7.5,9.3,2011.0,2011.0,2011.0,2011.0,1079.9,1079.9,1079.9,1079.9,113.0,113.0,113.0,113.0,67.0,67.0,67.0,67.0,1.6,1.5,0.2,126.7,113.6,13.1,129.1,115.8,13.3
Brunei Darussalam,1,1,22.9,34.4,2009.0,2009.0,2009.0,2009.0,5177.7,5177.7,5177.7,5177.7,513.0,513.0,513.0,513.0,144.0,144.0,144.0,144.0,4.5,4.1,0.4,344.6,317.2,27.4,351.2,323.3,27.9
Timor-Leste,1,1,36.0,63.3,1990.0,1990.0,1990.0,1990.0,4545.8,4545.8,4545.8,4545.8,866.0,866.0,866.0,866.0,258.0,258.0,258.0,258.0,11.2,9.3,1.9,847.1,706.5,140.5,863.3,720.1,143.2
Kuwait,1,1,18.7,28.3,2009.0,2009.0,2009.0,2009.0,2901.2,2901.2,2901.2,2901.2,362.0,362.0,362.0,362.0,27.0,27.0,27.0,27.0,3.6,3.5,0.1,276.7,272.8,3.9,282.0,278.1,3.9
Mexico,1,1,949.8,819.9,2009.0,2009.0,2009.0,2009.0,9155.0,9155.0,9155.0,9155.0,649.0,649.0,649.0,649.0,25.0,25.0,25.0,25.0,72.6,72.5,0.1,4187.8,4183.1,4.7,4268.2,4263.4,4.8
Ukraine,1,1,7.6,14.7,2006.0,2006.0,2006.0,2006.0,191.4,191.4,191.4,191.4,93.0,93.0,93.0,93.0,95.0,95.0,95.0,95.0,1.4,0.9,0.5,109.7,69.6,40.1,111.8,70.9,40.9
United States of America,1,1,466.8,852.3,2004.0,2004.0,2004.0,2004.0,8038.6,8038.6,8038.6,8038.6,1495.0,1495.0,1495.0,1495.0,18.0,18.0,18.0,18.0,39.9,38.8,1.1,3087.8,3005.5,82.4,3147.1,3063.2,83.9
