Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Lae,636,109,3018.8,3504.4,2005.3,2005.6,2006.8,2007.0,535.4,719.1,583.5,566.1,62.0,180.4,113.1,113.8,31.0,75.8,45.9,51.0,992.7,782.2,210.4,75563.7,59658.2,15905.6,77014.6,60803.6,16210.9
Motukea Island,358,78,1358.4,1684.9,2008.5,2006.9,2008.7,2008.5,597.1,801.7,676.3,682.8,50.0,96.1,134.4,136.4,41.0,113.0,254.3,277.7,529.7,386.6,143.2,40234.1,29452.1,10782.1,41006.6,30017.5,10989.1
Rabaul,281,99,1191.8,1407.4,2004.6,2002.9,2004.1,2005.2,443.0,1212.7,495.3,492.6,49.0,157.9,230.7,177.1,33.0,115.9,126.1,115.7,457.3,321.4,136.0,34737.6,24460.6,10277.0,35404.5,24930.2,10474.3
Madang,165,44,407.9,483.0,2003.0,2001.8,2004.0,2003.9,243.2,1555.2,425.4,375.7,35.0,260.7,636.9,524.2,46.0,151.2,103.2,107.0,316.1,189.8,126.3,23802.5,14319.2,9483.2,24259.5,14594.2,9665.3
Port Moresby,153,81,1039.6,1515.1,2006.5,2005.5,2008.1,2008.1,604.5,697.2,789.5,792.8,64.0,170.5,298.8,303.2,38.0,134.0,227.4,229.6,381.7,239.0,142.7,29064.0,18247.4,10816.6,29622.0,18597.8,11024.2
Alotoa,149,50,629.6,561.7,2005.4,2004.8,2002.6,2006.6,378.1,420.6,368.8,395.1,39.0,78.2,83.2,115.9,39.0,49.8,41.0,53.5,248.5,148.8,99.6,18909.2,11376.9,7532.3,19272.2,11595.3,7676.9
Oro Bay,111,36,219.8,331.8,2004.6,2006.9,2007.7,2008.3,189.0,382.1,340.8,343.6,25.0,72.8,61.2,61.4,37.0,80.8,114.3,114.4,99.2,47.5,51.7,7511.6,3612.9,3898.7,7655.8,3682.3,3973.5
Wewak,110,22,248.3,290.9,2001.8,2000.2,2000.5,2001.6,393.5,1091.3,545.9,513.2,49.0,178.5,190.9,147.5,24.0,71.7,88.6,78.8,146.2,82.2,64.0,11033.0,6223.5,4809.5,11244.9,6343.0,4901.8
Kopi,96,27,75.8,112.0,2008.9,2003.9,2000.5,2000.1,260.6,325.0,291.2,277.7,46.5,61.1,152.6,136.7,32.5,73.5,133.7,125.1,116.2,54.6,61.6,8731.9,4106.5,4625.4,8899.6,4185.3,4714.2
Kavieng Harbor,73,27,192.9,248.6,2004.7,2002.6,2002.0,2002.8,466.3,1197.7,602.1,565.7,55.0,109.1,187.4,158.9,37.0,168.1,456.7,321.7,116.4,59.1,57.4,8776.0,4467.4,4308.7,8944.5,4553.2,4391.4
Vanimo,59,20,111.0,166.3,2007.6,2000.4,1999.0,1998.3,493.1,465.8,460.8,453.7,65.0,72.8,86.7,84.0,41.0,102.2,160.0,171.7,96.5,67.9,28.6,7261.5,5111.6,2149.9,7400.9,5209.8,2191.1
Londolovit,57,14,322.1,381.3,2005.5,2004.4,2002.6,2002.6,532.4,896.7,521.4,517.5,64.0,109.6,103.3,101.9,36.0,163.0,59.6,62.8,115.4,78.9,36.5,8815.6,6049.2,2766.4,8984.8,6165.3,2819.5
Aiambak,54,16,185.4,245.2,2009.2,2006.9,2007.2,2006.8,869.5,1094.2,1740.6,1777.3,247.5,245.1,642.3,660.7,85.5,155.3,447.4,448.8,169.7,102.6,67.1,12798.2,7746.3,5051.9,13043.9,7895.0,5148.9
