Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Rabaul,203,133,4760.9,5393.4,1999.4,1999.5,2003.5,2002.8,2780.6,4322.8,2685.6,2763.9,298.0,545.5,493.8,477.2,60.0,272.8,172.3,155.5,1763.1,1323.8,439.3,133611.6,100545.0,33066.7,136177.0,102475.4,33701.5
Port Moresby,159,123,9083.1,13528.7,2008.1,2007.7,2008.0,2008.6,2512.4,2669.2,2647.5,2797.4,243.0,297.1,407.9,435.4,27.0,65.5,50.5,52.7,1164.0,1032.7,131.3,89290.9,79250.6,10040.3,91005.3,80772.2,10233.1
Motukea Island,146,64,2497.2,2183.6,2005.8,2005.9,2007.3,2007.9,853.2,2016.1,1314.9,1089.7,69.5,322.4,302.3,351.9,39.5,122.8,57.3,61.2,492.9,414.4,78.5,37726.7,31772.9,5953.8,38451.0,32382.9,6068.1
Lae,120,80,5130.4,7252.2,2006.0,2007.1,2009.1,2008.9,1921.1,2860.2,2407.0,2422.9,175.5,407.9,423.9,410.7,39.0,80.8,61.1,64.1,815.2,747.9,67.3,62753.8,57610.1,5143.6,63958.6,58716.3,5242.4
Lese,94,29,41106.0,32816.3,2012.9,2013.6,2013.0,2013.0,3779.3,4241.6,4073.6,4066.3,260.5,325.4,313.5,313.9,24.5,35.0,34.5,35.2,4036.9,3933.0,103.8,260023.0,252067.2,7955.8,265015.4,256906.9,8108.5
Londolovit,76,28,2970.2,3787.0,2006.3,2006.4,2007.8,2006.9,2164.6,2357.4,2270.8,2287.9,223.5,244.0,279.2,291.0,31.5,54.8,51.5,53.4,537.2,502.4,34.8,40737.1,38092.8,2644.3,41519.3,38824.2,2695.1
Madang,63,49,2212.9,3236.1,1999.7,2000.5,2000.1,2000.5,2776.0,2639.9,2759.9,2735.8,297.0,382.4,318.3,320.7,84.0,317.8,129.5,127.2,639.9,409.9,230.0,48746.9,31439.9,17307.0,49682.8,32043.5,17639.3
Vanimo,52,43,1283.2,2038.0,2001.7,2001.3,2000.1,1999.9,2506.1,2744.8,2614.9,2648.3,282.0,458.6,506.1,507.4,57.5,119.7,120.2,117.9,243.8,205.9,37.9,18660.2,15808.0,2852.2,19018.5,16111.6,2907.0
Wewak,41,26,1100.8,1623.8,2001.7,1999.3,2002.0,2001.7,2729.8,3066.3,2773.8,2790.0,290.0,581.6,522.5,543.8,21.0,114.8,90.0,94.3,276.1,252.3,23.7,21085.9,19298.8,1787.1,21490.8,19669.3,1821.4
Kavieng Harbor,36,25,1026.0,1608.6,2002.6,2002.2,2000.6,2000.4,3110.4,3099.6,3084.3,3066.5,322.5,454.6,528.6,529.8,70.5,90.9,98.7,99.6,199.8,187.3,12.5,15351.7,14411.0,940.6,15646.4,14687.7,958.7
Alotoa,26,20,897.1,810.2,2001.1,2001.4,1998.9,2000.1,2061.3,2946.3,1529.1,2224.7,182.0,377.6,392.9,584.0,26.5,42.8,34.9,51.2,213.2,200.7,12.5,16402.4,15442.4,960.0,16717.3,15738.9,978.4
Daru,24,19,849.0,1379.3,2001.0,2000.5,1999.3,1999.3,3400.6,3353.5,3318.2,3314.2,510.5,666.0,678.8,678.1,47.5,77.6,76.8,75.5,127.5,123.1,4.4,9787.0,9456.6,330.4,9974.9,9638.2,336.7
Kimbe,20,18,1227.2,1994.1,2005.0,2005.2,2006.7,2006.9,3202.0,3346.5,3314.0,3301.2,350.0,565.6,602.7,593.2,60.5,80.7,72.8,71.5,161.3,155.7,5.6,12439.3,12016.4,422.8,12678.1,12247.2,431.0
Kaibola,19,15,1190.2,757.9,2001.4,2003.4,2000.1,2008.1,1305.2,1915.8,1420.5,2004.9,90.0,232.6,161.6,276.4,10.0,48.1,29.4,39.5,230.6,207.0,23.5,17817.9,16012.8,1805.1,18160.0,16320.2,1839.8
Kumul,14,12,2750.0,4969.5,2010.8,2011.0,2010.9,2010.8,3013.9,3265.7,3230.2,3234.5,348.0,411.6,433.1,431.1,108.5,142.2,153.5,149.7,329.8,231.4,98.4,25548.5,17923.8,7624.7,26039.0,18267.9,7771.1
Oro Bay,12,9,367.0,567.6,2001.5,2002.3,2004.4,2005.0,3001.8,2426.9,2149.7,2238.4,345.5,513.7,570.9,570.9,55.5,67.3,67.1,65.5,57.2,53.8,3.4,4397.0,4140.1,256.9,4481.4,4219.6,261.8
Kieta,9,9,173.2,273.3,2004.2,2004.2,1999.2,1998.7,2124.0,2323.7,1769.9,1660.3,236.0,306.3,445.2,450.5,52.0,60.2,91.4,92.9,27.9,26.0,1.9,2140.7,1996.7,144.0,2181.8,2035.1,146.8
Amio,8,7,238.5,379.5,2005.5,2005.1,2003.4,2003.0,3274.1,3314.3,3341.4,3339.9,516.0,463.9,491.7,493.8,45.5,111.2,122.1,123.3,41.4,39.0,2.5,3181.2,2995.9,185.3,3242.3,3053.4,188.9
Samarai,7,7,144.1,62.4,1998.6,1998.6,1997.9,1996.8,1089.8,2755.0,1343.7,2290.4,86.0,248.1,161.1,224.0,27.0,162.7,44.0,52.2,41.9,37.9,4.0,3209.9,2908.4,301.5,3271.6,2964.2,307.3
Karkar Is,4,4,472.2,867.0,2003.5,2003.5,2007.6,2007.5,2425.7,2187.6,2772.1,2838.9,259.0,249.2,257.8,263.7,46.0,133.0,255.3,271.6,41.2,37.2,3.9,3185.5,2881.3,304.2,3246.7,2936.7,310.0
Kairuku,2,2,105.3,34.1,2004.5,2004.5,2009.9,2009.2,2429.9,2429.9,1758.8,1808.4,277.5,277.5,136.0,154.0,171.5,171.5,29.0,47.2,6.9,6.1,0.8,533.3,472.7,60.6,543.5,481.8,61.7
Longan Island,1,1,49.4,60.7,2008.0,2008.0,2008.0,2008.0,8269.7,8269.7,8269.7,8269.7,488.0,488.0,488.0,488.0,18.0,18.0,18.0,18.0,16.3,16.0,0.3,1256.5,1235.5,21.0,1280.7,1259.2,21.4
Kerema,1,1,0.0,0.0,2007.0,2007.0,2007.0,2007.0,30.8,30.8,30.8,30.8,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5,2.5,0.0,2.6,2.5,0.0
Anewa Bay,1,1,0.1,0.0,1983.0,1983.0,1983.0,1983.0,72.9,72.9,72.9,72.9,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,0.3,0.1,0.2,21.2,9.7,11.5,21.6,9.9,11.7
Kopi,1,1,81.2,98.8,1997.0,1997.0,1997.0,1997.0,3982.2,3982.2,3982.2,3982.2,491.0,491.0,491.0,491.0,54.0,54.0,54.0,54.0,6.7,6.5,0.1,515.1,505.3,9.8,525.0,515.0,10.0
Caution Bay,1,1,393.0,322.6,2014.0,2014.0,2014.0,2014.0,3450.9,3450.9,3450.9,3450.9,226.0,226.0,226.0,226.0,25.0,25.0,25.0,25.0,38.1,37.1,1.0,2307.9,2230.3,77.7,2352.2,2273.1,79.1
