Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,7652,2530,35423.3,53378.1,1995.2,2000.8,2003.1,2004.5,411.9,445.2,441.9,448.1,50.0,63.9,76.1,77.5,24.0,80.7,102.1,108.3,6715.6,4574.9,2140.7,513374.4,350490.8,162883.6,523231.2,357220.2,166011.0
Russian Federation,3289,962,6576.9,8520.6,1992.8,1992.8,2000.6,2001.1,209.2,319.4,353.0,356.6,41.0,106.9,253.6,272.5,18.0,75.3,79.2,80.8,2209.1,1602.6,606.5,167536.2,121717.3,45818.9,170752.9,124054.3,46698.6
Romania,1066,612,2921.3,4033.1,1993.9,1995.5,2005.7,2005.8,227.2,288.9,252.1,257.0,32.0,57.3,73.8,81.2,37.0,106.1,70.4,75.2,690.3,414.6,275.7,52604.8,31725.7,20879.2,53614.9,32334.8,21280.1
Bulgaria,528,345,1684.2,2381.3,1996.1,1998.3,1998.2,1998.7,339.4,382.4,372.6,373.0,48.0,81.4,124.0,124.1,24.0,63.5,62.4,66.3,425.0,325.7,99.2,32435.8,24914.0,7521.8,33058.6,25392.3,7666.3
Georgia,342,159,2570.9,1986.1,1992.5,1997.6,1991.7,1997.7,544.6,470.5,556.2,551.6,50.0,90.6,59.2,65.6,23.0,58.3,45.3,69.0,554.2,421.9,132.3,42435.2,32362.1,10073.1,43250.0,32983.5,10266.5
Greece,136,130,1384.5,2217.7,1998.8,1998.7,2004.9,2005.4,734.0,783.9,762.5,758.1,84.0,97.5,114.6,111.6,45.5,67.5,91.4,94.0,179.2,147.4,31.8,13764.7,11333.4,2431.3,14029.0,11551.0,2478.0
Italy,82,63,1982.1,3204.3,2001.4,2003.4,2005.7,2006.0,1538.8,1515.0,1556.7,1568.9,142.0,148.1,158.7,160.6,51.5,81.9,91.4,93.0,244.4,218.2,26.2,18830.5,16836.1,1994.4,19192.1,17159.4,2032.7
Egypt,51,47,1499.8,2575.5,2005.6,2006.0,2009.5,2009.7,1204.2,1284.8,1228.6,1225.9,144.0,220.0,222.2,221.7,94.0,117.0,139.7,142.6,159.8,134.2,25.6,12329.4,10362.7,1966.7,12566.1,10561.6,2004.5
"Moldova, Republic of",31,25,26.0,33.7,1985.5,1986.7,1988.8,1988.8,393.6,279.5,267.2,265.2,54.0,53.3,64.7,64.0,13.0,27.1,24.4,24.5,9.4,8.2,1.2,707.1,616.5,90.6,720.7,628.3,92.3
Spain,27,25,1267.5,2056.6,2007.4,2007.9,2008.4,2008.6,2172.1,2469.5,2494.6,2510.9,226.0,251.2,257.4,259.0,46.0,71.6,72.8,74.1,132.6,126.6,6.0,10238.2,9781.2,457.0,10434.8,9969.0,465.8
Israel,18,18,399.8,644.9,2007.9,2007.9,2009.8,2009.8,1283.3,1287.8,1295.4,1296.6,132.5,185.2,189.5,187.7,42.0,68.0,92.3,94.6,50.9,44.2,6.6,3919.2,3411.8,507.4,3994.4,3477.3,517.1
Malta,11,10,252.4,344.5,2008.2,2008.2,2008.4,2008.3,1221.8,1255.3,1230.1,1233.2,118.0,122.6,127.3,128.8,27.0,44.6,49.6,47.0,34.9,32.1,2.7,2682.2,2476.0,206.1,2733.7,2523.6,210.1
Cyprus,11,11,146.2,220.9,1997.9,1997.9,2001.7,2002.1,1172.7,1445.4,1824.6,1907.4,146.0,171.3,260.4,270.0,26.0,50.8,111.6,117.9,24.5,21.7,2.8,1867.9,1661.1,206.8,1903.8,1693.0,210.8
Algeria,9,9,360.7,629.9,2008.3,2008.3,2009.6,2009.8,1753.1,1921.5,1796.6,1782.8,226.0,285.2,253.3,248.0,121.0,192.4,263.6,276.7,40.9,31.7,9.2,3151.0,2445.0,706.0,3211.5,2491.9,719.6
