Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Russian Federation,7177,1462,7691.8,10547.9,1992.3,1993.8,1999.6,2000.4,173.6,248.8,239.0,243.4,27.0,78.5,88.4,84.4,43.0,79.3,102.3,105.7,3351.2,1797.3,1553.9,253117.2,136142.2,116975.0,257977.1,138756.2,119220.9
Turkey,4449,2034,27587.2,41506.3,1997.1,2001.2,2004.0,2005.2,403.0,446.8,427.5,433.0,53.0,80.4,90.4,95.1,12.0,27.4,28.2,26.6,4734.6,4006.3,728.2,363009.4,307924.5,55085.0,369979.2,313836.6,56142.6
Romania,435,223,1980.1,2431.8,1995.7,1994.9,2002.1,2002.4,204.9,332.5,245.4,249.6,21.0,102.5,180.1,217.9,23.0,77.2,55.7,61.1,433.2,307.4,125.8,33124.1,23552.5,9571.6,33760.1,24004.7,9755.4
Georgia,271,89,2824.5,2183.8,1990.1,1995.1,1990.1,1992.8,573.4,588.8,583.5,600.4,54.0,86.4,59.7,68.8,25.0,82.3,31.6,38.0,586.7,473.1,113.5,44946.4,36348.1,8598.3,45809.4,37046.0,8763.4
Bulgaria,239,148,611.3,843.8,1991.8,1995.2,1995.9,1998.1,327.1,367.0,357.0,365.7,45.0,62.8,91.5,97.3,38.0,91.4,104.1,116.2,187.0,119.9,67.1,14249.2,9175.1,5074.1,14522.7,9351.2,5171.5
Greece,138,111,1449.9,2281.6,2002.0,2001.0,2005.3,2005.3,773.4,875.3,818.1,816.4,86.0,103.0,106.9,107.7,13.0,36.2,23.0,21.8,235.3,200.0,35.3,18047.8,15370.7,2677.0,18394.3,15665.8,2728.4
Spain,93,91,5290.8,8993.0,2010.0,2010.1,2011.1,2011.1,2222.5,2265.9,2261.4,2261.9,210.0,237.4,242.4,243.3,20.0,77.6,72.5,72.1,547.8,512.1,35.7,42358.8,39618.8,2740.0,43172.1,40379.4,2792.6
Italy,53,52,1286.3,1987.5,2005.1,2004.9,2007.8,2007.9,1612.0,1635.3,1611.3,1613.2,164.0,185.0,179.0,181.7,90.0,110.4,136.0,141.5,198.7,170.2,28.5,15282.0,13117.6,2164.4,15575.4,13369.4,2206.0
Gibraltar,43,42,2612.1,4455.1,2010.3,2010.7,2010.9,2010.9,2225.3,2224.9,2221.5,2220.5,212.0,255.3,261.2,262.5,8.0,9.5,9.5,9.5,250.7,248.2,2.5,19401.0,19209.2,191.8,19773.5,19578.0,195.5
Egypt,37,35,873.5,1448.3,1997.6,1997.7,2002.0,2002.2,1221.8,1325.0,1300.6,1303.8,129.0,175.2,195.2,199.8,87.0,119.0,110.4,110.2,113.4,93.4,20.0,8735.7,7206.8,1529.0,8903.5,7345.1,1558.3
Malta,31,27,762.5,1148.5,2005.5,2005.9,2007.7,2007.5,1255.6,1266.3,1301.0,1295.1,114.0,124.1,126.3,127.0,11.0,14.4,12.8,12.3,97.5,94.1,3.4,7528.8,7270.0,258.8,7673.3,7409.6,263.7
Singapore,29,29,7685.1,14104.6,2010.4,2010.4,2010.9,2011.0,6362.8,6172.7,5979.0,5961.4,622.0,620.8,620.3,619.3,11.0,13.1,13.3,13.2,592.4,590.1,2.3,45887.8,45708.5,179.3,46768.8,46586.1,182.7
