Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kerch,6687,1250,10025.7,13154.8,1992.3,1992.2,1995.9,1996.2,367.0,412.4,395.8,399.0,53.0,87.8,113.1,110.1,11.0,44.9,41.2,38.1,3072.9,2564.7,508.2,232223.8,193996.7,38227.0,236682.4,197721.4,38961.0
Yuzhny,1916,1216,20875.9,35139.1,2001.6,2002.9,2007.7,2007.9,381.2,511.0,563.3,572.0,42.0,71.5,166.2,173.2,41.0,76.0,102.1,106.2,2669.4,1926.1,743.3,205494.7,148564.2,56930.5,209440.2,151416.6,58023.6
Illichivsk,1352,656,13580.4,16937.8,1995.1,2002.9,2000.5,2004.8,369.2,554.9,519.4,569.5,40.0,90.2,130.3,162.1,45.0,151.5,121.5,151.0,2653.4,1743.9,909.6,203451.2,134286.1,69165.1,207357.5,136864.4,70493.1
Odessa,1033,574,9207.3,13899.6,2002.8,2003.4,2007.5,2007.5,376.5,486.3,428.3,452.2,39.0,70.9,98.7,105.6,47.0,115.9,103.2,111.9,1603.0,1085.0,518.0,123085.1,83615.8,39469.4,125448.3,85221.2,40227.2
Kherson,455,188,908.8,1208.5,1989.2,1991.7,1990.9,1991.3,465.7,558.7,584.6,576.8,65.0,82.1,129.8,126.5,63.0,225.9,209.8,209.3,313.1,199.1,114.0,23612.5,15051.2,8561.3,24065.8,15340.1,8725.7
Mykolayiv,328,296,3773.4,6419.8,2004.5,2004.8,2008.8,2008.9,448.4,569.7,642.5,651.4,55.0,87.2,154.4,158.1,77.0,92.3,109.2,109.7,561.3,366.2,195.0,43202.6,28265.2,14937.4,44032.1,28807.9,15224.2
Mariupol,225,175,927.3,1296.4,1991.9,1991.4,1999.7,2000.0,132.7,490.1,679.9,657.5,39.0,61.7,825.4,713.0,26.0,40.3,43.9,47.0,227.4,201.5,26.0,17477.6,15523.6,1954.0,17813.1,15821.7,1991.5
Sevastopol,223,75,290.6,370.8,1981.4,1983.3,1983.1,1983.4,254.7,508.9,691.7,729.4,48.0,180.0,2585.9,2916.2,38.0,147.8,495.5,428.5,183.7,91.1,92.6,13862.5,6906.3,6956.1,14128.6,7038.9,7089.7
Oktyabrsk,222,186,1669.3,2698.4,1998.2,1999.9,2004.1,2004.2,432.5,553.0,604.3,606.1,52.0,99.4,184.9,191.6,79.0,83.2,102.4,103.8,263.4,200.7,62.7,20203.5,15446.4,4757.1,20591.4,15743.0,4848.5
Reni,209,117,208.8,301.8,1992.2,1992.9,1993.5,1993.0,93.2,216.7,240.5,233.5,13.0,41.0,401.7,389.6,126.0,165.7,362.5,306.3,128.7,40.0,88.7,9708.1,3045.3,6662.8,9894.5,3103.8,6790.7
