Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,7414,1342,12508.7,16919.7,1989.6,1992.8,1994.6,1994.9,372.4,435.8,427.1,429.7,51.0,66.6,170.8,163.9,17.0,56.8,63.3,64.7,3249.4,2518.0,731.5,246459.9,191501.6,54958.2,251191.9,195178.5,56013.4
Bulk carrier,2205,1270,33622.9,58434.8,2004.4,2007.6,2008.2,2008.3,412.5,597.7,609.5,612.3,46.0,82.8,174.8,177.8,84.0,116.9,127.3,129.3,3649.8,2739.3,910.5,281762.8,211749.9,70012.9,287172.7,215815.5,71357.2
Chemical tanker,1046,297,4126.6,6427.6,2006.0,2006.8,2006.7,2006.6,385.9,499.2,530.4,543.7,47.0,67.8,163.3,167.5,21.0,64.3,84.9,87.5,1559.4,905.1,654.3,118941.4,68993.8,49947.6,121225.0,70318.4,50906.6
Oil tanker,804,166,1559.3,2397.3,2000.9,1997.7,2003.7,2004.0,248.9,371.0,373.0,388.8,53.0,82.5,130.6,125.3,8.0,80.5,74.9,71.2,748.4,493.8,254.6,56443.0,37206.7,19236.3,57526.7,37921.1,19605.6
Ferry-RoPax,548,13,3158.6,1216.0,1989.7,1990.6,1985.8,1984.9,327.7,539.3,400.4,380.2,27.5,98.1,41.3,39.3,21.0,30.3,30.2,30.4,921.2,660.0,261.1,70145.3,50538.4,19606.9,71492.1,51508.8,19983.3
Container,546,116,6463.4,7751.6,2003.9,2004.8,2005.3,2005.2,376.6,365.5,354.2,353.1,38.5,40.7,49.6,49.2,21.0,29.9,30.3,30.0,1066.2,867.8,198.4,82164.4,66964.1,15200.3,83742.0,68249.8,15492.2
Service - tug,231,72,33.9,20.4,1989.6,1991.8,1993.5,1994.8,210.8,469.9,374.5,436.9,60.0,324.5,605.3,648.8,35.0,240.1,280.0,215.7,109.5,74.5,35.0,8222.0,5594.5,2627.5,8379.8,5701.9,2677.9
Liquefied gas tanker,215,35,1298.8,1465.2,2002.5,2003.8,2007.6,2007.6,397.6,539.3,471.1,471.8,37.0,48.6,64.1,63.8,35.0,61.4,94.5,95.9,332.0,205.4,126.5,25356.4,15783.9,9572.5,25843.2,16087.0,9756.3
Miscellaneous - fishing,154,29,162.7,124.4,1984.3,1985.9,1989.3,1990.2,343.0,453.2,1072.8,1091.0,62.5,185.6,500.7,511.2,48.5,267.1,409.6,310.6,135.0,65.1,69.9,10169.5,4917.1,5252.4,10364.7,5011.5,5353.2
Ro-Ro,79,9,622.8,421.8,1980.5,1982.3,1979.6,1979.5,536.4,559.0,590.0,586.1,55.0,40.7,79.2,82.0,34.0,53.7,345.2,474.4,225.7,99.8,125.8,17240.0,7698.5,9541.5,17571.0,7846.3,9724.7
Vehicle,55,6,384.9,113.8,1992.5,1996.5,2003.0,2000.6,370.2,361.8,399.6,394.7,38.0,36.6,44.4,44.4,24.0,22.0,29.9,38.7,60.3,38.8,21.5,4594.0,2974.0,1620.0,4682.2,3031.1,1651.1
Service - other,19,14,150.9,210.1,1988.1,1989.1,1985.2,1984.2,472.4,1121.0,3971.1,5976.5,369.0,696.8,4901.4,5093.8,84.0,326.1,463.8,479.4,71.3,58.6,12.7,5404.4,4454.3,950.1,5508.1,4539.8,968.3
Offshore,14,3,10.9,12.4,1985.6,1991.3,2016.6,2015.6,91.2,1063.6,1605.4,1221.1,24.0,158.7,427.1,417.0,50.0,1674.7,4729.0,4596.1,18.7,3.1,15.6,1400.9,229.6,1171.3,1427.8,234.0,1193.8
Cruise,13,3,20.7,5.0,1975.0,1985.0,1977.0,1976.6,224.3,1749.4,236.0,240.6,18.0,1191.7,546.3,489.7,34.0,17.3,35.1,39.1,75.6,63.7,11.9,5686.3,4793.5,892.8,5795.5,4885.6,909.9
Refrigerated bulk,9,8,18.6,20.4,1991.7,1991.0,1991.9,1991.9,376.0,373.9,381.9,383.1,32.0,36.1,34.2,34.2,97.0,94.9,103.3,104.9,20.0,7.4,12.6,1506.5,560.6,945.9,1535.4,571.4,964.0
Ferry-pax only,6,4,3.8,0.6,1989.2,1990.2,1989.0,1989.3,3579.8,4250.0,4181.0,4219.5,2153.0,1712.0,2382.2,2364.5,5.5,35.8,71.7,73.4,10.8,10.3,0.5,810.8,776.4,34.4,826.4,791.3,35.1
