Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Alexandria,2026,1076,54284.2,62874.3,2000.7,2002.0,2006.8,2006.7,898.8,1661.3,1502.3,1548.8,103.0,185.3,279.2,301.2,60.0,137.9,112.8,150.2,8128.7,6769.5,1359.2,625333.4,521687.4,103645.9,637339.8,531703.8,105635.9
Damietta,1921,966,106123.6,135489.9,2002.1,2003.2,2007.6,2007.7,869.4,1549.8,1927.5,1898.4,81.0,161.8,232.1,241.4,38.0,91.4,55.7,64.4,12730.1,11706.7,1023.4,984053.4,905533.9,78519.4,1002947.2,922920.2,80027.0
El Dekheila,1316,769,57619.4,92948.8,2005.0,2005.1,2009.1,2009.4,784.8,1676.4,1439.5,1677.8,68.0,172.2,344.5,378.3,48.0,114.8,117.4,125.6,6569.3,5513.6,1055.8,507487.0,426182.6,81304.4,517230.8,434365.3,82865.5
Safaga,690,111,7966.7,9293.5,1993.1,2000.9,1999.6,2003.4,167.3,2097.8,715.3,1311.7,12.0,254.3,358.0,338.2,24.0,103.0,97.4,91.0,1685.4,1099.9,585.5,129206.3,84601.7,44604.6,131687.0,86226.0,45461.0
Al Adabiyah,614,436,30819.2,49591.9,2004.2,2006.3,2009.2,2009.1,1049.9,2112.0,2231.1,2267.3,156.0,227.3,314.4,319.2,81.0,116.2,93.0,92.6,3992.6,3340.7,652.0,307756.8,257743.4,50013.4,313665.7,262692.0,50973.7
Port Said,525,395,39908.5,52453.9,2002.3,2002.5,2009.9,2009.8,870.3,1613.5,2254.9,2189.8,86.0,165.4,282.1,289.7,42.0,71.4,48.2,53.3,4196.2,3933.1,263.1,321047.1,300866.7,20180.3,327211.2,306643.4,20567.8
Sidi Kerir (Kurayr),419,280,72683.5,138306.0,2007.8,2008.8,2009.6,2009.6,1278.1,1862.0,2062.5,2075.0,125.0,191.6,288.9,289.7,29.0,44.6,35.2,35.1,5565.2,4295.1,1270.1,430918.9,332539.8,98379.1,439192.5,338924.5,100268.0
Idku,377,283,9431.1,10541.1,1998.8,1999.2,2008.5,2007.2,825.9,1306.3,1897.0,1792.2,95.0,147.8,277.7,273.9,112.0,170.0,126.1,143.3,1384.2,1141.6,242.7,97649.2,79851.0,17798.2,99524.0,81384.1,18139.9
Port Said East,307,101,43448.8,45932.0,2005.1,2007.2,2009.2,2009.1,1280.9,1754.3,1919.0,1880.7,81.0,126.9,177.9,176.3,32.0,43.9,32.8,32.9,4280.2,4096.1,184.1,331253.5,317103.6,14149.9,337613.6,323192.0,14421.6
Sokhna,217,146,24939.1,36059.2,2009.2,2009.8,2011.4,2011.5,675.6,2674.7,1717.2,2093.7,59.0,246.6,506.6,600.3,59.0,95.4,108.7,120.5,2246.5,2029.0,217.5,167766.2,151041.4,16724.8,170987.3,153941.4,17045.9
Suez,212,142,8807.5,11604.6,1997.1,2001.8,2005.6,2007.6,1051.4,2391.5,2210.2,2081.4,222.5,325.9,448.2,374.3,74.0,147.9,127.7,118.1,1690.8,1303.0,387.8,130216.0,100503.1,29712.8,132716.1,102432.8,30283.3
