Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,1596,953,26533.9,40235.2,1999.8,2001.3,2004.8,2004.8,739.2,836.3,773.1,794.2,70.0,97.4,110.2,116.3,60.0,99.9,94.2,101.7,4038.8,2962.0,1076.8,310274.6,227860.2,82414.4,316231.8,232235.1,83996.7
Saudi Arabia,1419,458,74857.4,125099.9,1999.2,2006.4,2006.2,2006.7,540.2,1264.5,1324.1,1600.5,42.0,176.0,286.2,290.9,40.0,75.7,64.6,61.9,7458.2,5388.5,2069.7,575675.5,416520.3,159155.2,586728.4,424517.5,162211.0
Greece,787,463,11986.2,16466.5,2001.0,2000.7,2004.9,2005.4,595.8,832.4,723.2,710.3,57.0,93.3,163.1,112.2,45.0,96.9,83.0,71.4,2247.8,1535.0,712.8,172080.6,117492.0,54588.6,175384.6,119747.9,55636.7
Italy,645,390,35101.8,43794.1,2005.8,2005.6,2008.1,2008.0,1298.3,1288.9,1306.9,1301.0,101.0,137.7,105.2,108.6,32.0,67.1,38.1,41.1,4111.6,3562.5,549.1,317358.3,275146.4,42211.9,323451.6,280429.2,43022.4
Israel,515,219,5262.9,5427.3,2003.9,2003.4,2005.5,2005.8,315.4,407.0,386.4,386.8,30.0,75.4,54.2,61.6,30.0,66.9,40.8,47.3,1033.3,745.0,288.3,79586.8,57489.7,22097.1,81114.8,58593.5,22521.3
Cyprus,477,254,3246.2,4222.0,2001.4,2000.6,2003.1,2003.3,353.8,622.9,455.9,476.1,35.0,147.7,152.4,167.5,39.0,123.0,90.9,98.6,804.0,521.5,282.5,61482.1,39959.7,21522.4,62662.6,40727.0,21935.6
Lebanon,463,222,5190.4,6055.3,1998.8,1997.2,2006.7,2006.2,380.5,476.7,416.3,411.7,35.0,88.2,56.5,58.9,43.0,84.6,48.6,53.0,847.3,617.6,229.7,65158.3,47550.2,17608.1,66409.3,48463.2,17946.1
Spain,352,265,20580.0,30406.1,2006.6,2006.5,2008.5,2008.8,1893.0,2083.6,1983.0,1981.6,168.0,200.5,174.4,177.0,41.0,89.2,61.3,65.5,2505.7,2218.5,287.2,189511.7,167672.4,21839.3,193150.3,170891.8,22258.6
Malta,341,242,15538.8,20802.2,2005.9,2005.6,2007.3,2007.2,899.1,1032.2,959.3,966.0,74.0,108.5,88.1,94.7,42.0,115.9,68.2,72.0,1949.5,1522.9,426.6,149781.8,116884.5,32897.3,152657.7,119128.7,33529.0
Jordan,302,150,2861.7,2873.8,2000.2,2003.4,2005.6,2005.9,310.0,313.7,351.4,321.9,29.0,55.0,54.7,63.1,45.0,77.1,101.1,99.0,544.9,273.1,271.8,41595.5,20883.2,20712.4,42394.2,21284.1,21110.1
Gibraltar,216,207,14558.2,24850.1,2010.9,2010.9,2011.1,2011.2,1873.7,1941.4,1941.5,1940.5,159.0,175.5,175.4,176.5,85.0,153.8,155.7,151.1,1486.6,1279.8,206.8,114302.1,98328.1,15974.1,116496.7,100216.0,16280.8
United Arab Emirates,205,195,33017.3,57830.5,2007.3,2007.5,2007.1,2007.1,2873.5,3005.9,3086.7,3086.4,264.0,328.0,340.2,340.1,51.0,88.6,68.1,66.7,2928.3,2605.3,322.9,225773.1,200819.6,24953.6,230108.0,204675.3,25432.7
Singapore,177,146,60495.4,69227.0,2009.1,2009.4,2009.3,2009.4,5139.6,5243.2,5182.8,5189.0,352.0,405.9,351.4,373.0,33.0,74.3,45.3,56.2,6043.6,5875.0,168.5,467992.9,454981.5,13011.4,476978.4,463717.2,13261.2
Russian Federation,165,130,6061.2,9614.1,2001.4,2002.2,2003.3,2004.0,1373.6,2058.3,1801.9,1806.4,167.0,243.9,268.3,270.3,118.0,139.8,144.8,151.6,858.8,729.7,129.0,66032.0,56167.2,9864.8,67299.8,57245.6,10054.2
India,160,101,31736.2,39503.3,2007.9,2007.6,2008.4,2008.4,3284.3,3459.1,3327.4,3341.0,241.5,278.9,241.1,251.1,27.0,56.5,35.8,38.8,3433.4,3313.2,120.2,265615.1,256329.7,9285.4,270714.9,261251.2,9463.7
United States of America,137,121,38981.9,56682.0,2011.5,2011.5,2011.3,2011.5,6515.6,6425.7,6225.6,6308.5,537.0,559.2,512.5,541.7,71.0,141.4,106.7,119.8,3851.5,3705.3,146.2,294944.0,283636.4,11307.6,300606.9,289082.2,11524.7
