Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Togo,511,212,2357.3,3192.6,2004.0,2005.2,2006.9,2007.0,153.2,592.3,209.1,222.8,24.0,116.8,338.9,363.8,63.0,158.4,211.8,235.3,1410.4,564.1,846.4,107882.2,43097.1,64785.1,109953.5,43924.6,66028.9
Nigeria,357,184,3609.6,4027.5,2006.1,2005.8,2008.3,2007.2,249.1,413.9,281.3,296.9,23.0,135.2,76.3,92.5,43.0,88.0,55.8,62.8,802.5,531.1,271.4,61767.8,40885.1,20882.7,62953.7,41670.1,21283.6
Côte d'Ivoire,283,179,1665.6,1975.3,1997.9,2000.6,2001.5,2000.3,328.4,1344.6,472.1,426.6,30.0,185.6,367.9,338.7,72.0,187.3,489.7,325.7,646.1,361.8,284.3,48971.1,27497.7,21473.4,49911.3,28025.6,21885.7
Benin,148,104,1272.9,1506.3,2007.2,2006.4,2009.5,2009.7,189.0,423.6,240.6,248.5,18.5,83.7,163.2,202.9,41.0,65.0,46.7,49.8,269.9,163.0,106.9,20794.8,12568.5,8226.3,21194.1,12809.9,8384.3
Spain,104,102,4986.6,7959.1,2005.5,2005.7,2007.5,2007.9,2387.9,2770.8,2811.3,2854.8,233.5,284.3,269.3,272.4,75.0,129.2,117.8,108.2,776.7,710.0,66.7,59776.2,54704.5,5071.7,60923.9,55754.8,5169.1
Senegal,103,62,3101.6,4164.9,2007.1,2007.1,2007.3,2007.6,1471.3,1452.2,1481.8,1485.0,111.0,121.8,110.7,113.1,50.0,59.5,61.4,64.4,600.6,543.8,56.8,46318.4,41966.5,4351.8,47207.7,42772.3,4435.4
Cameroon,89,42,918.8,1116.6,2007.7,2006.0,2008.9,2009.3,710.6,836.0,729.2,732.2,49.0,98.1,67.4,69.7,13.0,52.4,38.5,45.8,225.4,197.9,27.5,17272.5,15194.0,2078.5,17604.1,15485.7,2118.4
Sierra Leone,50,28,731.8,1220.4,1997.5,2005.8,2009.1,2010.0,1016.5,1037.4,1046.9,1048.6,117.5,160.8,109.7,105.7,96.5,120.4,134.7,137.8,144.3,118.4,25.9,11007.4,9036.4,1971.0,11218.7,9209.9,2008.8
South Africa,47,46,6339.2,4955.8,2009.0,2009.0,2010.2,2010.6,3393.4,3239.0,3301.3,3207.6,227.0,242.7,235.2,262.6,28.0,73.8,71.2,136.7,539.2,508.1,31.1,41693.8,39300.9,2392.9,42494.3,40055.5,2438.8
Gibraltar,45,43,4438.1,7850.0,2009.7,2009.7,2010.4,2010.4,2947.9,2968.8,2964.1,2963.2,239.0,255.4,260.3,260.3,116.0,127.2,125.4,125.0,403.0,377.4,25.6,31193.4,29216.2,1977.2,31792.3,29777.1,2015.2
