Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Congo,461,114,1329.3,1793.5,2008.9,2008.1,2008.2,2008.5,208.1,577.2,319.2,312.2,33.0,167.8,130.7,102.0,16.0,81.3,53.0,53.2,495.3,352.8,142.5,37641.9,26797.2,10844.7,38364.6,27311.7,11052.9
"Congo, Democratic Republic of the",355,59,141.7,202.8,2001.3,2003.8,2005.8,2006.1,79.3,260.5,133.8,131.4,8.0,41.7,52.2,45.6,17.0,136.1,142.4,122.5,101.3,42.0,59.3,7645.5,3182.4,4463.1,7792.3,3243.5,4548.8
South Africa,162,95,17128.4,25877.9,2004.3,2005.8,2007.7,2007.9,1717.2,2077.8,1923.5,1969.4,167.0,246.7,244.2,253.4,35.5,71.9,47.7,43.3,1725.1,1607.5,117.6,132417.4,123416.4,9001.0,134959.9,125786.0,9173.9
Namibia,140,106,3412.8,3272.9,1999.0,2000.9,2007.6,2006.6,940.3,1454.6,2353.5,1930.2,97.5,336.0,122.8,117.5,97.0,465.4,771.8,672.1,829.6,376.3,453.4,57080.9,27846.2,29234.8,58176.9,28380.8,29796.1
China,118,89,142189.0,269641.3,2009.6,2011.3,2011.4,2011.4,9525.1,8981.6,9552.7,9539.5,838.5,808.8,872.9,875.0,52.0,72.0,78.3,79.2,8248.7,7857.2,391.4,631656.0,601335.7,30320.3,643783.8,612881.4,30902.4
Cameroon,96,57,3440.3,4383.5,2006.9,2006.6,2007.6,2008.4,879.9,924.1,865.3,853.2,78.0,176.7,105.9,113.9,46.5,171.5,113.5,132.6,496.7,382.7,114.0,38396.1,29595.8,8800.2,39133.3,30164.1,8969.2
Togo,78,53,2630.0,4278.8,2003.5,2006.4,2005.4,2006.0,1238.9,1488.6,1292.3,1283.7,109.5,211.4,173.2,177.1,49.5,111.3,132.3,126.6,556.9,412.5,144.4,42914.0,31829.0,11085.0,43738.0,32440.2,11297.8
Spain,74,71,10400.9,16766.9,2004.9,2005.5,2008.1,2008.7,3433.7,3803.3,3933.0,3957.8,356.5,528.9,442.1,465.2,21.5,84.5,46.7,46.8,1564.5,1444.2,120.3,118236.4,108993.9,9242.5,120506.5,111086.6,9419.9
Nigeria,69,53,2533.7,3752.2,2005.4,2006.7,2006.9,2007.1,1236.9,1282.2,1268.4,1263.8,123.0,202.7,279.5,300.0,63.0,104.3,94.8,98.1,423.2,370.5,52.8,32713.3,28656.4,4056.9,33341.4,29206.6,4134.8
Côte d'Ivoire,50,45,1190.8,1303.5,1996.9,1998.5,2000.7,2002.5,1972.9,4674.3,2006.4,1792.1,311.0,419.7,354.9,321.0,115.5,372.9,415.8,381.2,343.8,208.1,135.7,26036.0,15792.4,10243.6,26535.9,16095.6,10440.3
Gabon,46,43,1417.1,1668.9,2007.7,2007.1,2008.8,2009.7,698.4,712.1,744.1,723.3,61.0,106.5,161.9,219.4,28.0,49.9,37.8,48.9,155.6,120.7,34.9,12022.5,9335.4,2687.1,12253.4,9514.6,2738.7
Ghana,43,40,1569.5,1203.6,2004.1,2004.1,2009.7,2007.5,1236.2,1547.3,1281.0,1342.7,104.0,243.8,186.9,305.3,57.0,85.8,49.4,84.1,298.8,257.9,41.0,22875.7,19784.2,3091.5,23314.9,20164.1,3150.8
Mexico,38,5,885.2,272.6,2009.5,2012.8,2014.2,2014.1,216.3,2791.5,5985.3,5046.9,15.5,184.3,434.9,433.0,8.0,35.0,71.0,70.1,61.1,54.6,6.6,4702.3,4205.3,497.1,4792.6,4286.0,506.6
India,33,25,27325.1,40609.1,2008.1,2007.2,2007.0,2005.8,6894.3,7124.5,7341.3,7392.0,559.0,583.4,578.7,619.5,33.0,63.1,57.4,66.7,2479.4,2429.0,50.4,164453.5,160645.0,3808.5,167611.0,163729.4,3881.6
Brazil,33,29,4075.4,5303.7,2009.1,2009.2,2009.8,2010.0,3665.6,3671.6,4165.2,3897.7,325.0,385.9,400.7,388.8,44.0,82.3,61.5,64.9,516.8,496.9,19.9,38111.5,36582.0,1529.5,38843.2,37284.4,1558.8
Indonesia,27,27,22349.7,42383.7,2010.4,2010.4,2010.6,2010.6,7391.7,7344.4,7381.5,7381.8,642.0,647.9,653.4,653.5,15.0,46.2,35.4,34.9,1344.0,1312.2,31.8,104108.5,101645.9,2462.6,106107.4,103597.5,2509.8
Malaysia,27,25,31498.0,58489.9,2009.6,2009.7,2009.7,2009.9,7500.9,8142.0,8184.0,8201.2,629.0,680.0,720.3,724.6,14.0,47.9,55.3,56.1,1719.9,1655.2,64.6,133220.4,128215.1,5005.3,135778.2,130676.9,5101.4
Netherlands,26,6,1497.1,1747.1,2009.3,2009.5,2011.3,2010.4,81.2,3843.2,3594.5,3710.9,37.5,334.8,345.3,382.7,15.5,54.2,72.1,78.9,197.2,178.8,18.4,14050.9,12667.2,1383.7,14320.7,12910.4,1410.3
