Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Namibe,32,19,259.0,284.7,1993.6,1993.1,1997.4,1998.6,575.7,1359.5,941.1,943.8,65.5,213.9,142.2,150.9,55.5,129.8,155.6,92.0,105.9,74.8,31.0,8046.2,5715.9,2330.3,8200.7,5825.7,2375.0
Porto Alexandre,21,14,235.6,152.7,1990.2,1989.4,1988.7,1990.5,1258.2,2513.1,4183.2,3179.9,197.0,385.3,996.2,692.6,17.0,131.3,821.9,778.8,68.6,42.3,26.3,5164.8,3192.4,1972.4,5264.0,3253.7,2010.3
Takula Terminal,20,12,383.0,478.6,2009.1,2009.0,2008.7,2008.6,160.6,932.6,3521.6,3364.0,59.5,260.7,715.5,709.9,5.5,9.9,6.1,6.1,36.5,35.8,0.7,2811.6,2755.9,55.7,2865.6,2808.8,56.7
Porto Do Ambriz,11,10,87.4,105.3,2005.8,2007.6,2009.6,2009.8,1680.6,2196.4,2717.7,2763.9,248.0,722.6,324.5,286.5,40.0,122.4,155.2,137.1,33.1,30.7,2.4,2514.9,2334.7,180.2,2563.2,2379.5,183.7
Palanca,7,7,2570.9,4956.0,2003.7,2003.7,2010.2,2010.2,2130.5,2885.2,3529.8,3558.3,262.0,316.4,574.0,575.3,24.0,25.0,37.9,37.5,129.1,115.6,13.5,9998.5,8952.0,1046.6,10190.5,9123.8,1066.7
Baia Dos Tigres,5,5,11.9,14.6,1999.0,1999.0,1997.9,1997.5,449.7,568.8,574.4,569.4,48.0,79.0,94.1,93.6,16.0,81.4,140.9,137.9,11.5,5.9,5.6,872.1,452.7,419.3,888.8,461.4,427.4
Kiame,4,4,237.9,455.1,2001.8,2001.8,2010.2,2010.6,1887.3,1794.5,2725.5,2751.6,173.0,165.8,284.1,285.2,16.0,47.5,29.6,27.7,19.0,17.7,1.3,1467.6,1367.0,100.6,1495.7,1393.2,102.5
Dande,3,3,2.3,1.8,2011.7,2011.7,2010.5,2011.4,695.7,737.2,406.0,343.3,106.0,602.7,429.2,217.8,13.0,20.3,15.6,17.6,3.6,3.5,0.1,274.7,265.2,9.5,280.0,270.3,9.7
Benguela,2,1,2.4,3.5,1993.0,1993.0,1993.0,1993.0,483.8,483.8,483.8,483.8,46.0,46.0,46.0,46.0,76.0,76.0,76.0,76.0,0.8,0.8,0.1,61.4,56.8,4.6,62.6,57.9,4.7
Saco,2,2,274.5,501.8,2012.0,2012.0,2013.0,2013.0,3434.3,3434.3,5527.3,5679.8,307.0,307.0,583.8,584.5,148.5,148.5,242.6,242.8,18.8,16.6,2.2,1451.7,1284.9,166.8,1479.6,1309.6,170.0
Amboim,1,1,3.5,4.4,2010.0,2010.0,2010.0,2010.0,1162.1,1162.1,1162.1,1162.1,245.0,245.0,245.0,245.0,188.0,188.0,188.0,188.0,1.2,1.1,0.1,95.0,88.4,6.6,96.8,90.1,6.7
