Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Oil tanker,377,309,283451.3,542431.7,2010.0,2010.2,2010.5,2010.5,6420.5,5937.2,6664.0,6678.4,609.0,581.2,772.5,773.1,45.0,63.0,71.4,71.4,18100.9,16904.9,1196.0,1401285.9,1309152.3,92133.6,1428190.6,1334288.0,93902.6
Service - tug,365,53,225.0,184.9,2002.8,2008.0,2008.6,2008.0,77.9,1160.0,564.5,507.6,8.0,480.4,622.0,614.1,13.0,237.6,283.7,272.9,192.4,171.4,21.1,14520.1,12939.3,1580.8,14798.9,13187.8,1611.1
Container,346,102,18853.4,22597.8,2003.5,2004.5,2005.1,2004.8,1214.2,1509.9,1592.6,1568.0,95.0,135.7,215.0,212.4,34.0,51.5,39.8,40.1,2483.7,2250.8,233.0,191965.4,174124.2,17841.2,195651.1,177467.3,18183.8
General cargo,276,110,2308.3,3004.6,2005.7,2007.2,2007.5,2007.5,328.9,1537.6,1167.8,1112.1,63.5,162.6,253.7,250.1,44.0,97.9,99.2,101.4,526.9,445.7,81.2,40381.1,34276.1,6104.9,41156.4,34934.2,6222.2
Offshore,274,52,1634.9,2560.0,2010.9,2011.0,2004.5,2003.4,168.1,1789.4,1799.0,2548.7,33.0,453.8,730.6,709.2,8.5,317.6,272.9,197.1,376.4,322.3,54.1,28427.6,24367.2,4060.4,28973.4,24835.0,4138.4
Bulk carrier,84,78,4477.3,7686.9,2005.9,2007.1,2009.5,2009.5,1217.8,2059.5,2137.4,2156.2,123.5,272.8,447.3,449.6,133.5,214.2,180.9,176.7,444.7,385.3,59.5,34401.4,29810.8,4590.6,35061.9,30383.2,4678.7
Chemical tanker,80,60,3371.6,5562.3,2009.0,2009.5,2010.7,2010.7,1222.4,2445.7,2796.0,2839.8,209.5,303.6,476.6,481.9,38.5,85.3,91.1,84.7,592.3,513.8,78.5,45517.6,39549.2,5968.4,46391.5,40308.5,6083.0
Liquefied gas tanker,77,38,43680.2,37909.3,2011.0,2011.0,2011.3,2011.3,6999.0,5826.1,6791.0,6679.6,416.0,397.1,467.5,468.4,25.0,39.7,85.9,83.7,5741.1,5358.0,383.1,352021.1,327997.2,24023.9,358779.9,334294.8,24485.2
Refrigerated bulk,73,40,699.5,811.7,1990.1,1990.8,1990.5,1990.6,1407.2,1761.2,1791.0,1785.4,192.0,222.4,389.2,393.0,111.0,140.6,149.5,143.7,561.5,383.5,178.1,42466.2,29095.6,13370.6,43281.5,29654.2,13627.3
Miscellaneous - fishing,72,49,641.9,448.4,1991.3,1993.6,1993.5,1995.6,1241.7,4820.0,5223.6,5319.9,330.5,577.8,972.3,859.5,155.0,1005.0,818.6,830.5,349.2,179.5,169.7,26297.3,13521.3,12776.0,26802.2,13780.9,13021.3
Ro-Ro,66,13,1190.3,616.6,2005.4,2001.9,2004.3,2004.5,340.2,725.1,912.1,908.8,46.5,64.2,98.0,101.8,51.0,51.6,53.5,53.2,186.9,148.0,38.9,14398.7,11433.1,2965.5,14675.1,11652.7,3022.5
Vehicle,36,33,3621.2,1152.2,2009.6,2009.4,2011.0,2010.7,1193.0,1557.5,1656.1,1649.3,75.5,106.0,194.9,192.1,10.5,16.8,26.6,26.0,201.0,195.0,6.1,15573.0,15102.9,470.2,15872.0,15392.8,479.2
Service - other,18,16,171.2,134.3,2003.1,2003.7,2003.4,2005.4,1229.9,2122.1,1613.1,1871.2,318.0,537.8,591.0,618.5,54.0,207.7,192.1,159.5,97.1,88.4,8.7,7404.4,6752.6,651.8,7546.6,6882.2,664.4
Ferry-pax only,3,1,0.5,0.1,1988.0,1988.0,1988.0,1988.0,191.4,191.4,394.5,394.5,57.0,57.0,109.0,109.0,6.0,6.0,7.2,7.2,0.6,0.5,0.0,42.8,39.0,3.7,43.6,39.8,3.8
Cruise,2,2,170.9,19.4,1997.0,1997.0,1999.3,1999.4,1804.8,1804.8,2142.4,2186.5,113.0,113.0,131.9,133.1,21.0,21.0,11.9,11.3,49.1,46.7,2.4,3806.1,3617.3,188.7,3879.1,3686.8,192.3
