Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Congo,582,159,2921.8,4117.5,2009.0,2008.6,2009.0,2009.7,173.8,407.0,259.2,245.6,21.0,126.1,43.0,39.6,31.0,75.8,55.7,50.8,625.3,375.8,249.4,47816.3,28798.9,19017.4,48734.4,29351.8,19382.5
"Congo, Democratic Republic of the",262,27,67.9,89.7,1998.9,2001.7,1998.3,1998.9,76.0,318.4,251.2,240.6,14.0,92.5,180.3,159.9,15.0,79.9,193.2,208.2,64.4,36.4,28.0,4864.2,2750.0,2114.2,4957.6,2802.8,2154.8
Namibia,190,117,4228.5,4019.3,1998.8,2000.2,2006.6,2005.7,967.3,1615.1,1210.0,1142.9,100.5,329.2,218.1,183.9,45.0,155.3,75.5,71.1,820.8,654.4,166.5,59211.4,46613.2,12598.3,60348.3,47508.1,12840.2
South Africa,181,128,27141.8,40607.3,2007.3,2007.9,2008.5,2008.3,2130.5,2689.0,2980.0,3278.8,157.0,260.9,597.0,727.5,33.0,68.4,39.9,38.4,2171.9,2025.2,146.7,166623.8,155309.8,11313.9,169822.9,158291.8,11531.2
Togo,115,73,5199.8,8572.2,2003.4,2006.1,2007.2,2008.0,1189.4,1293.9,1286.9,1299.4,130.0,297.2,453.9,486.3,52.0,126.3,112.2,117.3,1217.9,792.2,425.8,94096.3,61242.3,32854.0,95903.0,62418.2,33484.8
Spain,94,74,11349.1,16397.2,2006.7,2006.9,2008.7,2009.1,3709.4,4009.5,3793.0,3724.2,294.0,369.9,358.6,355.0,40.0,104.2,64.5,65.3,1413.7,1324.3,89.4,106008.1,99140.3,6867.8,108043.5,101043.8,6999.7
Indonesia,71,66,80688.9,154950.8,2011.3,2011.2,2011.6,2011.6,7565.9,8137.7,8190.4,8198.5,707.0,786.2,984.2,986.9,30.0,40.7,36.3,36.3,3386.4,3289.7,96.6,262300.2,254813.8,7486.4,267336.4,259706.3,7630.1
Singapore,70,66,47968.6,83438.5,2010.3,2010.3,2010.4,2010.3,7572.9,7670.4,7729.9,7732.0,674.5,731.3,764.3,771.5,35.0,70.8,49.8,47.0,2810.4,2684.4,125.9,211484.7,201744.5,9740.2,215545.2,205618.0,9927.2
Cameroon,60,42,3136.1,3685.9,2006.7,2005.5,2008.8,2009.3,826.7,1012.3,847.2,800.1,55.0,185.7,77.2,70.5,74.5,66.5,74.8,76.6,407.0,339.8,67.2,31444.0,26255.8,5188.2,32047.7,26759.9,5287.8
Malaysia,46,43,48317.9,92467.4,2010.8,2010.6,2010.3,2010.3,7559.6,7681.6,7713.4,7716.2,700.5,708.1,732.8,733.2,35.5,51.4,43.4,43.1,2143.8,2031.6,112.2,166064.9,157373.8,8691.1,169253.3,160395.4,8857.9
Gabon,42,37,684.1,1234.0,2008.2,2008.9,2012.3,2012.6,601.6,571.8,511.2,502.6,62.5,97.8,74.6,72.0,35.0,60.0,49.0,48.6,85.1,63.8,21.2,6546.2,4916.7,1629.5,6671.8,5011.1,1660.7
Nigeria,41,40,1825.5,3294.2,2006.9,2006.8,2009.4,2009.7,1111.8,1185.1,1006.6,994.1,137.0,234.9,174.3,166.8,42.0,86.9,54.5,52.1,241.7,191.6,50.0,18623.9,14786.3,3837.5,18981.4,15070.2,3911.2
Côte d'Ivoire,40,37,775.8,1067.9,1997.4,1998.7,1999.8,2003.1,2032.1,3927.6,1955.9,1622.8,286.5,543.9,690.9,450.4,21.5,76.3,64.5,69.2,228.4,211.4,17.1,17285.4,15996.6,1288.8,17617.3,16303.7,1313.5
Mexico,36,2,4.2,3.3,2009.1,2009.5,2009.0,2009.0,218.7,259.2,261.1,260.6,17.0,14.2,27.1,27.2,11.5,18.2,19.9,19.8,11.7,8.0,3.6,875.7,602.6,273.2,892.5,614.1,278.4
China,30,14,3696.2,3553.6,2001.9,2009.8,2013.7,2013.7,117.8,2759.0,3645.7,2325.5,37.0,193.2,521.2,501.6,13.0,25.6,21.6,23.0,426.5,420.8,5.7,28654.6,28216.3,438.3,29204.8,28758.1,446.7
Sao Tome and Principe,28,12,197.7,263.0,2004.5,2004.2,2004.0,2004.0,724.5,644.3,679.1,678.7,71.5,65.4,71.5,72.7,93.5,101.9,114.4,114.8,62.2,36.4,25.8,4740.0,2794.2,1945.8,4831.0,2847.9,1983.1
Ghana,28,28,374.7,496.4,2001.2,2001.2,2005.0,2006.5,1231.2,1233.4,1230.1,1229.4,114.5,153.6,128.0,137.9,77.0,76.6,62.1,56.5,89.9,69.3,20.6,6861.1,5312.8,1548.3,6992.8,5414.8,1578.0
