Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Luanda,671,406,39987.1,54456.1,2005.8,2006.0,2008.7,2009.3,1148.0,2014.4,2044.6,2290.7,118.0,289.6,403.3,469.4,38.0,184.8,74.7,80.1,5544.0,4895.6,648.4,427473.7,377974.8,49498.9,435681.2,385231.9,50449.3
Soyo,303,150,47949.2,46830.3,2007.6,2008.1,2011.4,2011.7,201.0,2651.5,5757.0,5303.8,55.0,336.4,483.6,495.7,32.0,96.2,82.8,76.5,6312.4,5843.1,469.3,395660.1,365154.2,30505.9,403256.8,372165.2,31091.6
Noqui,277,45,647.7,933.7,1998.3,1999.8,2000.4,2001.2,77.3,1327.6,1237.7,1242.3,8.0,147.3,220.2,216.1,15.0,103.3,96.6,87.6,244.4,176.6,67.8,18581.8,13485.9,5095.9,18938.5,13744.8,5193.7
Malongo,250,23,185.0,184.1,2010.6,2009.0,2008.9,2008.5,146.6,468.6,395.9,406.6,40.0,216.9,338.2,305.0,5.5,84.5,43.6,42.4,160.1,146.0,14.1,12028.8,10972.1,1056.7,12259.8,11182.8,1077.0
Lobito,130,81,10634.4,18021.5,2002.5,2005.1,2007.9,2008.4,1344.3,2356.3,2678.4,2830.4,113.5,276.6,549.8,587.7,43.5,187.7,91.7,95.0,1067.0,919.4,147.6,82335.1,71041.3,11293.7,83915.9,72405.3,11510.6
Girassol,89,81,69345.0,132898.7,2008.0,2008.0,2008.3,2008.3,5669.9,6293.8,6998.7,7052.4,599.0,595.9,792.2,792.6,38.0,127.6,70.5,68.1,4215.7,4009.1,206.6,326425.3,310489.0,15936.3,332692.7,316450.3,16242.3
Cabinda,77,49,32015.7,61304.6,2007.2,2008.9,2010.2,2010.2,348.8,4517.1,6829.6,6923.9,168.0,411.6,776.4,776.2,58.0,80.1,72.4,71.9,1826.9,1716.1,110.8,141442.0,132894.0,8548.0,144157.7,135445.5,8712.2
Futila,74,63,62622.9,119580.9,2010.3,2010.1,2010.5,2010.5,7410.9,6334.6,7161.4,7204.7,616.0,575.4,766.8,769.0,45.5,63.7,72.0,72.1,3630.0,3448.2,181.8,281125.1,267084.3,14040.8,286522.7,272212.3,14310.4
Namibe,72,31,1541.2,1990.1,1996.9,1996.4,1999.6,1999.7,1227.3,1668.8,1538.2,1533.5,101.5,186.0,226.2,220.8,59.5,110.3,57.1,56.1,339.0,273.4,65.6,25949.3,21009.9,4939.4,26447.5,21413.3,5034.2
Dalia,67,65,55018.9,104726.5,2010.5,2010.6,2011.4,2011.4,7014.0,6417.0,6964.1,7002.6,626.0,595.7,762.1,764.2,46.0,107.7,60.9,60.4,3540.7,3289.3,251.4,273994.8,254687.2,19307.6,279255.5,259577.2,19678.3
Gimboa,30,30,20223.6,38803.8,2008.8,2008.8,2011.7,2011.8,7120.2,7160.5,7399.0,7398.8,552.5,602.7,792.7,793.6,57.5,177.5,108.8,105.6,1364.2,1193.7,170.5,105309.4,92296.8,13012.5,107331.3,94068.9,13262.3
Takula Terminal,27,17,1096.4,1281.8,2009.7,2010.1,2013.2,2013.0,120.4,1502.2,4922.7,4779.1,31.0,195.7,581.2,585.1,17.0,63.4,20.7,19.8,117.0,111.6,5.5,9046.2,8632.3,413.9,9219.9,8798.0,421.9
Greater Plutonio,27,26,16584.3,31793.4,2007.7,2007.6,2012.9,2012.9,7070.5,6324.2,6269.5,6260.6,403.0,541.8,823.9,822.2,44.0,243.4,87.2,85.1,1023.4,913.1,110.3,79162.4,70694.5,8467.9,80682.4,72051.9,8630.5
Porto Alexandre,15,11,164.7,96.7,1989.3,1988.7,1986.1,1988.4,719.0,1950.8,4265.3,3011.8,140.0,351.5,1602.2,1260.6,103.0,390.4,414.0,417.0,49.6,36.6,13.0,3748.6,2769.1,979.5,3820.6,2822.3,998.3
Porto Do Ambriz,15,13,497.0,845.1,2005.6,2008.3,2008.9,2009.0,840.6,1731.3,4532.0,4960.2,137.0,242.3,582.0,595.4,50.0,107.0,23.2,20.9,48.9,43.8,5.1,3755.1,3372.0,383.0,3827.2,3436.8,390.4
