Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,709,158,1655.9,2051.2,1994.2,1994.3,1997.8,1997.7,511.8,517.6,711.5,706.5,79.0,102.4,218.7,211.4,56.0,66.0,108.9,107.2,411.2,306.5,104.7,30977.9,23102.2,7875.8,31572.7,23545.8,8027.0
Ro-Ro,266,7,684.7,470.5,2007.4,2005.7,2007.5,2007.5,284.9,267.8,312.0,312.0,32.0,44.2,44.8,44.9,19.0,84.1,31.0,31.1,202.7,130.8,71.9,15682.6,10122.2,5560.4,15983.7,10316.5,5667.1
Oil tanker,162,17,456.1,766.7,2005.5,2004.3,2006.3,2006.3,251.0,525.7,395.0,392.4,27.5,64.1,136.0,137.0,32.0,104.5,75.2,70.8,214.7,113.3,101.4,16143.5,8527.6,7615.9,16453.5,8691.4,7762.1
Ferry-RoPax,123,5,617.4,213.0,1985.5,1985.2,1985.4,1985.4,349.2,355.6,438.4,438.4,42.0,51.4,70.4,70.4,18.0,17.4,37.3,37.3,194.9,133.9,61.0,14799.1,10203.4,4595.7,15083.2,10399.4,4683.9
Service - tug,38,26,16.1,9.4,2000.5,2000.2,2001.7,1997.7,381.9,601.8,610.2,692.7,193.5,539.2,1839.1,1555.6,25.0,105.5,68.1,84.5,34.7,31.5,3.2,2605.5,2368.7,236.8,2655.6,2414.2,241.3
Bulk carrier,8,4,9.3,11.8,1980.2,1981.5,1978.9,1978.8,450.6,405.7,444.3,445.4,76.5,70.4,83.6,83.7,24.0,36.5,30.6,30.5,3.1,2.3,0.8,236.4,175.2,61.2,240.9,178.5,62.4
Offshore,4,4,3.7,4.0,1985.0,1985.0,1986.0,1986.3,1435.7,1253.0,1297.7,1402.8,200.0,827.0,1155.7,1286.0,488.0,496.5,560.4,543.8,16.5,10.5,6.1,1242.3,785.7,456.6,1266.2,800.8,465.4
Chemical tanker,4,4,4.6,6.3,2006.0,2006.0,2011.3,2011.2,231.6,258.2,277.1,275.9,48.0,310.8,112.2,114.2,19.5,48.5,74.3,72.7,13.7,11.6,2.1,1025.7,870.2,155.5,1045.4,886.9,158.5
Service - other,4,4,20.4,15.1,2009.0,2009.0,2015.5,2015.9,2989.6,3735.3,6310.7,8091.9,2169.0,2288.5,4277.2,4462.5,36.0,805.8,24.7,25.3,27.0,21.2,5.8,2024.9,1592.1,432.8,2063.8,1622.7,441.1
Miscellaneous - fishing,2,1,0.5,0.3,1996.0,1996.0,1996.0,1996.0,674.4,674.4,674.4,674.4,236.5,236.5,238.7,238.7,588.0,588.0,535.0,535.0,3.1,1.2,1.9,232.2,89.0,143.3,236.7,90.7,146.0
