Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Azerbaijan,538,106,1361.8,883.4,1999.1,1995.9,1997.7,2000.7,259.1,513.0,338.8,334.2,29.5,220.6,123.2,140.5,26.0,103.4,59.5,65.3,472.0,315.6,156.4,36021.0,24072.3,11948.7,36712.6,24534.5,12178.1
Iran (Islamic Republic of),363,87,563.9,698.1,1994.3,1991.1,1997.6,1997.5,421.2,424.3,457.8,457.7,63.0,69.4,97.2,98.4,84.0,83.6,116.3,115.3,170.5,110.8,59.7,12834.8,8352.8,4481.9,13081.2,8513.2,4568.0
Russian Federation,318,136,601.1,854.1,2000.7,1998.3,2001.1,2001.7,278.9,620.9,395.2,363.5,31.5,195.7,220.7,159.6,53.0,112.6,132.6,124.4,324.0,126.2,197.8,24354.3,9503.0,14851.4,24821.9,9685.4,15136.5
Turkmenistan,122,63,239.5,244.4,1993.0,1991.4,1996.5,1996.9,294.1,456.7,511.1,511.0,45.5,95.5,81.9,87.2,59.5,77.1,155.7,173.1,66.6,41.8,24.8,5040.0,3162.9,1877.0,5136.7,3223.6,1913.1
Netherlands,2,2,0.3,0.3,2012.0,2012.0,2007.2,2006.5,1084.3,1084.3,902.7,1365.8,1447.5,1447.5,333.8,163.3,498.5,498.5,864.7,920.7,3.9,2.3,1.6,293.6,174.7,118.9,299.3,178.1,121.2
China,1,1,0.5,0.8,1988.0,1988.0,1988.0,1988.0,293.9,293.9,293.9,293.9,42.0,42.0,42.0,42.0,155.0,155.0,155.0,155.0,0.2,0.1,0.1,15.3,9.2,6.1,15.6,9.3,6.2
Serbia,1,1,0.5,0.7,1977.0,1977.0,1977.0,1977.0,218.5,218.5,218.5,218.5,42.0,42.0,42.0,42.0,31.0,31.0,31.0,31.0,0.1,0.1,0.0,9.1,8.1,1.0,9.3,8.2,1.1
Italy,1,1,2.9,4.2,2003.0,2003.0,2003.0,2003.0,974.4,974.4,974.4,974.4,190.0,190.0,190.0,190.0,4.0,4.0,4.0,4.0,0.7,0.7,0.0,54.2,54.0,0.1,55.2,55.1,0.1
Qatar,1,1,0.9,0.2,2015.0,2015.0,2015.0,2015.0,2251.1,2251.1,2251.1,2251.1,1346.0,1346.0,1346.0,1346.0,1843.0,1843.0,1843.0,1843.0,6.1,2.6,3.6,458.9,192.3,266.5,467.7,196.0,271.7
Turkey,1,1,1.1,1.3,2018.0,2018.0,2018.0,2018.0,244.4,244.4,244.4,244.4,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,0.4,0.3,0.1,31.3,24.8,6.5,31.9,25.3,6.6
