Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1554,333,197423.4,216312.6,2006.7,2007.0,2009.4,2009.2,1050.5,1941.6,2020.1,1976.2,77.0,123.3,203.0,203.0,17.0,23.7,21.8,21.7,20068.2,19429.2,639.0,1553640.9,1504328.1,49312.9,1583470.8,1533211.2,50259.7
Bulk carrier,843,542,74587.8,139881.7,2007.2,2008.9,2009.1,2009.1,870.3,1824.4,2292.7,2399.8,83.0,182.6,512.8,526.1,75.0,93.3,133.0,136.0,4828.0,4383.2,444.8,373794.6,339413.8,34380.9,380971.5,345930.5,35041.0
Oil tanker,778,493,104902.8,198323.7,2005.6,2007.2,2008.9,2009.0,611.9,1607.9,1986.6,2009.8,68.0,196.8,562.8,564.5,50.5,74.4,93.8,93.4,8379.7,5725.9,2653.9,648321.5,443030.9,205290.7,660769.3,451537.0,209232.3
Chemical tanker,678,375,20963.4,34530.3,2008.2,2009.0,2009.4,2009.5,705.3,1402.6,1531.1,1538.0,73.0,167.0,344.5,346.9,45.0,65.0,98.0,98.7,3568.9,2732.5,836.4,275055.1,210852.3,64202.7,280336.1,214900.7,65435.4
Liquefied gas tanker,373,137,91816.0,71467.8,2007.7,2008.4,2006.0,2006.0,1391.9,2922.5,3931.0,3685.1,123.0,217.7,483.3,483.4,27.0,65.9,194.5,200.8,12028.7,10297.2,1731.4,753098.6,643966.6,109132.0,767558.1,656330.8,111227.3
General cargo,336,192,7757.6,10083.0,2002.5,2003.2,2006.2,2006.5,863.1,1845.7,1878.2,1772.9,89.0,178.0,411.1,391.2,45.0,66.6,89.7,88.6,1217.2,1099.9,117.3,93657.9,84800.1,8857.7,95456.1,86428.3,9027.8
Vehicle,259,179,31963.0,10492.3,2008.4,2008.0,2009.4,2009.1,2107.6,2053.6,2074.7,2062.6,125.0,129.3,166.8,165.8,9.0,10.8,12.6,12.5,1964.1,1923.6,40.4,152138.1,149006.8,3131.3,155059.2,151867.8,3191.4
Cruise,104,42,6766.0,697.0,2005.7,2003.0,2005.9,2004.7,678.0,1077.1,851.0,890.1,44.5,67.6,86.5,88.0,9.5,11.0,11.7,11.4,1408.1,1282.5,125.6,109071.7,99344.6,9727.1,111165.9,101252.0,9913.8
Service - tug,85,54,101.0,81.1,2005.5,2004.9,2008.9,2008.7,458.9,1207.5,1473.6,1405.5,98.0,430.5,2689.2,2597.0,65.0,121.1,212.1,202.0,107.6,98.9,8.7,8090.3,7438.2,652.1,8245.7,7581.1,664.6
Ro-Ro,65,39,2123.0,1184.6,2003.3,2002.4,2005.4,2004.6,955.8,1306.6,2187.5,2161.2,156.0,378.3,258.5,279.2,39.0,65.8,27.0,29.0,450.5,413.9,36.6,34533.0,31746.6,2786.4,35196.1,32356.2,2839.9
Ferry-RoPax,54,4,69.2,6.0,2012.2,2011.5,2011.4,2011.7,457.1,1352.1,914.4,711.7,32.0,124.4,249.3,179.6,42.0,45.1,44.2,63.3,126.3,109.5,16.8,9484.8,8220.3,1264.5,9666.9,8378.1,1288.8
Offshore,46,16,307.2,261.7,1989.2,2000.7,2007.5,2007.2,336.7,1221.4,1150.1,1197.7,66.0,318.9,168.2,179.4,66.5,97.7,31.6,33.0,77.5,55.5,22.0,5846.9,4191.9,1655.1,5959.2,4272.4,1686.8
Service - other,19,12,269.4,306.4,2004.7,2001.9,2002.6,2002.3,1714.8,1919.3,1773.6,1942.4,131.0,261.4,406.0,464.4,44.0,211.2,89.1,83.7,71.6,57.4,14.2,5439.9,4368.0,1071.9,5544.4,4451.9,1092.5
Miscellaneous - fishing,2,2,7.9,7.6,1976.5,1976.5,1977.9,1978.4,3840.3,3840.3,4143.8,4630.3,297.5,297.5,352.9,373.8,98.0,98.0,100.8,101.8,7.1,6.0,1.1,532.5,451.1,81.4,542.7,459.7,83.0
Refrigerated bulk,1,1,15.9,18.6,1997.0,1997.0,1997.0,1997.0,3112.5,3112.5,3112.5,3112.5,287.0,287.0,287.0,287.0,207.0,207.0,207.0,207.0,7.3,4.5,2.8,552.7,344.1,208.6,563.3,350.7,212.7
