Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,4716,1383,53318.8,90717.7,2001.5,2003.0,2004.6,2004.6,233.0,565.5,563.8,582.4,26.0,105.1,197.4,197.7,30.0,89.0,86.9,88.0,8455.2,4640.0,3815.2,649304.8,357014.0,292290.8,661771.5,363868.7,297902.8
Qatar,1800,303,2084.6,3067.0,2003.1,2001.5,2004.1,2004.0,193.8,444.0,393.3,397.0,29.0,98.4,151.8,139.6,57.0,121.4,126.2,117.8,1373.2,628.3,744.9,103833.6,47622.0,56211.7,105827.2,48536.3,57290.9
Iraq,991,443,6917.8,11373.3,1998.1,2000.4,2003.8,2004.2,276.3,608.5,398.5,382.0,29.0,88.1,153.4,153.9,40.0,113.4,106.7,106.1,1433.2,820.4,612.8,110059.1,63061.8,46997.3,112172.2,64272.6,47899.7
Russian Federation,567,145,1404.8,1765.5,1989.9,1988.9,1993.1,1993.2,712.3,808.8,851.5,870.0,115.0,154.4,197.6,199.3,61.0,79.5,176.7,194.3,359.8,281.0,78.7,27150.2,21224.9,5925.3,27671.4,21632.4,6039.1
Kuwait,470,208,4527.7,7445.0,1997.0,2001.7,2006.0,2006.4,360.3,738.9,756.2,820.2,37.0,121.5,260.9,305.0,55.0,107.2,98.0,104.8,651.4,408.9,242.5,49685.8,31287.9,18397.9,50639.8,31888.6,18751.2
India,435,270,23688.7,40697.0,2003.1,2004.5,2004.8,2004.9,1282.3,1648.5,1716.7,1744.3,122.0,165.5,232.9,239.0,47.0,90.2,100.0,99.9,2290.4,1845.4,445.1,176497.9,142281.8,34216.1,179886.7,145013.6,34873.0
Kazakhstan,426,88,1048.9,1297.5,1994.2,1990.2,1997.7,1997.7,564.0,741.2,733.4,726.6,86.0,115.2,213.0,202.0,65.0,73.3,105.7,104.2,259.9,187.9,72.0,19566.3,14154.9,5411.3,19941.9,14426.7,5515.2
Azerbaijan,251,87,270.6,322.8,1989.8,1988.7,1993.8,1993.5,271.3,481.1,401.5,394.6,38.0,148.4,171.2,145.5,64.0,70.5,74.3,74.4,90.4,61.4,29.0,6825.0,4641.4,2183.6,6956.0,4730.5,2225.5
Oman,166,110,1547.5,2166.2,1998.2,2000.1,2003.7,2003.1,358.5,845.5,692.1,714.2,50.5,119.0,392.3,343.4,46.5,116.1,83.6,84.9,376.6,247.9,128.7,28800.5,19050.4,9750.1,29353.5,19416.2,9937.3
Saudi Arabia,146,134,3145.1,4553.4,2005.5,2005.8,2007.1,2006.9,361.9,693.5,619.9,544.9,51.0,127.6,126.9,120.9,20.0,71.9,63.8,68.3,354.8,284.1,70.7,27315.8,21900.1,5415.7,27840.3,22320.6,5519.7
