Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,4819,1465,71683.5,129172.8,2001.2,2002.7,2006.5,2006.7,202.1,565.7,969.3,1069.2,29.0,94.3,714.0,755.7,22.0,89.0,83.9,84.2,8782.0,6076.1,2705.9,674359.2,467641.0,206718.1,687306.9,476619.8,210687.1
Qatar,1880,326,2459.1,3483.0,2003.1,2001.9,2006.6,2006.3,139.2,413.1,356.5,355.9,22.0,112.1,126.7,121.3,24.0,64.5,119.0,103.3,1259.5,640.9,618.6,95591.9,48517.1,47074.8,97427.3,49448.7,47978.6
Iraq,756,314,3910.5,6608.2,1996.6,1999.0,2003.9,2004.3,208.9,477.3,409.6,406.9,32.0,103.3,228.4,241.2,25.0,71.5,273.2,293.1,858.1,442.9,415.2,65823.5,33962.0,31861.4,67087.3,34614.1,32473.2
Kuwait,484,201,2946.1,5270.6,1996.7,2002.3,2004.1,2004.2,215.3,397.2,422.4,426.1,41.0,103.2,494.1,511.9,80.5,126.4,82.7,79.6,502.9,278.9,224.0,38493.2,21403.2,17090.1,39232.3,21814.1,17418.2
Azerbaijan,419,134,391.0,471.4,1989.8,1989.4,1991.0,1990.9,236.9,339.1,349.6,341.4,34.0,59.4,170.2,160.1,24.0,52.1,263.0,250.9,108.7,76.2,32.6,8209.6,5751.9,2457.7,8367.2,5862.3,2504.9
India,407,195,31933.6,55150.3,2001.8,2002.8,2003.6,2003.8,1287.3,1638.0,1702.5,1722.6,126.0,171.2,210.0,213.1,44.0,87.5,80.1,79.7,3258.9,2754.4,504.6,252005.2,213109.8,38895.4,256843.7,217201.5,39642.2
Russian Federation,402,122,905.7,1101.7,1990.9,1989.5,1994.6,1994.3,654.4,706.7,755.4,761.2,109.0,136.3,222.1,225.0,70.0,93.0,169.1,173.1,289.7,194.5,95.2,21834.1,14685.6,7148.4,22253.3,14967.6,7285.7
Kazakhstan,363,87,563.9,698.1,1994.3,1991.1,1997.6,1997.5,421.2,424.3,457.8,457.7,63.0,69.4,97.2,98.4,84.0,83.6,116.3,115.3,170.5,110.8,59.7,12834.8,8352.8,4481.9,13081.2,8513.2,4568.0
China,233,134,104542.4,186004.9,2008.1,2007.6,2008.7,2008.9,5708.8,5146.3,5864.8,5878.6,482.0,481.2,573.0,584.2,48.0,65.7,78.9,82.2,7473.3,6905.7,567.6,578782.7,534839.2,43943.5,589895.3,545108.1,44787.2
Saudi Arabia,214,166,7184.9,11102.3,2007.4,2006.8,2009.0,2008.7,332.6,512.6,520.4,526.6,33.0,126.0,189.1,216.4,29.5,79.7,39.1,39.8,642.4,467.2,175.2,49560.5,36070.5,13490.0,50512.1,36763.1,13749.0
