Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tombak,134,101,956.4,1685.8,1995.9,1997.2,2005.3,2005.7,288.8,674.5,526.6,516.7,40.0,218.2,261.0,202.9,29.5,153.4,70.1,64.5,192.0,112.0,80.0,14682.2,8561.7,6120.5,14964.1,8726.1,6238.0
Chabahar,85,31,3366.1,6229.6,2000.5,2000.2,2008.6,2008.9,434.4,1350.0,2412.5,2800.1,38.0,160.9,523.5,540.7,50.0,150.8,371.7,385.9,362.0,222.2,139.8,27913.2,17150.4,10762.8,28449.2,17479.7,10969.4
Jask,70,53,1338.9,2394.6,2002.1,2002.0,2007.8,2008.0,316.4,672.8,612.9,619.9,49.5,136.7,112.2,110.9,4.5,31.9,180.4,168.1,153.3,117.7,35.6,11834.0,9078.8,2755.2,12061.2,9253.1,2808.1
Ganaveh,67,23,39.1,61.5,2000.6,1996.5,1998.9,1999.1,262.3,912.6,503.7,503.2,32.0,127.2,335.7,309.3,79.0,154.8,195.2,189.7,71.3,36.1,35.2,5355.7,2711.9,2643.8,5458.5,2763.9,2694.6
Abu Musa,64,53,376.1,644.0,1999.0,1998.9,2004.8,2004.6,248.8,488.6,348.3,339.1,33.0,80.6,151.6,159.1,18.5,77.2,220.6,234.4,108.6,57.9,50.7,8353.4,4446.8,3906.5,8513.7,4532.2,3981.5
Bandar Imam Khomeini,40,34,594.3,1012.9,2002.4,2003.1,2003.6,2003.6,563.0,595.1,541.1,531.6,89.0,147.0,194.4,202.2,128.5,142.8,162.9,163.6,114.7,70.4,44.3,8837.4,5438.8,3398.6,9007.0,5543.2,3463.8
Qeshm Island,38,27,221.9,372.3,1998.6,1998.7,1999.5,1999.6,355.9,723.5,839.2,843.1,31.0,115.9,119.0,118.4,25.5,70.9,22.2,21.8,54.5,33.4,21.2,4139.0,2542.7,1596.3,4218.5,2591.5,1626.9
Bandar Khomeini,36,21,237.5,363.5,2003.5,2003.8,2004.4,2004.3,328.5,561.7,348.6,350.3,45.5,285.8,68.1,59.3,31.0,79.5,40.7,40.3,60.8,35.6,25.2,4650.6,2728.8,1921.8,4739.9,2781.2,1958.7
Abadan,31,18,32.2,43.2,1993.5,1991.6,1993.8,1994.2,533.8,1452.8,738.9,738.2,56.0,82.7,98.1,100.5,82.0,652.2,402.5,458.2,30.9,9.9,20.9,2318.7,747.2,1571.5,2363.2,761.5,1601.6
Astara,26,12,9.8,13.1,1987.4,1988.7,1986.4,1986.7,119.7,216.5,237.1,227.8,12.0,22.4,49.3,46.8,107.5,77.2,85.0,86.3,4.7,2.1,2.7,356.8,155.7,201.1,363.7,158.7,205.0
Hormuz,25,18,458.4,841.5,2001.2,2003.0,2007.1,2007.3,572.0,648.4,496.8,492.5,57.0,217.0,205.0,204.8,22.0,151.3,20.5,19.1,72.8,61.2,11.7,5606.0,4717.4,888.5,5713.6,4808.0,905.6
Mahshahr,24,8,55.5,87.0,2006.6,2003.4,2003.0,2002.9,159.4,285.9,369.3,369.3,27.5,48.5,97.9,101.2,24.0,770.2,45.9,40.4,21.7,11.1,10.5,1658.5,859.2,799.3,1690.3,875.7,814.6
Khorramshahr,23,13,18.9,23.8,1992.0,1992.8,1993.2,1994.1,523.0,888.4,490.4,494.3,67.0,119.7,180.9,170.5,53.0,277.2,168.2,177.0,17.0,11.9,5.1,1283.1,899.9,383.2,1307.8,917.2,390.5
Amirabad,21,17,14.5,17.9,1987.2,1987.4,1987.6,1987.7,211.1,331.8,274.8,271.9,27.0,247.9,220.7,150.7,73.0,291.3,489.1,462.8,13.4,9.0,4.4,1010.3,679.7,330.6,1029.7,692.7,337.0
Anzali,9,7,12.9,15.6,1991.9,1993.7,2001.0,2000.5,464.7,506.2,553.7,540.5,43.0,91.8,144.8,143.2,77.0,114.6,110.2,105.3,4.0,2.7,1.3,301.4,202.5,98.9,307.2,206.4,100.8
Bandar Mashur,1,1,0.0,0.0,2006.0,2006.0,2006.0,2006.0,72.0,72.0,72.0,72.0,13.0,13.0,13.0,13.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,2.3,1.6,0.7,2.3,1.6,0.7
