Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ghana,283,179,1665.6,1975.3,1997.9,2000.6,2001.5,2000.3,328.4,1344.6,472.1,426.6,30.0,185.6,367.9,338.7,72.0,187.3,489.7,325.7,646.1,361.8,284.3,48971.1,27497.7,21473.4,49911.3,28025.6,21885.7
Spain,246,174,15732.3,20625.9,2004.2,2004.5,2005.7,2005.8,2525.8,2555.9,2505.9,2510.5,208.0,277.3,229.5,236.1,12.0,47.2,25.0,24.3,2214.5,2091.0,123.5,170937.0,161491.3,9445.6,174219.0,164592.0,9627.0
Togo,244,112,3955.8,4149.1,2002.4,2003.4,2003.5,2002.9,455.6,540.2,490.5,517.1,35.0,80.8,74.2,93.8,28.0,56.8,46.4,57.2,662.2,540.2,122.0,51042.6,41728.2,9314.3,52022.6,42529.4,9493.2
Senegal,206,88,5550.5,5726.2,2003.1,2002.2,2008.1,2007.4,1207.0,3273.9,1289.4,1286.2,102.0,402.4,216.7,204.7,21.0,121.7,57.5,64.3,937.8,862.8,75.1,71941.6,66224.5,5717.1,73322.9,67496.0,5826.9
Nigeria,104,70,3561.8,5524.4,2006.4,2005.7,2008.1,2007.9,733.2,1135.0,1028.0,1071.1,102.5,301.9,488.2,444.3,43.0,63.0,44.9,43.9,569.4,483.8,85.5,43744.9,37179.0,6565.9,44584.8,37892.9,6692.0
Cameroon,83,55,1541.5,2045.1,2007.8,2006.3,2008.5,2008.3,910.5,1105.3,990.3,1001.5,87.0,213.2,236.8,255.5,48.0,311.1,282.5,341.9,466.3,348.7,117.6,35823.5,26855.1,8968.3,36511.3,27370.8,9140.5
Brazil,80,79,5955.5,9892.4,2009.9,2009.8,2010.8,2010.7,2862.5,2912.6,2903.7,2885.8,253.0,342.7,367.5,351.8,105.5,156.7,155.5,158.5,594.6,539.2,55.4,45920.0,41663.0,4257.1,46801.7,42462.9,4338.8
Benin,73,39,1608.4,989.5,2009.2,2005.0,2012.4,2010.2,461.6,510.6,468.7,488.7,34.0,67.3,42.4,59.5,21.0,52.6,26.6,38.6,167.2,136.5,30.7,12894.0,10544.8,2349.3,13141.6,10747.2,2394.4
Morocco,65,31,4770.6,6369.8,2006.1,2005.1,2006.4,2006.4,2734.2,2722.4,2804.9,2806.7,199.0,208.8,201.6,201.2,13.0,20.3,14.8,14.7,794.4,776.3,18.1,61487.7,60095.4,1392.3,62668.2,61249.2,1419.0
Sierra Leone,45,23,609.3,849.0,1997.7,2003.3,2003.6,2003.6,724.0,791.6,745.5,734.8,67.0,99.1,89.7,95.0,31.0,52.6,42.2,46.5,90.2,74.8,15.4,6934.9,5763.7,1171.2,7068.1,5874.4,1193.7
Angola,40,37,775.8,1067.9,1997.4,1998.7,1999.8,2003.1,2032.1,3927.6,1955.9,1622.8,286.5,543.9,690.9,450.4,21.5,76.3,64.5,69.2,228.4,211.4,17.1,17285.4,15996.6,1288.8,17617.3,16303.7,1313.5
Guinea,38,34,960.6,1281.6,2007.0,2008.2,2005.6,2007.4,835.9,952.0,903.5,937.2,80.0,107.4,119.8,138.8,68.0,113.7,104.2,128.2,100.4,83.1,17.3,7760.4,6425.9,1334.4,7909.3,6549.3,1360.1
Belgium,38,21,5305.7,6323.4,2002.1,2004.2,2002.1,2001.7,3634.7,3772.9,3741.7,3745.1,243.0,268.6,257.3,263.5,19.5,41.8,35.5,32.1,716.9,693.0,23.9,55320.8,53526.6,1794.3,56383.0,54554.3,1828.7
Liberia,37,36,403.9,622.4,2001.2,2001.4,2007.2,2007.3,481.0,838.5,516.3,515.6,47.0,120.9,100.2,94.1,48.0,83.0,87.2,84.8,57.8,43.3,14.5,4433.0,3325.9,1107.1,4518.1,3389.7,1128.4
Gabon,36,31,712.6,1182.8,2007.1,2006.4,2009.1,2009.2,932.9,1852.2,1053.8,1058.7,102.5,246.2,235.7,217.2,119.0,134.9,170.4,177.0,166.3,120.0,46.3,12715.6,9169.9,3545.7,12959.7,9346.0,3613.8
Italy,35,12,3016.8,3900.0,2005.3,2005.8,2005.1,2005.0,3628.7,3860.0,3673.0,3667.3,266.0,289.8,276.9,277.6,35.0,37.2,38.5,38.9,470.5,453.0,17.5,36329.0,34979.0,1350.0,37026.5,35650.6,1375.9
Sri Lanka,33,20,9501.3,11951.1,2008.9,2008.6,2009.1,2009.1,7090.8,7105.5,7114.2,7114.9,512.0,527.6,519.1,520.1,10.0,19.0,16.8,16.8,1086.3,1077.1,9.2,84144.1,83430.4,713.8,85759.7,85032.2,727.5
Congo,25,22,857.8,1156.3,2006.4,2006.3,2007.3,2007.2,1153.4,1231.7,1205.7,1219.7,98.0,145.9,145.7,163.2,27.0,67.4,40.2,43.4,163.4,149.1,14.3,12627.7,11531.9,1095.7,12870.1,11753.4,1116.7
South Africa,25,25,2739.9,3484.1,2005.4,2005.4,2008.9,2009.4,3509.3,3694.9,3538.3,3488.1,365.0,370.7,376.0,395.7,20.0,141.5,42.9,35.9,236.8,220.3,16.6,18231.0,16980.6,1250.5,18581.1,17306.6,1274.5
Equatorial Guinea,24,20,452.8,495.1,2008.5,2009.0,2010.6,2010.3,898.2,1134.1,1101.6,1109.8,75.0,88.2,133.5,137.1,21.0,173.9,125.0,164.5,80.4,67.6,12.8,6166.9,5203.6,963.3,6285.3,5303.5,981.8
United States of America,24,24,5327.5,8965.6,2008.6,2008.6,2009.1,2008.8,4851.5,5364.4,6303.9,6549.8,471.0,556.3,721.2,752.1,47.5,83.4,54.5,52.0,528.3,504.0,24.3,40755.6,38933.7,1821.9,41538.1,39681.3,1856.8
