Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ghana,477,230,4581.1,4808.3,2003.7,2003.6,2006.9,2005.7,325.1,1000.4,398.9,400.8,33.0,245.4,513.6,502.9,32.0,120.4,77.5,87.1,1067.5,762.0,305.6,81623.2,58421.3,23201.9,83190.4,59543.0,23647.4
Senegal,265,122,8899.1,9764.4,2001.4,2001.7,2004.2,2004.8,1198.7,2480.6,1188.0,1177.0,96.0,275.0,149.7,149.2,37.0,144.5,69.2,76.2,1351.9,1190.8,161.2,104151.9,91859.6,12292.2,106151.6,93623.3,12528.2
Togo,148,87,1780.3,2550.0,2003.1,2006.7,2002.6,2003.0,452.4,839.8,516.2,517.8,64.0,183.8,213.6,220.1,59.0,118.0,87.6,89.8,530.1,325.4,204.7,40622.0,24980.1,15641.8,41401.9,25459.8,15942.1
Nigeria,141,90,3180.8,4891.7,2005.3,2004.6,2007.5,2007.8,821.2,839.8,887.9,903.5,88.0,161.9,169.2,167.5,62.0,148.4,133.7,139.6,678.7,416.3,262.4,52156.5,32064.8,20091.7,53157.9,32680.5,20477.4
Cameroon,118,73,3106.8,3944.7,2002.8,2005.8,2003.5,2002.9,998.8,1071.2,1003.1,1005.2,93.0,178.9,134.2,147.2,34.0,89.6,47.4,50.4,522.1,445.9,76.1,40206.2,34403.9,5802.3,40978.2,35064.5,5913.7
Spain,103,100,5347.6,8819.2,2005.7,2005.8,2008.5,2008.7,2222.7,2656.4,2537.6,2545.1,237.0,414.4,480.5,491.9,106.0,165.8,164.8,165.9,910.4,766.4,144.0,70007.3,59064.5,10942.8,71351.4,60198.5,11152.9
Benin,99,60,1870.5,2412.2,2007.8,2007.8,2008.3,2008.4,493.1,548.8,523.7,523.9,53.0,151.4,109.1,124.2,32.0,85.5,59.5,66.6,331.2,265.0,66.3,25608.4,20505.3,5103.1,26100.1,20899.0,5201.1
Liberia,64,40,659.7,891.0,1999.3,1999.6,2002.0,2002.0,531.3,1684.7,598.2,566.7,93.5,327.0,314.0,297.2,39.5,121.7,103.8,99.4,189.1,146.4,42.7,14456.8,11204.5,3252.4,14734.4,11419.6,3314.8
Mauritania,63,43,605.0,698.3,1991.7,1992.9,1991.8,1991.7,1683.1,1708.1,1712.5,1712.5,259.0,264.8,292.2,291.9,78.0,130.3,114.5,116.3,475.1,365.7,109.4,35987.1,27774.2,8212.9,36678.0,28307.4,8370.6
Morocco,58,26,5309.4,3222.2,2008.4,2004.3,2013.0,2011.0,2488.8,2435.6,2508.4,2504.7,169.0,298.3,208.0,253.8,24.0,90.8,41.5,67.6,589.7,557.3,32.4,45408.4,42944.7,2463.7,46280.2,43769.2,2511.0
