Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,584,165,15086.4,19001.2,2004.0,2005.2,2004.3,2004.2,533.9,734.2,733.3,729.2,68.0,73.8,99.7,100.2,27.0,35.3,37.1,37.4,2270.2,1953.6,316.6,175682.4,151215.0,24467.4,179055.6,154118.4,24937.2
Bulk carrier,313,285,26543.3,45410.9,2007.7,2007.9,2008.3,2008.3,2556.1,3162.3,3288.1,3324.6,384.0,497.9,690.4,693.5,132.0,183.1,218.8,218.7,2862.8,2663.3,199.5,221435.8,206089.2,15346.6,225687.4,210046.1,15641.3
Refrigerated bulk,223,71,1874.0,2134.0,1996.1,1991.7,1997.6,1997.4,1354.9,1365.5,1264.2,1261.5,128.0,219.9,247.5,247.4,59.0,145.4,113.6,116.2,1500.0,1067.6,432.4,113663.5,81196.1,32467.4,115845.8,82755.0,33090.8
General cargo,221,123,4414.7,6218.2,2001.1,2005.6,2006.7,2006.7,974.6,1803.6,1897.5,1898.0,136.0,265.4,806.2,850.1,82.0,106.5,98.9,99.3,820.0,744.2,75.8,62904.6,57207.0,5697.6,64112.3,58305.4,5807.0
Miscellaneous - fishing,135,71,1360.3,1191.2,1990.6,1991.1,1994.2,1994.2,3349.4,7282.1,6611.0,6360.4,405.0,865.8,1173.7,1196.9,127.0,451.7,677.7,711.6,755.8,503.2,252.6,56853.0,37855.3,18997.7,57944.6,38582.1,19362.5
Chemical tanker,125,98,3107.9,5066.8,2006.8,2007.9,2006.9,2007.0,778.7,1472.8,1588.5,1610.4,121.0,204.4,369.9,372.8,66.0,120.0,178.5,179.6,757.3,541.4,215.9,58232.8,41692.2,16540.7,59350.9,42492.7,16858.2
Ro-Ro,103,21,7745.2,3615.7,2012.2,2008.9,2013.6,2013.4,853.8,1206.7,1289.8,1303.1,69.0,106.0,140.0,145.5,23.0,26.8,25.7,25.0,607.5,570.5,37.0,47039.9,44178.4,2861.5,47943.1,45026.6,2916.5
Oil tanker,99,56,10195.1,18881.5,2009.8,2008.9,2010.4,2010.4,935.0,2850.0,2493.6,2512.7,135.0,363.4,493.5,493.5,55.0,124.3,97.7,96.4,1183.9,855.6,328.3,91453.8,66096.8,25357.0,93209.7,67365.9,25843.8
Vehicle,81,43,4196.3,1495.9,2005.7,2007.2,2003.5,2003.5,816.8,825.1,922.1,925.9,68.0,64.8,124.2,116.4,11.0,14.8,21.1,20.9,303.7,292.1,11.6,23514.9,22620.0,894.9,23966.4,23054.3,912.1
Liquefied gas tanker,48,14,1427.7,1632.1,2012.4,2010.7,2013.9,2013.8,462.3,933.6,1257.1,1250.7,77.0,125.0,323.5,322.8,111.5,113.0,107.0,107.6,237.8,166.1,71.8,18186.2,12779.0,5407.2,18535.4,13024.4,5511.0
Service - tug,40,27,129.2,106.9,2005.1,2005.8,2008.8,2008.2,1047.3,1598.6,1443.6,1298.5,266.5,388.9,545.6,552.4,74.5,285.5,221.7,265.0,92.2,81.7,10.4,6950.3,6165.9,784.4,7083.7,6284.3,799.5
Offshore,37,26,220.4,212.4,2002.0,2005.7,2009.1,2008.5,1324.3,2124.7,1409.3,1367.3,388.0,675.0,1390.1,1526.8,97.0,416.2,413.0,416.9,174.8,137.5,37.2,13137.5,10341.0,2796.5,13389.7,10539.5,2850.2
Service - other,19,12,666.1,444.2,2009.3,2006.2,2008.5,2007.7,2863.4,6770.2,4456.5,5400.7,290.0,1521.1,3503.9,4392.5,23.0,125.8,128.3,143.0,147.4,141.2,6.1,11198.4,10736.8,461.6,11413.4,10942.9,470.4
Cruise,3,2,84.1,8.8,2001.3,2005.0,2010.7,2011.4,1018.0,874.7,941.9,963.1,65.0,54.2,65.1,65.1,8.0,8.5,9.5,9.5,20.5,19.5,1.0,1584.9,1508.2,76.7,1615.3,1537.1,78.1
Ferry-pax only,2,1,0.7,0.1,1983.0,1983.0,1983.0,1983.0,753.0,753.0,753.0,753.0,128.0,128.0,128.4,128.4,36.5,36.5,36.1,36.1,0.6,0.5,0.1,44.5,35.2,9.3,45.4,35.9,9.5
