Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Dominican Republic,13,7,316.5,57.5,2003.5,2001.0,2013.9,2012.8,503.3,506.8,492.4,504.8,39.0,55.7,34.6,39.9,11.0,40.1,10.6,12.4,54.8,46.8,8.0,4234.2,3620.3,613.9,4315.5,3689.8,625.7
Grenada,13,11,121.6,33.1,2005.6,2005.6,2007.6,2004.0,212.1,243.1,244.8,252.0,19.0,20.2,16.5,21.6,10.0,14.7,8.7,13.3,26.8,20.2,6.6,2065.5,1556.8,508.6,2105.1,1586.7,518.4
Saint Barthélemy,5,4,20.9,2.2,1998.8,1996.2,2006.6,2005.8,187.4,196.7,187.6,187.9,16.0,75.5,15.9,19.7,7.0,16.9,8.4,8.9,5.4,4.1,1.3,413.4,315.9,97.6,421.4,322.0,99.4
Curaçao,5,4,10.6,16.5,1993.4,1999.0,1994.0,1992.7,524.8,562.4,547.1,544.4,111.0,219.6,122.0,114.1,22.0,38.6,29.3,28.4,3.1,2.6,0.5,235.2,197.1,38.2,239.8,200.8,38.9
"Bonaire, Sint Eustatius and Saba",4,3,2.8,4.5,1996.5,1996.0,1996.3,1996.5,222.0,263.3,281.5,275.4,32.0,33.3,43.8,42.9,8.0,17.3,7.4,7.4,1.6,1.3,0.3,123.8,99.8,23.9,126.2,101.8,24.4
Saint Martin (French part),3,2,3.8,5.8,2007.0,2007.0,2007.0,2007.0,272.0,239.9,250.6,250.8,22.0,21.5,23.5,23.5,8.0,7.5,8.6,8.6,0.8,0.7,0.2,63.8,51.9,11.9,65.0,52.9,12.1
Jamaica,3,3,16.8,24.0,2010.3,2010.3,2010.3,2010.3,1000.8,994.7,994.7,994.7,115.0,115.0,115.0,115.0,18.0,27.7,27.8,27.8,3.1,2.8,0.2,236.3,217.8,18.5,240.8,222.0,18.9
Montserrat,3,2,2.1,2.2,1999.0,1995.0,2003.2,2002.3,178.1,156.3,171.1,169.0,19.0,24.8,28.4,28.0,6.0,5.5,5.8,5.8,1.4,1.2,0.2,105.5,90.3,15.1,107.5,92.1,15.4
Virgin Islands (British),3,3,4.0,5.6,1994.0,1994.0,2001.1,1999.5,280.0,286.0,282.3,282.8,26.0,36.0,28.2,29.6,8.0,11.3,14.1,13.2,1.3,1.1,0.2,102.3,83.7,18.6,104.2,85.3,18.9
Portugal,2,2,77.2,15.5,1976.0,1976.0,1972.1,1972.2,2741.2,2741.2,2671.2,2673.0,272.5,272.5,165.3,168.1,76.0,76.0,9.4,11.2,20.0,19.4,0.7,1545.5,1495.3,50.3,1575.2,1524.0,51.2
United States of America,2,2,113.8,201.2,2011.5,2011.5,2016.3,2016.5,1407.8,1407.8,1642.5,1659.8,147.0,147.0,139.2,138.8,4.0,4.0,1.4,1.3,8.8,8.7,0.1,675.4,667.3,8.1,688.3,680.1,8.2
Cabo Verde,1,1,0.6,0.3,1980.0,1980.0,1980.0,1980.0,2368.9,2368.9,2368.9,2368.9,371.0,371.0,371.0,371.0,155.0,155.0,155.0,155.0,2.8,0.4,2.4,206.9,29.9,177.0,210.9,30.5,180.4
Anguilla,1,1,0.1,0.2,1979.0,1979.0,1979.0,1979.0,211.6,211.6,211.6,211.6,33.0,33.0,33.0,33.0,5.0,5.0,5.0,5.0,0.2,0.2,0.0,17.4,16.3,1.1,17.7,16.6,1.1
United Kingdom of Great Britain and Northern Ireland,1,1,25.0,39.0,2007.0,2007.0,2007.0,2007.0,5014.3,5014.3,5014.3,5014.3,423.0,423.0,423.0,423.0,0.0,0.0,0.0,0.0,6.4,6.4,0.0,491.0,491.0,0.0,500.4,500.4,0.0
Panama,1,1,0.1,0.1,1969.0,1969.0,1969.0,1969.0,36.4,36.4,36.4,36.4,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,3.7,3.7,0.0
Mexico,1,1,17.6,25.0,2010.0,2010.0,2010.0,2010.0,3118.8,3118.8,3118.8,3118.8,371.0,371.0,371.0,371.0,22.0,22.0,22.0,22.0,2.2,2.2,0.1,171.7,166.1,5.6,175.0,169.3,5.7
Suriname,1,1,2.6,2.7,2010.0,2010.0,2010.0,2010.0,708.2,708.2,708.2,708.2,60.0,60.0,60.0,60.0,4.0,4.0,4.0,4.0,1.3,1.2,0.1,97.6,92.9,4.7,99.5,94.7,4.8
Haiti,1,1,3.9,5.9,2017.0,2017.0,2017.0,2017.0,970.4,970.4,970.4,970.4,91.0,91.0,91.0,91.0,12.0,12.0,12.0,12.0,1.5,1.4,0.1,117.4,106.8,10.6,119.6,108.8,10.8
