Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mossel Bay,66,32,524.4,676.6,2005.6,2004.8,2005.4,2008.0,318.9,781.9,433.0,416.5,34.5,155.4,108.6,81.5,23.5,38.8,42.7,51.1,143.5,92.0,51.5,11057.3,7084.7,3972.7,11269.6,7220.7,4048.9
St Francis Bay,32,7,32.5,35.4,1969.6,1991.4,1997.2,2004.0,530.9,2029.6,626.1,504.9,70.5,436.7,452.2,323.8,25.0,12.1,10.0,7.8,27.5,24.5,3.0,2066.0,1839.7,226.3,2105.7,1875.0,230.7
Laaiplek,19,17,289.5,479.6,2004.2,2005.4,2011.3,2011.9,906.9,1007.9,586.4,592.5,92.0,273.2,192.4,160.2,62.0,105.7,128.5,133.5,41.0,32.7,8.3,3144.0,2509.2,634.8,3204.3,2557.3,647.0
Elands Bay,15,10,84.9,104.0,1996.3,2001.2,1999.6,2000.7,208.4,367.7,299.9,248.2,40.0,143.2,104.0,102.2,13.0,26.0,19.1,28.0,14.5,13.2,1.3,1116.4,1015.6,100.8,1137.9,1035.1,102.7
Simon'S Town,13,11,79.9,78.6,1992.5,1996.2,1996.1,2001.5,845.2,2269.2,1396.2,1079.8,108.0,544.5,1434.6,797.6,75.0,159.0,169.0,96.8,20.8,17.4,3.5,1568.5,1308.8,259.7,1598.6,1333.9,264.7
Port Nolloth,10,6,4.2,4.4,1983.8,1991.8,1976.4,1972.4,581.7,888.1,536.1,491.5,123.0,332.8,492.2,431.6,18.0,38.3,24.9,23.3,10.1,9.6,0.5,758.6,717.7,40.9,773.2,731.5,41.7
Kommetjie,10,8,69.3,91.9,2005.9,2004.9,2011.1,2012.1,473.7,1152.2,235.9,198.4,95.0,327.1,136.2,99.8,30.5,98.8,6.5,4.9,15.4,12.7,2.7,1165.5,964.8,200.7,1187.9,983.4,204.6
Port Alfred,8,7,54.7,64.7,1992.5,1994.3,2006.0,2008.7,345.7,542.1,356.4,330.8,83.0,392.1,177.9,120.2,8.5,12.6,18.6,22.0,11.4,10.7,0.7,864.7,810.2,54.5,881.3,825.7,55.6
Goudiniweg,8,6,15.8,17.6,1998.6,1995.8,1999.6,1998.1,633.4,998.1,994.0,953.0,59.0,370.2,822.1,1020.9,12.5,22.3,25.2,7.8,11.9,11.5,0.4,895.4,867.0,28.5,912.6,883.6,29.0
Port Saint John'S,6,4,36.2,24.4,1993.2,1996.2,1986.7,1988.8,550.9,775.0,605.7,443.2,134.5,117.2,306.5,277.0,3.5,4.0,23.7,22.5,6.3,6.0,0.2,474.2,455.8,18.4,483.4,464.6,18.8
Kenton-On-Sea,6,6,48.4,62.7,1993.2,1993.2,2008.2,2008.4,377.0,1086.0,358.4,354.3,98.0,238.8,55.0,49.1,6.0,7.5,12.6,12.9,8.6,8.2,0.4,653.3,619.3,34.0,665.8,631.2,34.7
Bottelary,6,5,43.0,62.5,1991.8,1993.0,1988.0,1988.6,173.1,268.9,295.1,253.6,67.5,195.5,90.3,85.5,8.5,18.6,40.7,40.1,7.2,5.5,1.7,546.1,418.4,127.7,556.6,426.5,130.1
Pennington,3,3,23.3,43.1,2013.0,2013.0,2011.2,2011.0,136.7,155.3,137.8,136.7,49.0,50.7,57.2,57.9,0.0,2.3,3.3,3.5,3.5,3.4,0.1,273.7,266.4,7.2,278.9,271.6,7.4
Port Edward,3,3,15.0,24.4,2004.7,2004.7,2010.7,2011.8,230.6,211.0,195.3,195.8,106.0,111.0,149.1,152.7,8.0,9.0,8.0,7.8,1.9,1.8,0.1,142.8,135.7,7.1,145.6,138.3,7.3
Knysna,2,2,17.5,28.3,2008.5,2008.5,2015.9,2016.0,526.6,526.6,714.2,718.8,77.0,77.0,54.3,54.1,4.5,4.5,8.9,9.0,1.9,1.7,0.2,150.3,131.7,18.6,153.2,134.2,19.0
Strand,2,2,6.5,1.9,2005.5,2005.5,2004.0,2004.0,1749.3,1749.3,2612.0,2277.0,83.5,83.5,154.1,153.6,70.0,70.0,103.6,103.3,0.5,0.3,0.2,37.3,20.7,16.6,38.0,21.1,16.9
Southbroom,2,2,37.9,41.8,2008.5,2008.5,2008.2,2008.4,345.4,345.4,336.7,339.7,34.0,34.0,33.2,33.6,1.0,1.0,1.2,1.1,2.8,2.8,0.0,218.0,215.1,2.9,222.2,219.2,3.0
Eastern Cape,1,1,18.8,30.6,2016.0,2016.0,2016.0,2016.0,781.4,781.4,781.4,781.4,58.0,58.0,58.0,58.0,9.0,9.0,9.0,9.0,1.8,1.6,0.2,139.1,120.1,19.1,141.8,122.4,19.4
Sezela,1,1,38.4,71.8,2011.0,2011.0,2011.0,2011.0,458.2,458.2,458.2,458.2,62.0,62.0,62.0,62.0,5.0,5.0,5.0,5.0,2.2,2.1,0.1,166.9,161.9,5.0,170.1,165.0,5.1
Komkans,1,1,11.8,24.2,1976.0,1976.0,1976.0,1976.0,88.3,88.3,88.3,88.3,22.0,22.0,22.0,22.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paardeneiland,1,1,14.3,18.7,1997.0,1997.0,1997.0,1997.0,550.0,550.0,550.0,550.0,82.0,82.0,82.0,82.0,9.0,9.0,9.0,9.0,2.0,1.9,0.1,158.5,149.0,9.5,161.6,151.8,9.7
Riviersonderend,1,1,185.1,332.5,1993.0,1993.0,1993.0,1993.0,1251.5,1251.5,1251.5,1251.5,72.0,72.0,72.0,72.0,22.0,22.0,22.0,22.0,12.4,9.5,2.9,963.1,738.0,225.1,981.6,752.2,229.4
New Germany,1,1,25.3,41.2,2016.0,2016.0,2016.0,2016.0,1049.7,1049.7,1049.7,1049.7,82.0,82.0,82.0,82.0,8.0,8.0,8.0,8.0,2.4,2.2,0.2,186.3,169.8,16.6,189.9,173.0,16.9
