Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mossel Bay,27,24,2900.0,4971.3,2009.2,2009.8,2008.8,2008.7,4386.9,3519.0,3776.9,3791.3,411.0,354.9,454.1,456.2,26.0,102.3,61.8,61.0,326.2,302.0,24.2,25252.2,23383.7,1868.5,25737.1,23832.6,1904.4
Laaiplek,14,14,7738.4,14843.5,2012.0,2012.0,2012.7,2012.7,5856.0,5874.1,6309.5,6324.7,561.5,601.8,732.1,734.0,96.5,115.8,95.0,94.6,394.6,384.0,10.6,30540.5,29728.9,811.5,31126.9,30299.7,827.1
Kommetjie,12,12,4731.5,8606.6,2008.3,2008.3,2009.0,2009.3,3488.9,4143.6,4237.1,4397.8,408.0,474.5,606.2,627.7,86.5,126.2,131.4,135.8,295.7,264.2,31.5,22333.5,19895.5,2438.0,22762.3,20277.5,2484.8
St Francis Bay,10,10,1499.7,2742.9,2007.4,2007.4,2011.5,2011.8,2334.0,2753.3,2608.5,2619.9,307.0,280.9,337.8,333.5,70.0,205.1,196.9,191.8,117.6,96.6,21.0,9089.3,7475.2,1614.1,9263.8,7618.7,1645.1
Goudiniweg,5,5,1584.0,2920.2,2006.0,2006.0,1999.5,1999.5,3435.8,3711.0,4634.3,4842.7,438.0,451.8,589.9,593.5,45.0,53.8,62.3,62.6,84.5,83.2,1.4,6536.4,6431.8,104.6,6661.9,6555.3,106.6
Simon'S Town,4,4,375.1,641.0,2000.8,2000.8,2000.8,2001.0,1992.7,1673.1,1875.4,1881.0,179.0,167.5,239.5,245.6,26.0,136.0,88.6,92.4,29.8,27.5,2.3,2305.2,2127.6,177.6,2349.4,2168.4,181.0
Port Alfred,4,4,594.4,1031.3,2004.2,2004.2,2012.2,2013.2,3190.4,3059.2,3896.9,4098.0,320.5,362.5,563.0,593.8,18.0,32.0,28.9,26.5,41.9,41.4,0.5,3240.5,3199.3,41.2,3302.7,3260.7,42.0
Paardeneiland,3,3,502.8,585.4,2006.7,2006.7,2013.9,2011.3,3076.9,2519.0,3057.4,3098.7,181.0,339.3,323.8,416.2,37.0,41.3,44.0,48.5,52.9,50.8,2.1,3503.2,3339.4,163.8,3570.5,3403.5,166.9
Kenton-On-Sea,3,3,785.0,1531.5,2009.7,2009.7,2008.9,2008.7,3939.7,3764.2,3735.7,3736.4,431.0,417.3,425.9,427.0,123.0,134.7,126.7,125.7,50.7,35.6,15.1,3928.8,2756.8,1172.0,4004.2,2809.7,1194.5
Port Edward,3,3,411.5,620.4,2014.7,2014.7,2014.6,2014.3,3329.2,3600.1,3540.7,3605.3,322.0,430.0,436.0,456.8,75.0,77.3,79.5,81.1,24.1,23.6,0.5,1860.7,1823.6,37.1,1896.5,1858.6,37.8
Bottelary,2,2,20.1,13.7,1995.5,1995.5,1995.9,1998.3,3297.5,3297.5,2516.3,2785.5,316.0,316.0,321.8,357.7,52.5,52.5,53.2,57.3,9.6,9.1,0.5,718.6,681.6,37.0,732.4,694.7,37.7
Port Nolloth,2,1,1.2,1.2,1971.0,1971.0,1971.0,1971.0,1228.8,1228.8,1228.8,1228.8,166.0,166.0,256.1,256.1,45.0,45.0,64.9,64.9,2.2,1.8,0.4,163.0,131.9,31.1,166.1,134.4,31.7
Elands Bay,2,2,371.1,406.3,2007.5,2007.5,2001.8,2002.1,4681.6,4681.6,5137.1,5085.6,389.5,389.5,388.0,388.1,56.5,56.5,36.9,38.2,44.6,43.2,1.4,3453.1,3343.5,109.6,3519.4,3407.7,111.7
Knysna,2,2,212.9,384.7,2009.5,2009.5,2003.0,2001.3,2046.9,2046.9,2067.7,2073.4,371.5,371.5,280.3,256.6,1110.5,1110.5,361.5,166.8,20.8,9.8,11.1,1581.6,750.2,831.4,1612.0,764.6,847.4
Port Saint John'S,2,2,613.2,1163.6,2008.5,2008.5,2009.2,2009.2,4474.3,4474.3,4587.1,4592.4,480.5,480.5,537.5,539.7,15.5,15.5,18.9,19.0,33.7,33.6,0.2,2613.1,2599.2,13.9,2663.3,2649.1,14.2
Southbroom,2,2,312.8,533.6,2014.0,2014.0,2011.7,2011.7,4552.1,4552.1,4561.8,4497.0,345.5,345.5,577.6,575.4,44.0,44.0,22.9,23.1,26.8,25.0,1.8,2074.8,1934.7,140.1,2114.6,1971.8,142.8
Sezela,1,1,282.4,528.1,2011.0,2011.0,2011.0,2011.0,3371.5,3371.5,3371.5,3371.5,300.0,300.0,300.0,300.0,7.0,7.0,7.0,7.0,17.6,17.5,0.1,1361.0,1354.0,7.0,1387.1,1380.0,7.1
Lerato,1,1,310.2,558.5,2009.0,2009.0,2009.0,2009.0,10066.7,10066.7,10066.7,10066.7,828.0,828.0,828.0,828.0,8.0,8.0,8.0,8.0,25.8,25.7,0.0,1995.1,1992.8,2.3,2033.4,2031.0,2.4
Pennington,1,1,225.2,435.7,2012.0,2012.0,2012.0,2012.0,2766.0,2766.0,2766.0,2766.0,340.0,340.0,340.0,340.0,70.0,70.0,70.0,70.0,10.8,9.9,0.9,838.6,766.3,72.4,854.7,781.0,73.8
New Germany,1,1,144.3,254.5,2015.0,2015.0,2015.0,2015.0,4022.2,4022.2,4022.2,4022.2,393.0,393.0,393.0,393.0,82.0,82.0,82.0,82.0,9.2,8.7,0.4,709.3,674.6,34.7,722.9,687.6,35.4
