Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Singapore,720,619,173413.2,264807.8,2009.5,2009.5,2010.1,2010.1,5153.6,5209.7,5241.1,5268.0,455.0,477.2,460.1,482.8,12.0,18.6,18.0,17.7,14433.1,14220.9,212.2,1113899.4,1097514.4,16385.0,1135286.3,1118586.6,16699.6
India,597,492,148109.9,272949.2,2009.8,2009.9,2009.4,2009.3,4421.2,4491.6,4541.0,4540.5,422.0,435.9,440.9,442.1,82.0,123.6,127.8,129.7,11216.9,10518.2,698.7,863278.2,809325.8,53952.4,879853.1,824864.9,54988.3
Mozambique,476,315,7662.1,9524.6,2004.8,2007.7,2008.0,2009.3,362.2,747.1,529.7,567.1,40.0,106.1,127.1,139.5,49.0,114.1,89.8,113.7,1312.5,961.5,350.9,101253.9,74244.4,27009.6,103198.0,75669.8,27528.2
Brazil,411,394,75928.9,133229.7,2010.0,2009.9,2010.2,2010.2,4157.9,4193.4,4149.5,4150.1,372.0,432.0,439.0,446.5,85.0,129.6,130.7,136.2,5703.1,5280.0,423.1,440874.6,408173.6,32701.0,449339.4,416010.5,33328.9
Malaysia,280,214,100039.3,148672.5,2008.6,2008.9,2008.9,2009.2,5344.7,5644.0,5902.1,6098.8,419.0,491.5,591.3,661.4,16.0,40.9,30.7,33.9,8413.2,8295.7,117.5,651498.1,642404.3,9093.8,664006.9,654738.5,9268.4
United Arab Emirates,278,208,55055.9,78092.8,2009.9,2009.9,2010.0,2009.7,4207.8,4413.6,4433.3,4436.4,344.0,390.3,352.1,367.5,20.0,64.4,49.0,49.7,5872.9,5662.6,210.3,452916.8,436683.5,16233.3,461612.8,445067.8,16545.0
Spain,276,215,82725.8,97003.9,2009.7,2009.2,2010.3,2010.8,5225.8,5420.1,5175.0,5089.1,387.5,450.5,380.1,404.2,11.0,26.0,22.8,29.3,7761.6,7694.3,67.3,600712.9,595519.5,5193.4,612246.5,606953.5,5293.1
Namibia,222,130,4872.2,6597.7,2002.7,2004.5,2006.0,2006.5,763.4,1878.0,1076.0,1150.0,72.0,283.2,238.2,199.8,38.0,104.0,111.3,103.9,987.0,807.9,179.1,75532.3,61867.3,13665.1,76982.6,63055.1,13927.5
Indonesia,205,202,72395.9,134615.9,2009.1,2009.0,2009.8,2009.9,5283.6,5645.3,5941.5,5971.5,494.0,548.4,666.2,674.3,15.0,55.7,51.9,50.0,4916.8,4734.0,182.8,380708.7,366559.0,14149.8,388018.4,373596.9,14421.5
Mauritius,203,156,18858.4,25856.6,2007.5,2008.5,2009.7,2009.9,1772.8,3009.4,1970.1,1986.7,188.0,376.5,259.4,262.3,25.0,53.6,34.3,31.9,1855.1,1763.8,91.3,140493.2,133489.6,7003.5,143190.6,136052.6,7138.0
