Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Laaiplek,36,36,18841.9,36423.5,2012.3,2012.3,2012.4,2012.4,5732.4,5430.3,5631.4,5640.1,476.5,458.2,499.8,499.8,136.5,139.6,151.9,152.5,826.7,793.4,33.3,64035.8,61458.4,2577.4,65265.3,62638.4,2626.9
Mossel Bay,23,19,3055.5,5239.6,2009.0,2008.8,2009.0,2008.8,4588.3,4367.0,4935.1,5033.1,427.0,396.1,525.8,538.8,75.0,99.3,83.7,80.9,371.1,322.2,48.9,28719.2,24930.2,3789.0,29270.6,25408.9,3861.7
Kommetjie,21,21,7578.1,12972.6,2008.6,2008.6,2007.7,2008.1,5070.7,4614.0,5039.1,5126.6,467.0,555.0,563.6,576.6,4.0,33.7,15.4,16.3,465.5,461.4,4.1,34622.2,34304.6,317.6,35286.9,34963.2,323.7
Goudiniweg,7,7,2176.4,3475.6,2003.7,2003.7,2003.6,2004.0,5553.1,5616.5,4732.0,4591.3,433.0,574.9,440.0,439.7,7.0,13.0,10.4,10.9,151.5,150.7,0.8,11717.7,11657.8,59.9,11942.7,11881.6,61.1
St Francis Bay,6,6,2440.9,4703.5,2009.7,2009.7,2012.4,2012.4,5004.2,4031.8,4928.3,5010.6,291.5,269.0,340.7,341.2,2.5,86.2,130.8,130.7,118.2,87.7,30.5,9157.4,6791.5,2365.9,9333.2,6921.9,2411.3
Simon'S Town,6,6,1892.4,3035.5,2002.2,2002.2,1998.8,1997.9,4943.0,5128.3,5090.5,4938.4,522.5,483.2,565.7,546.8,6.5,10.5,14.9,17.0,159.9,156.3,3.5,12370.9,12096.9,274.0,12608.4,12329.1,279.3
Kenton-On-Sea,4,4,746.3,1447.5,2005.8,2005.8,2006.7,2006.6,3134.5,2967.2,3297.0,3348.2,266.0,261.5,352.1,354.9,0.0,1.0,1.1,1.0,36.6,36.6,0.0,2834.8,2832.7,2.1,2889.2,2887.1,2.1
Paardeneiland,4,4,1106.1,1173.5,2003.2,2003.2,2014.9,2012.8,3592.3,4025.4,6439.3,5959.2,289.0,305.5,480.1,466.1,10.0,20.8,7.0,8.9,109.6,108.2,1.3,7090.6,6989.1,101.5,7226.7,7123.3,103.4
Knysna,2,2,221.2,433.9,2009.5,2009.5,2000.6,2000.2,1446.1,1446.1,2149.1,2338.4,547.5,547.5,261.6,250.6,568.5,568.5,745.5,752.3,17.7,10.6,7.1,1346.9,802.3,544.6,1372.7,817.7,555.0
Elands Bay,2,2,46.1,47.5,2007.0,2007.0,2007.1,2006.9,6640.2,6640.2,6620.2,6639.4,1729.0,1729.0,1706.6,1760.6,2.0,2.0,1.9,2.1,17.0,16.9,0.0,1284.2,1284.0,0.2,1308.9,1308.7,0.2
Port Saint John'S,2,2,535.4,1014.6,2008.5,2008.5,2009.1,2009.1,4032.9,4032.9,4005.3,4004.0,352.5,352.5,347.0,346.7,1.5,1.5,0.9,0.9,32.2,32.2,0.0,2493.1,2491.5,1.6,2540.9,2539.4,1.6
Lerato,2,2,310.5,537.2,2010.0,2010.0,2009.2,2009.1,10267.2,10267.2,9335.1,9268.1,767.5,767.5,746.6,744.7,8.5,8.5,9.7,9.8,61.4,60.7,0.7,4671.2,4621.3,49.9,4760.9,4710.1,50.9
Southbroom,2,2,133.4,226.9,2014.0,2014.0,2011.1,2011.1,1940.9,1940.9,1946.0,1912.2,163.5,163.5,307.4,307.1,7.5,7.5,14.7,14.7,11.8,11.7,0.1,914.0,909.6,4.3,931.5,927.1,4.4
Bottelary,2,2,6.4,4.9,2009.0,2009.0,2008.3,2008.2,4256.7,4256.7,2847.1,2768.4,934.5,934.5,476.6,415.0,50.0,50.0,44.5,43.8,8.8,8.5,0.4,663.4,634.7,28.7,676.1,646.9,29.2
Port Alfred,2,2,977.9,1705.5,2013.0,2013.0,2013.4,2013.6,7514.7,7514.7,7454.4,7435.6,712.0,712.0,697.5,692.7,11.0,11.0,15.7,17.2,69.7,69.6,0.2,5390.2,5378.4,11.8,5493.7,5481.7,12.0
Sezela,1,1,26.6,11.1,1997.0,1997.0,1997.0,1997.0,8364.0,8364.0,8364.0,8364.0,875.0,875.0,875.0,875.0,8.0,8.0,8.0,8.0,22.0,21.9,0.0,1648.2,1647.1,1.1,1679.8,1678.8,1.1
Port Nolloth,1,1,40.8,58.4,1986.0,1986.0,1986.0,1986.0,1887.3,1887.3,1887.3,1887.3,141.0,141.0,141.0,141.0,7.0,7.0,7.0,7.0,4.0,3.8,0.2,304.5,290.1,14.4,310.4,295.7,14.7
Pennington,1,1,488.0,166.9,2006.0,2006.0,2006.0,2006.0,7800.2,7800.2,7800.2,7800.2,462.0,462.0,462.0,462.0,56.0,56.0,56.0,56.0,28.3,27.5,0.7,2181.4,2124.2,57.2,2223.3,2164.9,58.3
New Germany,1,1,30.0,53.0,2015.0,2015.0,2015.0,2015.0,837.1,837.1,837.1,837.1,285.0,285.0,285.0,285.0,112.0,112.0,112.0,112.0,3.3,2.5,0.8,254.8,196.7,58.1,259.6,200.4,59.2
Port Edward,1,1,253.6,291.6,2017.0,2017.0,2017.0,2017.0,5791.1,5791.1,5791.1,5791.1,648.0,648.0,648.0,648.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
