Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,260,39,1244.9,1565.7,2007.6,2006.1,2007.2,2007.3,237.7,874.8,787.5,723.9,35.5,90.0,248.5,239.6,18.0,76.5,84.2,82.3,292.6,256.1,36.5,22471.8,19731.0,2740.8,22903.2,20109.8,2793.4
Service - tug,251,10,22.5,20.9,1999.8,2007.0,2008.7,2007.8,76.9,330.8,236.3,199.9,8.0,40.6,154.6,137.9,13.0,130.8,494.1,471.0,38.8,24.0,14.8,2913.6,1804.9,1108.7,2969.6,1839.6,1130.0
Bulk carrier,50,37,1089.4,1808.4,2004.0,2007.4,2009.6,2009.6,935.1,1043.9,1122.1,1137.0,95.0,115.1,234.1,229.6,113.5,139.6,111.0,108.7,120.8,105.3,15.5,9295.5,8112.6,1182.9,9474.0,8268.4,1205.6
Refrigerated bulk,42,26,311.8,368.3,1990.0,1990.8,1990.3,1990.3,1189.4,1126.6,1412.5,1398.3,126.5,154.9,370.0,369.5,149.0,135.3,192.0,195.8,272.9,161.8,111.1,20616.8,12273.7,8343.1,21012.7,12509.4,8503.3
Container,37,3,43.0,56.5,2008.0,2007.7,2007.9,2007.9,199.2,179.9,184.5,184.4,26.0,22.8,32.5,32.4,38.0,28.2,35.1,35.0,16.4,8.4,8.0,1241.2,642.1,599.1,1265.0,654.5,610.6
Chemical tanker,23,20,358.9,575.8,2007.1,2006.8,2009.6,2009.8,1064.8,1148.6,1034.5,1031.8,130.0,150.3,169.8,170.2,52.0,83.3,80.6,80.1,83.6,65.2,18.4,6420.2,5021.2,1399.0,6543.5,5117.6,1425.9
Ro-Ro,7,1,8.5,10.3,2017.0,2017.0,2017.0,2017.0,737.4,737.4,862.7,862.7,128.0,128.0,346.1,346.1,18.0,18.0,21.9,21.9,10.8,9.6,1.2,810.1,721.3,88.7,825.6,735.2,90.4
Service - other,6,4,8.8,10.3,1997.8,1997.5,1987.9,1987.4,289.9,554.2,1332.9,1442.7,89.5,169.9,450.4,457.9,45.0,72.2,24.7,21.9,7.0,5.9,1.1,525.7,445.5,80.2,535.8,454.1,81.7
Offshore,5,2,2.5,1.8,1988.8,1996.0,2005.3,2004.2,110.9,1148.9,1260.9,1076.0,10.0,1637.0,2927.8,2791.4,2.0,51.0,89.0,84.5,10.3,10.0,0.3,775.2,751.4,23.8,790.1,765.8,24.3
Ferry-RoPax,4,1,8.4,0.6,1976.0,1976.0,1976.0,1976.0,3449.3,3449.3,4795.9,4795.9,276.0,276.0,732.5,732.5,0.0,0.0,40.6,40.6,18.4,17.0,1.4,1382.8,1277.8,105.1,1409.4,1302.3,107.1
Miscellaneous - fishing,2,1,0.6,0.6,1986.0,1986.0,1986.0,1986.0,315.4,315.4,315.4,315.4,32.0,32.0,32.9,32.9,189.0,189.0,276.1,276.1,0.7,0.1,0.6,53.8,7.8,46.1,54.9,7.9,46.9
Oil tanker,2,2,91.3,159.2,2012.0,2012.0,2012.0,2012.0,1061.1,1061.1,1061.1,1061.1,243.0,243.0,241.9,241.5,102.5,102.5,102.5,102.5,11.9,10.1,1.8,925.0,782.1,142.9,942.7,797.1,145.6
Liquefied gas tanker,1,1,11.3,10.2,1993.0,1993.0,1993.0,1993.0,5072.3,5072.3,5072.3,5072.3,507.0,507.0,507.0,507.0,1916.0,1916.0,1916.0,1916.0,34.5,4.6,29.9,2598.4,353.3,2245.0,2648.3,360.1,2288.1
