Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Angola,355,59,141.7,202.8,2001.3,2003.8,2005.8,2006.1,79.3,260.5,133.8,131.4,8.0,41.7,52.2,45.6,17.0,136.1,142.4,122.5,101.3,42.0,59.3,7645.5,3182.4,4463.1,7792.3,3243.5,4548.8
Congo,158,31,187.7,258.5,2007.7,2005.7,2008.5,2008.4,233.7,239.9,239.1,237.3,30.0,37.7,49.1,47.9,17.0,72.5,45.7,39.0,65.0,49.1,15.9,4951.8,3760.2,1191.6,5046.9,3832.4,1214.5
Cameroon,42,9,256.7,352.3,2007.6,2006.0,2007.1,2007.0,724.6,925.9,763.5,764.5,71.0,109.9,88.2,87.6,20.0,180.8,128.0,153.4,54.6,44.5,10.1,4194.9,3426.0,768.9,4275.5,3491.8,783.7
Namibia,40,22,280.8,372.1,1991.9,1996.0,1999.3,2000.6,1183.1,1242.6,1254.2,1246.9,145.5,227.9,229.4,213.0,91.0,102.1,119.0,116.2,194.6,131.3,63.3,14703.1,9950.9,4752.1,14985.4,10142.0,4843.4
Togo,19,16,357.4,592.0,2008.7,2008.6,2009.6,2009.6,1055.0,1082.8,1067.3,1068.0,130.0,156.5,184.1,185.9,53.0,85.4,76.5,77.3,68.8,58.6,10.2,5293.7,4514.2,779.5,5395.3,4600.9,794.4
Gabon,13,9,47.6,62.6,2008.5,2008.8,2008.4,2008.5,570.2,744.4,587.3,577.1,54.0,412.5,207.4,135.0,39.0,45.2,42.2,42.0,20.4,17.9,2.5,1548.2,1358.3,189.9,1577.9,1384.4,193.6
Ghana,8,7,104.8,155.1,2009.5,2008.4,2009.2,2009.3,1138.3,1109.8,1132.8,1134.8,112.5,143.1,133.2,132.6,75.5,102.6,112.9,115.3,19.6,15.0,4.6,1501.5,1150.6,351.0,1530.4,1172.7,357.7
Netherlands,7,3,160.9,181.6,1992.7,1988.3,1995.7,1995.8,4980.9,3691.0,4930.8,4979.5,403.0,333.7,446.7,446.7,164.0,693.3,291.2,267.0,79.4,46.6,32.8,6053.6,3589.4,2464.2,6169.8,3658.3,2511.5
Nigeria,7,7,109.7,162.1,2005.3,2005.3,2008.8,2009.9,1154.9,1295.9,1199.9,1183.9,111.0,138.6,122.4,118.8,115.0,94.7,118.0,120.5,21.0,17.0,4.0,1609.9,1307.9,302.0,1640.8,1333.0,307.8
Equatorial Guinea,5,5,19.0,25.1,2007.2,2007.2,2005.0,2005.9,759.2,757.6,769.4,767.4,88.0,109.4,92.1,94.1,47.0,60.4,74.6,75.1,7.5,5.1,2.4,570.9,390.8,180.1,581.8,398.3,183.5
