Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Angola,19,7,133.0,178.0,2005.3,2005.6,2004.4,2004.5,754.2,832.7,896.1,888.9,131.0,112.6,99.9,103.9,36.0,78.7,100.4,95.6,46.6,37.5,9.1,3541.6,2858.2,683.4,3609.6,2913.1,696.5
Congo,16,8,71.4,94.7,2006.2,2002.8,2006.6,2006.5,453.9,469.4,492.0,491.3,44.0,59.2,63.6,63.6,33.5,41.4,35.5,34.6,20.0,17.2,2.8,1539.0,1326.6,212.4,1568.5,1352.1,216.5
Portugal,15,8,836.3,1074.7,2004.9,2006.0,2004.1,2004.1,3461.0,3213.9,3435.6,3431.9,267.0,269.0,282.1,282.8,72.0,69.8,64.1,64.7,144.7,137.4,7.3,11155.2,10600.7,554.5,11369.4,10804.2,565.1
Côte d'Ivoire,10,9,146.5,122.7,1999.2,2000.1,2007.4,2008.1,3066.3,6768.9,6856.8,6535.5,475.0,646.3,1311.2,1299.1,27.5,295.7,1106.1,1204.4,76.0,53.1,22.9,5705.0,3988.8,1716.2,5814.6,4065.4,1749.2
Nigeria,9,9,559.2,996.5,2004.2,2004.2,2007.3,2006.9,485.4,1038.7,1119.0,1418.6,53.0,618.3,483.5,516.3,6.0,43.2,6.3,6.0,61.7,57.4,4.3,4660.4,4334.9,325.4,4749.9,4418.2,331.7
Equatorial Guinea,7,6,14.3,22.7,2004.7,2006.8,2009.4,2010.7,216.1,198.0,75.6,65.8,25.0,27.8,32.9,34.3,24.0,40.1,39.2,35.6,7.9,5.8,2.2,609.0,444.2,164.7,620.7,452.8,167.9
Cabo Verde,7,6,162.4,212.1,2011.3,2011.2,2011.3,2011.3,2088.6,2103.0,2100.3,2100.3,167.0,184.6,168.4,168.5,48.0,43.8,48.6,49.4,35.6,34.2,1.4,2742.6,2639.8,102.8,2795.2,2690.5,104.8
Gabon,7,6,89.0,35.2,1991.1,1996.3,2003.9,2001.7,349.0,1027.0,1067.4,735.1,53.0,150.8,234.5,235.3,16.0,30.4,15.7,17.0,10.2,9.6,0.6,775.0,725.8,49.2,789.9,739.7,50.1
South Africa,6,6,1746.1,3289.5,2006.7,2006.7,2006.2,2006.0,2983.6,3125.7,3354.4,3368.4,406.5,518.7,699.8,705.0,8.0,20.8,41.8,42.8,99.7,97.3,2.4,7723.6,7534.3,189.3,7871.9,7679.0,192.9
Togo,6,4,33.5,46.4,1989.7,1993.0,2006.4,2006.8,527.4,1557.9,2359.2,2513.9,154.0,331.2,553.5,531.2,31.5,39.2,22.2,21.2,13.7,12.3,1.4,1043.7,934.2,109.5,1063.8,952.2,111.6
Spain,4,4,33.6,47.6,2006.8,2006.8,2009.0,2008.4,2761.7,2923.2,2771.4,2767.0,309.0,346.5,308.9,307.9,16.0,25.5,26.8,29.3,8.3,8.0,0.3,636.0,615.0,21.0,648.3,626.8,21.4
Ghana,3,3,49.4,14.2,2011.0,2011.0,2014.5,2009.9,639.6,637.9,719.9,639.4,55.0,55.7,58.8,55.1,32.0,42.7,16.1,36.5,8.5,7.6,0.9,654.9,589.7,65.2,667.4,601.0,66.5
Cameroon,3,3,2.0,2.4,1989.7,1989.7,2001.4,2004.0,325.7,362.0,331.6,324.0,32.0,41.3,52.2,54.8,40.0,60.7,85.1,91.0,1.3,0.4,0.9,99.1,32.9,66.2,101.0,33.6,67.5
Benin,2,2,14.6,2.0,2007.5,2007.5,1998.8,2005.1,448.1,448.1,460.6,451.2,61.0,61.0,39.9,55.2,22.5,22.5,8.3,18.6,4.0,3.4,0.6,308.8,265.6,43.2,314.7,270.6,44.1
