Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Denmark,4017,1041,22577.8,11716.5,1996.5,2000.2,2002.8,2004.6,280.8,490.3,429.7,450.8,27.0,91.3,89.2,123.2,10.0,63.1,43.4,64.3,6219.8,4303.8,1916.0,458265.4,317145.1,141120.3,467064.0,323234.3,143829.8
Netherlands,2779,890,22383.1,31616.9,2001.6,2003.8,2006.4,2006.6,572.6,714.7,742.1,762.1,61.0,104.5,134.7,145.2,23.0,50.0,47.2,50.6,4729.2,3840.2,889.0,353759.4,286573.2,67186.2,360551.6,292075.4,68476.2
United Kingdom of Great Britain and Northern Ireland,2577,1025,25643.6,27156.3,2003.5,2003.9,2006.3,2007.1,565.0,813.4,728.5,784.7,61.0,144.4,126.0,141.8,22.0,74.4,58.7,68.0,5939.3,4595.3,1344.0,445802.0,344314.8,101487.2,454361.4,350925.6,103435.8
Germany,2232,746,16501.9,18232.3,2000.6,2002.3,2006.9,2007.5,442.2,602.0,594.6,669.7,46.0,78.8,94.3,110.6,19.0,47.6,39.0,47.0,3223.4,2789.0,434.4,242615.7,209834.3,32781.4,247273.9,213863.1,33410.8
Sweden,2000,757,7970.5,8302.0,2001.0,2001.9,2003.0,2005.8,241.5,445.3,390.0,422.6,28.0,61.6,136.2,96.0,14.0,34.5,25.9,27.9,2251.1,1732.3,518.9,167189.7,128245.8,38943.9,170399.7,130708.1,39691.6
Russian Federation,772,386,7259.6,8309.1,1998.8,2000.5,2007.5,2007.6,978.4,1662.0,1195.8,1136.4,86.0,231.1,256.7,192.4,61.0,218.9,233.6,194.7,2118.4,1523.2,595.2,155235.5,110470.0,44765.5,158216.0,112591.0,45625.0
Poland,573,334,2537.2,3262.3,1998.0,2000.3,2004.6,2004.7,694.1,742.0,810.7,779.9,71.0,87.6,108.5,98.1,28.0,68.0,56.0,61.8,690.3,568.8,121.4,51599.6,42481.1,9118.5,52590.3,43296.7,9293.6
Belgium,503,263,4509.1,5532.6,2004.7,2004.5,2007.6,2007.7,623.8,742.4,736.2,746.3,60.0,80.7,94.9,97.7,24.0,35.8,37.2,42.1,897.8,768.2,129.6,66726.3,56968.1,9758.2,68007.5,58061.9,9945.6
Svalbard and Jan Mayen,396,118,2000.1,697.5,1983.2,1988.5,1998.7,1995.5,669.0,1884.8,877.2,1017.8,97.0,309.3,317.7,437.7,19.0,75.9,80.9,119.7,849.1,668.9,180.2,64168.4,50592.4,13576.0,65400.4,51563.7,13836.7
Iceland,328,184,2056.3,1592.1,1998.0,1997.9,2000.2,2000.3,917.4,1491.2,1045.3,1032.9,104.5,240.0,257.1,214.4,22.0,74.0,84.3,63.3,688.6,628.5,60.2,52374.8,47832.7,4542.1,53380.4,48751.1,4629.3
Spain,258,190,7623.4,10489.1,2005.9,2005.9,2008.0,2009.1,1872.2,1999.0,2065.2,2044.8,180.0,211.9,210.3,214.1,20.5,60.2,51.9,56.7,1032.8,939.6,93.3,75184.6,68057.8,7126.8,76628.1,69364.5,7263.6
France,210,132,7600.7,6663.5,2005.6,2005.0,2007.5,2007.6,800.4,1135.2,1930.7,1630.0,89.5,129.4,272.2,249.8,23.5,38.9,28.8,31.1,831.0,749.2,81.8,57277.4,51090.1,6187.3,58377.1,52071.0,6306.1
Finland,203,102,3251.5,5046.2,2003.1,2003.2,2008.8,2008.9,1210.5,1143.8,1367.8,1385.4,108.0,117.9,149.6,153.6,23.0,36.8,37.3,38.5,689.3,627.6,61.7,51389.4,46758.7,4630.7,52376.0,47656.5,4719.6
Lithuania,195,106,2379.4,2190.1,1997.7,2000.2,2005.8,2006.7,715.5,904.8,1354.5,1173.3,76.0,99.7,145.7,129.4,31.0,147.9,51.0,54.3,429.1,355.8,73.3,30062.5,24558.9,5503.6,30639.7,25030.5,5609.2
Faroe Islands,195,63,591.4,493.4,1987.7,1991.5,1994.3,1995.0,538.1,1635.4,1344.7,1027.0,63.0,248.5,691.3,567.1,15.0,75.7,284.9,229.6,187.8,156.5,31.3,14188.2,11823.0,2365.2,14460.6,12050.0,2410.6
Latvia,182,131,990.5,1484.3,2001.9,2002.1,2005.3,2005.8,858.6,936.1,1018.4,1012.2,79.0,84.1,100.3,99.9,26.0,54.7,73.2,76.6,232.3,186.4,45.9,17455.9,14009.0,3447.0,17791.1,14277.9,3513.1
