Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Denmark,3977,969,27138.4,15340.1,1996.3,1999.6,2004.1,2005.9,271.3,464.3,475.1,533.6,24.0,72.4,123.9,156.6,11.0,51.6,34.1,53.7,6149.7,4844.5,1305.2,452163.2,354597.8,97565.4,460844.7,361406.1,99438.6
United Kingdom of Great Britain and Northern Ireland,3163,1333,27121.6,29300.8,2003.1,2003.6,2006.5,2007.8,516.8,729.6,719.2,750.7,52.0,139.7,165.6,174.7,18.0,54.3,61.3,75.4,6373.2,5121.5,1251.7,478198.4,384059.5,94138.9,487379.8,391433.4,95946.4
Netherlands,2994,1105,30084.1,44703.0,2001.9,2004.3,2007.4,2008.0,556.0,703.9,779.4,813.8,57.0,94.6,123.4,129.0,18.0,51.6,73.6,84.4,5216.2,4288.2,928.0,390772.2,320838.0,69934.2,398275.0,326998.1,71276.9
Germany,1767,609,14153.0,14900.0,2000.8,2002.1,2006.2,2006.8,427.3,615.9,594.9,649.8,42.0,92.3,79.7,92.6,15.0,48.1,49.5,74.1,2710.7,2359.5,351.2,203934.9,177442.8,26492.1,207850.5,180849.7,27000.7
Sweden,1641,568,6734.5,7804.8,1999.6,2000.4,2004.5,2006.7,262.5,412.4,426.3,452.7,27.0,54.7,107.0,109.5,16.0,38.0,42.7,43.2,2045.1,1459.3,585.8,151180.9,107272.9,43907.9,154083.5,109332.5,44751.0
Belgium,737,356,5469.3,6449.6,2003.7,2003.5,2007.1,2007.2,590.6,699.1,691.4,722.1,59.0,78.2,76.5,85.2,21.0,38.8,39.9,51.5,1198.5,982.9,215.6,89784.5,73558.7,16225.9,91508.4,74971.0,16537.4
Russian Federation,685,318,5311.0,5484.1,1997.4,1998.6,2009.3,2008.9,688.2,1331.1,1158.0,1137.4,86.0,299.1,260.7,231.4,22.0,61.9,73.5,74.3,1337.7,1175.8,161.8,97085.0,84898.1,12186.9,98949.0,86528.1,12420.9
Svalbard and Jan Mayen,398,117,1988.1,691.8,1983.4,1989.1,1999.6,1996.6,599.6,1439.5,795.1,989.3,67.5,248.3,305.6,448.5,14.0,88.3,70.5,123.7,780.7,637.2,143.5,59148.5,48338.3,10810.2,60284.1,49266.4,11017.7
Iceland,395,213,2204.8,2189.8,1998.3,1999.5,2003.0,2003.0,896.4,1386.0,982.3,981.9,93.0,200.0,220.2,168.3,18.0,66.2,112.2,79.1,651.2,570.2,81.0,49567.5,43456.5,6111.0,50519.2,44290.9,6228.3
Poland,394,222,1651.9,2224.7,1997.4,1997.9,2002.4,2002.8,636.2,783.7,750.2,725.5,66.0,91.3,92.0,88.0,21.5,49.4,44.5,44.6,422.3,372.8,49.5,31531.6,27803.5,3728.1,32137.0,28337.3,3799.7
France,323,223,9143.2,10110.1,2006.1,2005.9,2007.5,2008.2,810.9,993.9,1473.2,1294.0,92.0,108.2,207.7,181.4,26.0,45.6,56.9,61.4,1113.6,935.3,178.4,79925.0,66413.1,13511.9,81459.5,67688.2,13771.3
Spain,258,220,7176.9,8343.8,2008.1,2007.9,2009.4,2009.7,1966.4,1967.4,2280.8,2197.0,194.5,207.9,270.1,258.1,43.0,87.0,109.9,125.5,1180.3,1056.3,124.0,86015.1,76650.8,9364.3,87666.6,78122.5,9544.1
Ireland,195,135,1844.9,2875.7,2005.7,2006.0,2008.6,2008.8,904.9,1008.6,986.5,1010.4,85.0,115.4,113.4,117.1,21.0,54.6,47.4,48.9,363.9,293.4,70.6,27639.4,22337.9,5301.5,28170.1,22766.8,5403.3
