Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sjursoja/Oslo,745,179,3204.6,3732.4,2001.9,2002.3,2004.0,2004.9,540.0,629.3,523.4,543.1,38.0,60.0,65.0,73.5,11.0,26.5,18.5,20.5,952.8,874.0,78.8,71483.7,65569.6,5914.1,72856.2,66828.6,6027.6
Tananger,695,172,3804.3,2524.4,2004.2,2004.2,2007.4,2004.4,396.4,905.9,416.2,521.9,33.0,250.8,129.7,173.8,4.0,30.7,23.5,32.6,995.4,875.9,119.5,69776.9,61365.5,8411.4,71116.6,62543.7,8572.9
Oslo,578,82,7680.2,850.7,1991.5,2000.5,1994.4,1996.4,272.9,556.0,333.0,389.0,19.0,55.6,30.6,54.9,5.0,51.3,11.7,21.1,1590.2,1425.0,165.3,119421.3,107013.5,12407.8,121714.2,109068.2,12646.0
Fredrikstad,558,262,2820.9,3707.1,2000.1,2000.3,2008.3,2009.0,460.5,705.9,792.5,957.9,38.0,83.0,315.7,365.4,16.0,44.2,108.1,117.5,656.7,575.4,81.3,49570.3,43464.6,6105.7,50522.0,44299.1,6222.9
Porsgrunn,557,318,2353.7,3438.2,2003.5,2004.4,2008.5,2008.4,490.3,577.3,710.1,701.7,50.0,69.3,115.4,115.1,33.0,55.8,75.4,80.0,647.2,483.0,164.2,48771.4,36440.4,12331.0,49707.9,37140.1,12567.8
Karsto,547,135,5906.6,7780.5,2009.7,2009.5,2011.4,2011.6,551.3,765.4,728.9,721.1,52.0,90.9,130.7,133.9,25.0,51.5,63.5,72.2,1474.3,918.3,556.0,110951.2,69202.1,41749.1,113081.4,70530.7,42550.7
Rafnes,524,155,5509.1,5823.8,2001.7,2006.3,2012.5,2011.6,447.8,727.9,1251.4,1053.3,44.0,73.6,250.8,229.4,24.0,58.0,52.5,56.8,1140.6,928.8,211.8,77824.2,61926.8,15897.4,79318.4,63115.8,16202.6
Jelsa,518,154,3189.6,4823.2,2003.0,2001.5,2005.5,2005.5,445.2,519.2,480.9,475.5,44.0,82.1,63.0,58.2,15.0,13.3,24.1,21.6,520.8,488.8,32.0,39130.7,36725.3,2405.5,39882.0,37430.4,2451.7
Drammen,474,127,2194.7,1888.7,1998.9,1998.8,2000.3,2002.6,414.2,456.3,465.9,541.9,33.0,58.8,110.7,170.5,13.0,34.3,14.1,14.0,468.6,407.0,61.6,35271.6,30642.8,4628.8,35948.8,31231.1,4717.6
Husoy - Karmoy,413,128,1071.4,1208.4,1997.4,1997.7,2002.6,2002.4,454.1,948.4,574.1,575.4,44.0,162.7,436.9,444.7,8.0,56.2,77.6,77.1,427.4,397.5,30.0,31995.3,29745.7,2249.7,32609.7,30316.8,2292.9
Mongstad,402,190,12125.1,20376.2,2008.8,2007.7,2010.3,2010.2,665.9,1132.9,1191.0,1209.8,67.0,128.2,257.7,263.9,30.0,38.9,44.2,43.8,1717.0,1222.4,494.6,129850.7,92712.4,37138.3,132343.8,94492.4,37851.4
Rekefjord,366,156,536.7,815.7,1997.2,1998.6,2003.6,2003.7,313.0,385.9,491.9,518.4,36.0,45.3,173.0,189.5,13.0,13.7,21.4,17.9,130.1,112.4,17.6,9805.2,8480.4,1324.9,9993.5,8643.2,1350.3
Mongstadbase,349,151,5365.6,7879.6,2007.4,2007.3,2009.2,2008.9,653.6,887.8,921.4,941.3,70.0,118.8,152.4,156.2,27.0,35.3,43.9,44.2,1033.1,790.1,243.0,77739.5,59495.2,18244.3,79232.1,60637.5,18594.6
Slagen,320,167,6084.6,10644.2,2005.5,2006.3,2005.6,2005.6,461.8,735.8,1056.8,1121.2,45.0,80.0,276.3,286.7,35.5,56.4,86.1,86.7,1257.3,695.2,562.1,94781.0,52579.3,42201.7,96600.8,53588.8,43012.0
Petrojarl Varg Fpso,317,102,942.5,1160.4,2007.9,2007.0,2008.3,2008.0,322.5,672.1,585.8,612.7,46.0,197.1,605.1,546.0,26.0,71.6,252.9,321.2,459.8,372.0,87.8,34513.3,27920.4,6592.9,35176.0,28456.5,6719.5
Kristiansand,309,160,3798.9,2662.4,1999.9,2001.4,2006.4,2005.4,375.7,788.3,1171.6,1327.7,37.0,99.6,272.6,260.9,14.0,60.3,26.0,45.2,943.2,896.2,47.0,71075.5,67522.1,3553.4,72440.1,68818.6,3621.6
Stavanger,303,192,3752.4,1546.1,2000.3,2000.3,2007.5,2006.8,520.1,728.0,639.7,1039.8,52.0,123.2,90.1,226.9,19.0,69.3,95.3,320.4,826.9,729.8,97.1,62158.4,54867.9,7290.5,63351.8,55921.4,7430.5
Egersund,288,154,387.7,413.7,1999.3,1998.7,2004.6,2004.3,333.5,504.4,528.2,531.6,38.5,77.7,171.8,170.6,12.0,31.5,52.3,46.1,192.4,168.1,24.3,14463.5,12637.2,1826.2,14741.2,12879.9,1861.3
Ny Alesund,210,48,338.1,96.8,1974.1,1980.4,1989.1,1989.0,220.7,566.2,530.3,495.2,36.5,89.8,208.1,227.1,11.0,13.7,37.2,53.7,231.5,172.7,58.8,17415.1,12997.8,4417.3,17749.5,13247.4,4502.1
Tromso,207,106,1570.6,948.7,1993.8,1991.1,1998.7,2000.4,1153.4,2380.5,1468.4,1466.6,113.0,428.7,547.6,628.2,31.0,164.5,130.4,137.5,665.4,571.8,93.6,49569.2,42527.9,7041.3,50520.9,43344.5,7176.5
Narvik,195,141,14750.5,27793.3,2011.4,2011.2,2011.8,2011.8,1175.0,1242.1,1263.3,1264.9,103.0,127.8,145.1,145.5,143.0,158.3,162.6,163.4,1000.7,812.0,188.7,76549.4,62005.1,14544.3,78019.2,63195.6,14823.6
Kirkenes,189,83,475.7,313.3,1991.3,1991.4,1991.7,1992.2,161.4,2055.6,1364.6,1411.5,67.0,488.0,1013.4,1054.0,9.0,168.2,466.2,750.2,327.5,265.6,62.0,24638.9,19987.6,4651.3,25112.0,20371.3,4740.6
Larvik,188,82,2014.2,498.8,2001.2,1998.3,2007.5,2005.4,433.5,416.5,822.1,564.7,32.5,52.4,24.0,41.4,20.0,27.6,67.5,52.3,615.9,243.7,372.2,46249.6,18304.7,27945.0,47137.6,18656.1,28481.5
Mandal,187,65,171.2,248.0,1995.4,1994.8,1996.4,1996.4,202.0,298.2,254.9,251.6,22.0,50.0,41.6,38.7,9.0,25.7,47.8,50.3,55.1,44.2,10.9,4140.6,3322.8,817.8,4220.1,3386.6,833.5
Elnesvagen,186,15,1649.3,2614.1,2001.5,1999.1,2002.4,2002.3,748.8,809.0,879.9,878.9,58.0,71.1,77.7,77.5,16.0,16.9,29.6,29.7,519.9,439.8,80.1,39150.9,33134.3,6016.5,39902.5,33770.5,6132.0
Mo I Rana,181,114,1857.8,3185.4,2001.9,2003.7,2008.6,2008.9,1024.8,1119.2,1176.6,1172.5,107.0,116.2,136.5,134.3,48.0,54.4,81.9,82.2,285.2,259.5,25.8,21665.8,19696.6,1969.2,22081.8,20074.8,2007.0
