Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tananger,918,189,2943.2,1947.6,2006.9,2003.6,2011.2,2009.6,139.5,520.4,250.0,417.6,16.0,122.4,149.8,203.3,4.0,54.1,85.8,138.7,934.7,697.7,237.0,64639.7,47418.4,17221.2,65880.7,48328.9,17551.9
Mongstadbase,913,181,1794.8,2033.3,2003.5,2004.3,2008.9,2008.8,169.1,359.9,401.6,403.8,25.0,85.5,215.5,207.1,11.0,27.7,71.5,65.2,805.1,601.8,203.3,57977.4,42840.0,15137.3,59090.5,43662.6,15428.0
Averoy,850,161,768.6,885.1,1999.9,1996.5,2006.2,2006.0,158.9,433.0,313.5,329.2,21.0,86.1,1061.3,1090.4,10.0,24.0,22.7,23.2,323.2,286.7,36.5,24098.7,21392.0,2706.7,24561.4,21802.7,2758.7
Rorvik,810,166,441.3,182.3,1999.7,1996.0,1998.2,2002.3,131.9,226.7,161.2,148.1,17.0,47.6,31.9,42.1,3.0,19.5,9.6,19.0,223.1,193.0,30.2,16865.6,14599.5,2266.1,17189.5,14879.9,2309.6
Husoy - Karmoy,797,213,598.6,616.5,1996.8,1997.0,2002.7,2002.2,162.4,390.6,289.8,271.7,20.0,75.1,140.0,129.2,11.0,69.2,75.4,69.1,352.7,283.0,69.7,26243.1,21020.5,5222.6,26747.0,21424.1,5322.9
Maloy,788,253,545.0,481.1,1998.1,1996.9,1998.3,1999.5,169.0,662.6,369.2,355.5,23.0,132.1,698.8,480.9,3.0,23.8,46.4,37.7,386.7,339.9,46.8,29014.0,25500.0,3513.9,29571.0,25989.6,3581.4
Skjervoy,738,161,162.4,149.4,1999.1,1994.4,2003.2,2005.9,117.8,236.5,156.1,142.9,15.0,46.5,84.6,75.9,5.0,19.5,31.5,18.3,188.8,147.8,40.9,14157.8,11083.3,3074.5,14429.6,11296.1,3133.5
Gunhildvagen,709,188,313.1,314.7,1998.2,1996.2,2001.8,2001.8,155.5,396.2,235.3,220.0,19.0,48.8,212.6,156.5,12.0,14.7,24.9,20.4,225.6,167.1,58.4,16922.6,12539.0,4383.6,17247.5,12779.7,4467.8
Egersund,671,240,820.5,726.9,1997.5,1996.0,2005.4,2005.4,285.6,555.8,557.7,534.8,38.0,97.8,1527.0,1678.7,13.0,39.1,47.6,48.1,487.1,413.0,74.1,36538.0,30972.1,5565.8,37239.5,31566.8,5672.7
Stavanger,659,238,2844.8,807.5,2000.6,1998.4,2006.4,2007.8,181.9,562.7,340.9,405.1,21.0,125.5,471.1,451.4,19.0,51.8,39.9,62.4,922.7,754.0,168.8,68779.4,56115.2,12664.2,70100.0,57192.6,12907.4
Mo I Rana,649,198,529.9,734.8,1992.3,1997.7,1996.9,1997.0,261.5,336.3,359.7,369.3,29.0,44.2,57.5,58.5,16.0,32.8,41.1,43.4,216.2,194.4,21.7,16155.8,14520.0,1635.9,16466.0,14798.7,1667.3
Myre,647,122,334.3,367.6,2000.3,1998.4,2000.9,1999.4,162.9,425.3,310.4,305.8,21.0,79.0,135.9,85.3,16.0,27.2,35.4,36.1,202.1,162.8,39.3,15059.1,12107.0,2952.1,15348.2,12339.4,3008.8
Aagotnes,632,176,973.8,784.1,2004.3,2003.0,2009.4,2009.1,124.4,528.0,439.9,407.6,22.0,154.7,696.8,780.7,5.0,45.7,175.4,96.3,513.3,451.5,61.7,38006.0,33383.7,4622.3,38735.7,34024.7,4711.0
Leirvik,627,115,113.9,85.9,2001.6,1996.2,2006.3,2006.7,119.6,468.6,172.0,118.7,19.0,102.4,161.4,64.1,15.0,35.0,48.3,37.1,222.2,130.4,91.8,16681.4,9785.6,6895.7,17001.6,9973.5,7028.1
Batsfjord,603,141,652.6,382.7,1998.6,1995.4,2000.1,2000.3,173.8,1234.0,651.3,602.5,20.0,225.7,505.1,387.5,13.0,93.1,345.9,265.6,433.1,322.8,110.3,32599.1,24319.7,8279.4,33225.0,24786.6,8438.4
Botnaneset - Flora,600,138,989.8,1005.4,2002.9,2001.7,2009.2,2009.3,159.2,510.8,401.3,404.2,18.0,126.7,665.0,693.1,6.0,33.0,106.1,101.2,484.7,380.9,103.8,35403.0,27854.5,7548.5,36082.8,28389.3,7693.5
Floro,593,167,407.3,329.4,2000.5,1997.5,2005.0,2005.7,109.0,414.2,224.3,201.8,15.0,106.5,297.8,262.9,6.0,41.8,60.0,70.7,271.8,211.0,60.8,20368.3,15806.1,4562.2,20759.4,16109.5,4649.8
Dusavik,559,167,1073.6,938.3,2002.5,2002.7,2008.2,2007.8,166.8,445.8,419.1,384.3,23.0,174.3,681.4,441.0,9.0,61.2,146.0,133.8,536.6,413.5,123.1,39477.1,30373.1,9103.9,40235.0,30956.3,9278.7
Breiviken,543,113,212.6,291.4,1989.8,1993.8,1996.8,1996.9,117.6,269.3,187.3,185.8,20.0,79.8,68.6,46.2,6.0,8.7,12.9,13.0,99.7,89.8,9.9,7455.9,6714.4,741.5,7599.0,6843.3,755.7
Kristiansand,529,119,1622.6,549.3,1998.9,1996.3,2008.6,2005.3,132.8,242.2,253.3,160.6,13.0,39.0,33.2,31.7,9.0,30.7,15.8,22.8,484.8,413.9,70.9,36449.7,31061.9,5387.7,37149.5,31658.3,5491.2
Stokmarknes,526,112,220.9,274.3,2002.8,1997.3,2002.8,2004.1,131.1,274.5,178.6,183.7,14.0,37.7,32.9,31.3,9.0,27.8,16.8,16.6,120.2,95.3,24.9,9081.5,7209.5,1872.0,9255.9,7347.9,1908.0
Bronnoysund,526,105,548.3,101.3,1995.4,1993.9,1999.7,1999.6,145.1,408.5,175.5,161.5,13.0,106.4,80.7,105.8,0.0,14.4,6.2,12.2,216.4,201.1,15.3,16445.4,15286.1,1159.3,16761.1,15579.5,1181.6
Nordkjosbotn,516,66,290.5,368.7,1997.1,1994.2,2002.2,2002.6,138.2,289.0,242.1,265.9,21.0,31.5,43.2,44.6,11.0,12.4,15.3,15.3,123.1,106.5,16.6,9113.3,7866.4,1246.9,9288.3,8017.5,1270.8
Trondheim,507,133,2368.4,705.1,2002.3,1997.4,2007.6,2007.4,283.3,352.2,358.7,323.2,21.0,46.7,82.6,61.0,9.0,22.6,12.9,15.0,658.6,555.6,103.0,48860.6,40996.1,7864.5,49798.7,41783.2,8015.5
Rypefjord,504,137,685.7,553.3,2002.2,2000.6,2008.0,2008.2,149.2,763.0,463.7,407.5,16.0,191.2,373.4,336.4,7.0,53.6,164.5,157.9,343.4,275.1,68.3,24912.0,19913.3,4998.7,25390.3,20295.7,5094.6
Oslo,490,61,19904.4,1676.0,2004.2,1997.3,2005.5,2005.4,736.7,303.9,712.5,672.9,45.0,40.3,45.0,44.8,3.0,46.1,3.9,4.5,2515.2,2448.7,66.5,188845.9,183854.2,4991.7,192471.7,187384.2,5087.6
Vikan,489,119,140.2,105.0,2002.6,1995.6,2004.4,2002.0,211.7,295.9,234.2,205.3,17.0,92.0,123.5,131.4,8.0,27.2,18.8,18.5,130.5,103.4,27.1,9747.7,7715.6,2032.1,9934.9,7863.8,2071.1
Valsneset,488,75,289.8,267.3,2003.2,1997.9,2007.7,2006.4,161.5,216.2,231.8,219.4,17.0,49.2,206.3,131.9,15.0,20.3,24.5,27.9,135.9,118.7,17.2,9356.9,8088.9,1268.0,9536.5,8244.2,1292.3
Lovund,477,59,167.5,124.7,1994.7,1992.6,2005.5,2001.9,133.3,182.4,222.6,138.9,15.0,31.2,516.4,105.7,7.0,7.2,13.7,14.6,116.8,95.9,20.8,8747.8,7183.0,1564.7,8915.7,7321.0,1594.8
Brevik,468,66,424.4,614.0,1993.2,1996.8,2001.1,2000.7,93.2,192.6,216.2,227.0,13.0,35.8,49.9,50.6,14.0,28.0,33.1,32.6,143.2,116.2,27.0,10735.1,8706.9,2028.2,10941.2,8874.0,2067.2
Foroy,467,120,203.8,210.2,1998.2,1994.8,1999.8,2002.3,166.2,272.3,234.3,235.9,19.0,32.5,53.5,47.5,9.0,21.3,30.5,26.7,139.0,104.5,34.6,10492.8,7894.4,2598.4,10694.3,8046.0,2648.3
Knarrevik,466,145,469.2,181.2,1992.3,1993.7,2008.3,1999.2,113.4,244.6,192.6,202.3,18.0,49.9,39.6,66.6,9.5,28.0,20.2,40.5,179.1,151.6,27.4,12413.1,10375.3,2037.7,12651.4,10574.6,2076.9
Ottersoya,452,66,156.9,152.1,2006.2,1997.4,2006.5,2007.6,125.2,509.1,145.9,146.8,20.0,153.2,147.7,71.0,15.5,26.9,44.6,41.3,120.9,89.0,31.9,8987.8,6592.6,2395.2,9160.4,6719.2,2441.2
Senjehopen,415,110,152.7,110.4,1996.4,1994.7,1999.1,1998.9,115.7,244.9,211.1,182.0,17.0,49.6,164.1,121.8,6.0,18.2,55.6,39.4,123.5,97.6,25.9,9272.2,7331.2,1940.9,9450.2,7472.0,1978.2
Sortland,397,123,413.1,193.9,1999.3,1996.3,1999.9,2000.8,131.7,659.1,299.0,291.9,17.0,129.0,346.5,344.4,6.0,53.5,96.7,92.8,209.0,153.9,55.1,15655.8,11524.3,4131.5,15956.4,11745.6,4210.8
Vardo,385,76,408.1,62.9,1998.6,1998.1,1997.5,1998.0,166.6,494.7,283.1,306.6,26.0,118.6,81.7,216.9,2.0,8.5,1.4,5.1,162.3,157.7,4.6,12332.8,11985.3,347.5,12569.6,12215.4,354.2
Vaeroy,384,128,228.1,134.7,1997.3,1997.0,2004.5,2002.4,185.5,359.4,320.4,252.3,20.0,79.3,208.1,95.2,7.0,17.4,19.6,17.1,160.4,131.8,28.6,11792.7,9675.4,2117.3,12019.1,9861.2,2157.9
Kirkenes,380,87,1232.2,451.6,1996.3,1996.7,1997.2,2000.2,231.8,2584.7,377.9,532.3,20.0,462.7,557.2,749.7,2.0,213.2,288.7,303.5,473.1,404.2,68.9,35525.8,30352.0,5173.8,36207.9,30934.7,5273.2
Eikefet,375,124,107.9,152.8,1982.9,1995.9,1995.2,1996.1,127.2,174.7,178.0,179.4,20.0,24.8,35.7,35.6,9.0,12.4,18.9,19.1,47.2,38.1,9.2,3550.8,2863.6,687.1,3618.9,2918.6,700.3
Storabo,366,128,188.8,189.6,1995.9,1997.7,2004.9,2005.0,142.1,501.2,302.3,325.2,23.0,115.4,720.7,814.9,9.0,25.8,112.0,128.5,161.7,134.6,27.1,12134.9,10101.4,2033.5,12367.9,10295.3,2072.5
Storesund,362,158,114.2,134.3,1995.3,1995.8,2000.4,2000.4,102.6,172.3,171.4,174.7,17.0,53.4,136.8,125.3,1.0,23.0,22.9,20.3,77.2,63.7,13.5,5768.8,4756.5,1012.3,5879.6,4847.9,1031.7
Deknepollen,356,132,294.2,278.3,1997.2,1996.6,2002.7,2001.4,125.7,622.5,192.1,164.9,12.0,102.5,392.6,168.2,3.0,17.5,11.8,10.4,136.1,119.1,17.0,10212.9,8937.3,1275.6,10409.0,9108.9,1300.1
Hestvika,356,93,100.1,104.5,1996.0,1995.6,2005.3,2004.9,110.7,171.9,159.1,153.7,17.0,45.0,46.0,43.2,6.0,21.1,32.6,30.8,81.2,62.6,18.6,6066.4,4674.7,1391.6,6182.8,4764.5,1418.3
Haroysundet,354,152,182.4,142.8,1991.1,1996.0,2000.1,1998.8,200.2,384.5,379.8,348.7,31.5,59.0,113.2,115.3,8.0,17.4,29.7,27.1,131.0,112.6,18.4,9730.9,8349.5,1381.4,9917.7,8509.8,1407.9
Heroy,354,68,129.2,98.1,1998.1,1996.0,2006.1,2006.5,99.9,238.7,212.3,139.2,14.0,133.8,671.9,308.3,3.0,18.0,39.2,23.7,136.3,114.2,22.1,10166.8,8509.1,1657.6,10362.0,8672.5,1689.4
Slovag,353,143,679.5,724.2,1995.8,1998.8,2007.8,2008.4,143.8,386.3,427.5,417.8,24.0,96.4,523.1,620.0,7.0,23.8,29.1,26.3,247.5,214.7,32.9,18652.5,16185.9,2466.6,19010.6,16496.7,2514.0
Salthella,341,67,94.6,91.0,1984.0,1993.3,1992.5,1991.2,128.5,233.4,239.1,236.4,18.0,67.9,100.8,86.0,11.0,67.8,65.7,65.8,143.0,86.1,56.9,10739.6,6467.7,4271.8,10945.8,6591.9,4353.8
Langevag - Sula,332,137,304.9,194.9,1997.3,1994.8,2003.9,2002.8,159.0,483.0,224.6,214.5,15.0,84.1,298.1,245.8,4.0,31.4,16.9,17.3,136.5,117.9,18.6,10194.8,8790.4,1404.4,10390.5,8959.2,1431.4
Bogoy,330,59,68.9,71.2,2002.1,1997.4,2006.7,2007.0,100.4,158.1,132.2,133.1,13.0,26.8,27.9,29.2,5.0,9.3,10.5,10.1,45.6,36.8,8.8,3417.3,2757.6,659.8,3482.9,2810.5,672.4
Finnsnes,329,98,154.6,90.4,1998.0,1993.5,1997.5,1993.4,157.8,309.8,224.7,201.2,17.0,53.6,84.6,78.6,2.0,17.3,32.7,29.5,95.9,76.1,19.8,7225.1,5739.2,1486.0,7363.9,5849.4,1514.5
Oksfjord,324,70,191.1,84.4,2002.4,1996.9,2006.9,2000.8,194.8,311.5,430.1,300.9,14.0,60.5,690.5,696.2,4.0,11.3,5.4,5.5,157.5,142.3,15.3,11461.6,10316.1,1145.5,11681.7,10514.2,1167.5
Vikholmen,321,35,49.3,56.8,1977.5,1987.9,1983.8,1982.2,83.6,255.8,113.8,104.1,11.0,59.5,101.3,54.0,1.0,3.5,1.9,2.3,25.3,24.8,0.5,1899.4,1865.2,34.2,1935.8,1901.0,34.9
Larvik,320,80,388.0,295.4,2001.5,1996.6,2006.1,2004.8,101.1,221.6,165.4,117.4,16.5,35.2,33.6,28.8,14.0,20.5,21.7,17.2,148.4,106.2,42.2,11141.0,7973.6,3167.4,11354.9,8126.7,3228.2
Fredrikstad,319,112,294.1,306.0,1995.8,1997.0,1998.5,1997.8,139.3,270.8,264.0,228.4,25.0,36.3,66.8,64.5,15.0,28.1,25.3,25.8,119.6,94.7,24.9,9003.1,7132.2,1870.9,9176.0,7269.2,1906.8
Molde,316,108,935.4,233.8,1999.4,1996.1,2006.5,2005.4,146.8,363.8,240.5,231.3,16.0,62.9,42.5,73.1,3.0,30.7,17.5,24.2,262.5,206.2,56.4,19968.3,15653.4,4314.8,20351.7,15954.0,4397.7
Nordskaget - Froya,314,53,120.7,139.5,2007.5,1998.1,2011.0,2010.8,97.0,162.0,132.4,136.1,12.0,29.4,27.8,27.7,5.5,11.7,19.6,19.0,59.2,43.0,16.2,4463.0,3242.7,1220.3,4548.7,3304.9,1243.8
Alta,306,84,250.2,138.8,1992.4,1994.1,1993.6,1999.5,130.4,178.2,189.9,180.1,14.0,52.3,37.9,40.3,8.0,23.3,22.1,17.3,142.9,88.4,54.5,10810.8,6647.4,4163.5,11018.4,6775.0,4243.4
Traena,303,117,186.6,115.8,1993.3,1998.3,2005.2,2002.6,170.8,375.8,426.7,314.2,19.0,54.0,458.7,154.3,7.0,24.5,25.6,28.2,130.6,114.8,15.9,9823.0,8631.6,1191.4,10011.6,8797.4,1214.2
Farsund,303,114,196.5,207.9,1994.6,1995.7,1999.5,1999.7,132.7,271.7,277.7,220.6,17.0,63.8,956.6,517.3,10.0,37.4,381.2,204.1,74.4,61.9,12.5,5586.4,4647.2,939.2,5693.6,4736.4,957.2
Torangsvag,300,57,109.3,81.2,1993.9,1995.1,1992.8,1995.7,110.0,553.5,261.5,185.7,16.0,107.2,524.0,246.2,13.0,82.6,184.8,202.7,122.5,73.4,49.1,9198.1,5508.4,3689.7,9374.7,5614.2,3760.6
Karmoy,299,54,298.3,261.6,1993.7,1997.7,1994.6,1996.0,116.0,230.3,140.8,151.1,19.0,73.3,28.5,29.9,11.0,25.6,19.1,22.3,119.9,92.8,27.1,9018.1,6982.9,2035.2,9191.2,7116.9,2074.3
Forsand,290,44,89.3,75.6,1978.8,1990.0,1998.1,1994.9,110.1,815.2,288.6,225.3,14.0,130.6,150.9,94.8,3.0,63.4,87.1,54.5,68.5,44.8,23.7,5139.0,3358.3,1780.7,5237.7,3422.7,1814.9
Sjursoja/Oslo,290,92,386.1,539.0,1993.5,1998.8,2005.2,2005.5,111.0,206.7,274.8,283.5,14.0,23.6,37.4,37.2,20.0,24.7,24.5,23.4,150.8,107.8,43.0,10627.0,7408.3,3218.7,10831.0,7550.5,3280.5
Eide Sotra,281,61,42.3,33.8,1990.5,1990.9,2002.0,1998.3,101.1,122.3,122.2,118.5,15.0,29.8,82.0,58.3,7.0,35.7,39.5,32.4,59.5,41.6,17.9,4426.9,3085.7,1341.2,4511.9,3145.0,1366.9
Sunndalsora,279,62,290.7,325.5,1989.1,1993.4,2000.0,2001.9,132.2,200.5,201.6,216.7,15.0,44.9,37.6,40.9,12.0,28.2,41.5,50.6,92.9,64.9,28.0,6976.2,4823.5,2152.8,7110.2,4916.1,2194.1
Svelgen,278,70,255.5,337.0,1995.8,1994.6,1996.4,1995.7,174.8,369.6,229.2,247.1,19.5,46.8,51.9,55.7,6.0,22.3,24.7,27.4,105.7,92.1,13.6,8004.7,6983.3,1021.4,8158.4,7117.4,1041.0
Uthaug,272,159,182.7,163.5,1994.0,1994.8,2002.0,2001.9,244.3,431.5,384.7,346.2,33.0,70.8,102.3,91.0,14.0,24.8,29.2,27.9,119.1,105.5,13.7,8870.1,7840.3,1029.8,9040.4,7990.8,1049.5
Haugesund,271,152,762.0,290.7,1997.3,1997.5,2006.0,2007.0,142.4,266.4,300.5,318.4,20.0,61.1,117.8,217.1,8.0,28.6,69.8,117.6,295.1,233.3,61.8,22208.3,17570.3,4638.0,22634.6,17907.6,4727.0
Lessremman,269,36,454.3,570.7,1999.4,2001.9,1992.4,1992.0,185.7,135.5,249.6,257.1,19.0,26.2,35.3,35.5,4.0,5.1,7.2,7.2,72.4,67.9,4.5,5513.2,5170.0,343.2,5619.1,5269.3,349.8
Loedingen,268,134,128.3,94.4,1992.8,1996.1,1997.5,2000.8,157.6,342.6,298.3,255.7,21.0,84.2,355.9,183.2,9.5,31.1,131.0,55.3,142.2,103.3,38.8,10611.6,7693.2,2918.4,10815.3,7840.9,2974.5
Skalevik,265,100,300.3,338.5,2002.8,1999.6,2008.3,2008.3,143.0,955.9,266.2,250.9,28.0,77.8,66.4,41.8,5.0,40.3,81.2,24.6,177.2,117.7,59.5,12745.8,8280.7,4465.0,12990.5,8439.7,4550.8
Siholmen,263,45,67.7,67.0,2009.0,1998.8,2012.3,2012.5,87.7,164.0,111.9,106.5,24.0,48.6,54.3,51.9,16.0,58.0,41.2,38.5,49.4,35.3,14.0,3637.5,2585.7,1051.7,3707.3,2635.4,1071.9
Alvika,262,54,71.1,92.5,1979.3,1985.3,1992.7,1990.8,136.1,204.3,204.5,211.4,17.0,40.9,34.8,35.1,9.0,24.1,16.8,19.0,47.2,36.5,10.7,3517.3,2716.9,800.4,3584.9,2769.1,815.8
Visnes - Eide,261,120,172.0,200.0,1986.7,1992.9,1997.9,1997.4,127.5,204.1,320.8,317.9,18.0,30.2,104.0,98.3,7.0,18.4,15.5,16.8,56.2,46.8,9.5,4243.4,3532.9,710.5,4324.9,3600.8,724.1
Byrknesoy,259,49,58.5,43.1,1992.5,1997.1,1997.0,1998.9,92.2,325.3,184.3,126.8,12.0,30.0,121.8,68.1,2.0,24.1,93.9,45.4,78.3,44.5,33.8,5867.6,3333.6,2534.0,5980.3,3397.6,2582.7
Mjolstadneset,259,102,212.8,171.6,2002.8,2001.4,2003.5,2004.1,154.2,306.7,386.3,345.9,27.0,75.5,344.8,247.2,10.0,37.6,97.1,104.1,155.2,118.1,37.1,11639.6,8852.1,2787.5,11863.1,9022.0,2841.0
Mjolkevikvarden,255,81,48.1,49.3,1986.3,1993.4,1993.4,1992.3,118.4,205.8,156.4,152.7,18.0,91.9,116.3,82.7,3.0,9.9,8.9,7.3,42.9,38.4,4.4,3213.8,2880.2,333.6,3275.5,2935.5,340.0
Kristoffervalen,255,84,68.9,74.1,1993.4,1995.1,1998.6,1997.6,113.5,248.1,227.5,255.2,17.0,34.3,71.4,59.3,4.0,12.4,21.5,26.0,35.2,31.2,4.0,2651.5,2354.0,297.5,2702.4,2399.2,303.2
Brekstad,253,34,65.8,23.7,2003.7,1990.3,2006.9,1996.3,321.9,555.3,385.2,230.8,17.0,128.4,118.3,75.8,7.0,27.5,41.6,23.2,67.9,46.9,21.0,5101.6,3523.1,1578.5,5199.6,3590.7,1608.9
Havoysund,250,89,52.2,40.8,1998.5,1995.4,2001.8,2001.8,169.5,385.5,288.1,263.7,23.0,134.9,249.2,176.9,10.0,48.2,49.3,42.8,87.7,64.1,23.5,6584.1,4816.2,1768.0,6710.6,4908.7,1801.9
Slagen,249,29,1758.8,2698.8,2006.3,2004.8,2007.0,2006.9,358.6,445.7,591.6,590.2,41.0,82.3,107.6,110.8,28.0,54.2,62.5,65.2,561.1,293.7,267.4,41299.5,21247.9,20051.5,42092.4,21655.9,20436.5
Vagaholmen,244,64,138.7,62.8,1998.8,1993.5,1997.2,2003.0,130.4,358.9,370.9,182.5,17.0,73.5,508.6,260.2,2.0,14.2,19.1,14.1,121.8,105.8,15.9,9084.2,7890.2,1194.0,9258.6,8041.7,1216.9
Tonnes,242,56,127.2,56.4,1995.5,1993.8,1995.2,2000.4,161.9,306.5,368.0,168.7,18.5,39.2,236.7,117.3,2.0,26.3,125.4,59.2,115.2,65.5,49.7,8611.3,4878.5,3732.8,8776.6,4972.2,3804.5
Boneset - Karmoy,238,91,78.0,79.2,1988.2,1994.2,1999.4,1997.8,96.9,298.9,196.7,174.7,18.5,58.3,140.6,80.7,5.0,23.0,15.0,13.8,47.8,41.5,6.3,3589.8,3115.8,474.0,3658.7,3175.7,483.1
Rekefjord,237,133,92.5,131.5,1993.6,1996.0,1997.3,1997.4,160.5,177.7,177.2,177.1,19.0,24.5,33.6,32.5,9.0,12.7,11.9,12.0,33.5,29.7,3.8,2513.6,2227.5,286.1,2561.9,2270.3,291.6
Namsos,231,59,89.7,86.3,1987.5,1994.4,1990.7,1990.5,141.8,208.4,193.1,186.9,17.0,36.4,30.1,31.9,5.0,29.6,18.5,20.8,42.8,37.0,5.8,3194.9,2756.4,438.5,3256.2,2809.4,446.9
Brettesnes,231,36,38.1,44.1,1978.8,1991.7,1983.3,1981.9,138.8,320.9,175.3,173.0,16.0,158.0,198.1,76.9,4.0,21.5,16.9,13.0,60.4,53.7,6.7,4544.9,4041.0,503.9,4632.1,4118.6,513.5
Porsgrunn,227,115,214.1,310.5,1998.5,1999.8,2002.4,2002.6,210.4,299.0,306.9,312.2,25.0,39.3,63.4,64.8,20.0,31.6,35.4,36.2,63.6,53.5,10.1,4791.8,4030.0,761.9,4883.8,4107.3,776.5
Sauda,226,98,125.5,172.6,1999.0,1999.1,2002.3,2002.4,146.7,180.8,176.3,166.8,18.0,29.7,47.1,38.7,12.0,28.8,38.5,43.8,54.5,43.2,11.3,4107.5,3252.8,854.7,4186.3,3315.3,871.1
Spjelkavik,225,77,388.2,230.1,2000.9,1996.9,2008.0,2005.7,217.8,762.9,420.7,320.1,27.0,132.3,271.0,193.7,5.0,83.8,132.7,101.3,162.1,130.3,31.8,11847.4,9460.9,2386.4,12074.8,9642.6,2432.2
Hã˜Gset,223,73,232.1,288.0,1997.7,1997.7,2008.8,2008.9,151.0,212.5,228.1,234.1,22.0,28.3,29.5,29.8,2.0,20.9,7.0,7.2,67.7,60.7,7.0,5143.4,4617.9,525.5,5242.1,4706.6,535.6
Ardal - Hjelmeland,222,27,33.1,43.9,1982.0,1984.6,1987.7,1989.8,85.0,151.7,119.6,122.8,17.5,24.1,42.6,43.1,1.0,5.1,5.8,5.8,18.3,17.2,1.1,1376.8,1291.5,85.3,1403.3,1316.3,87.0
