Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,3796,1330,29328.7,30080.5,2002.7,2004.6,2004.5,2006.5,397.3,632.8,410.8,424.6,35.0,123.8,126.4,142.9,15.0,47.4,38.9,43.3,6164.1,4915.6,1248.5,473687.1,378404.3,95282.8,482781.9,385669.7,97112.2
Portugal,540,302,2907.8,2990.2,2004.5,2004.9,2006.4,2005.9,445.8,475.0,432.4,454.4,45.0,77.4,75.1,94.1,27.0,45.5,40.5,49.1,680.5,516.6,163.9,52151.0,39697.6,12453.3,53152.3,40459.8,12692.5
France,373,215,12086.7,9894.4,2003.0,2006.2,2005.7,2008.6,1136.4,1208.0,1122.6,1241.2,98.0,148.4,139.4,210.8,23.0,59.4,31.8,41.3,1434.2,1287.7,146.5,110296.1,99175.8,11120.3,112413.8,101079.9,11333.9
Gibraltar,310,250,2638.7,3613.2,2007.9,2008.3,2008.4,2010.0,288.1,411.0,394.4,393.8,38.5,103.2,181.9,206.4,9.0,24.0,34.3,34.4,609.7,477.2,132.4,46862.5,36776.9,10085.6,47762.2,37483.0,10279.3
United Kingdom of Great Britain and Northern Ireland,271,167,20279.0,21424.3,2009.7,2009.2,2011.7,2011.6,1331.9,1382.4,1306.4,1309.0,97.0,132.7,100.4,102.8,22.0,37.8,31.5,32.2,1948.4,1828.2,120.2,149750.4,140603.6,9146.8,152625.6,143303.2,9322.4
Netherlands,253,134,20265.7,23441.9,2009.3,2008.5,2012.0,2011.9,1423.3,1755.6,1417.7,1425.3,112.0,221.6,116.3,123.3,23.0,49.2,33.0,35.3,2164.9,2029.5,135.3,165911.7,155699.3,10212.4,169097.2,158688.7,10408.5
Algeria,212,135,1839.1,2673.8,2004.5,2004.5,2006.0,2006.4,527.5,713.3,627.9,637.4,51.5,100.0,131.1,139.8,54.5,80.1,76.1,72.7,447.9,271.1,176.9,34246.7,20837.8,13409.0,34904.3,21237.9,13666.4
Senegal,206,71,10353.3,10240.0,2006.7,2006.3,2006.7,2007.4,1507.7,1484.8,1487.6,1519.9,101.0,126.2,117.1,122.4,20.0,54.0,37.1,34.7,1589.8,1509.7,80.1,122998.2,116825.2,6173.0,125359.8,119068.2,6291.5
Belgium,192,113,9114.8,10388.2,2005.4,2006.5,2006.0,2006.2,1430.5,1455.8,1445.5,1454.9,110.5,138.1,113.1,118.0,19.0,38.4,29.5,31.1,1125.2,1059.4,65.8,86252.9,81299.8,4953.2,87909.0,82860.7,5048.3
Malta,191,125,7769.0,9974.9,2007.9,2008.0,2009.3,2009.1,1155.2,1328.9,1114.6,1127.2,95.0,185.3,117.5,124.7,15.0,23.1,20.8,19.8,982.7,919.5,63.2,75872.2,71017.6,4854.6,77328.9,72381.1,4947.8
Greece,182,84,9025.3,10876.8,2003.7,2004.8,2004.2,2004.3,1691.0,1834.2,1708.9,1713.0,139.5,188.8,150.5,155.9,14.0,28.4,20.4,22.5,1186.2,1128.7,57.6,91675.1,87243.5,4431.5,93435.2,88918.6,4516.6
Turkey,149,130,7009.1,9135.3,2006.0,2006.3,2007.7,2008.2,2071.1,2184.9,2085.6,2111.7,189.0,262.6,220.1,235.0,13.0,53.6,39.0,43.4,852.6,801.9,50.7,65773.8,61900.5,3873.2,67036.6,63089.0,3947.6
Italy,144,120,4873.8,4986.1,2004.6,2005.3,2005.4,2006.2,1054.2,1292.0,1115.5,1191.9,91.0,135.4,109.7,132.3,21.5,52.8,41.3,41.8,683.4,590.8,92.6,52740.3,45647.3,7093.0,53752.9,46523.7,7229.2
Brazil,100,66,19452.6,25435.8,2012.4,2011.8,2013.0,2012.9,3542.2,3757.6,3635.4,3633.0,254.0,397.6,276.7,294.2,30.5,114.8,46.2,53.9,1948.5,1901.1,47.4,150883.1,147226.7,3656.4,153780.1,150053.4,3726.6
United States of America,98,94,15084.3,23819.2,2009.5,2009.8,2011.7,2011.9,4555.5,4542.2,4498.0,4523.7,390.5,468.5,491.9,513.0,67.5,99.8,98.7,102.9,1493.6,1403.6,90.0,114726.5,107968.2,6758.3,116929.2,110041.2,6888.0
Oman,83,32,60498.8,61536.2,2012.9,2013.0,2013.2,2013.1,3909.2,4007.1,3933.2,3935.5,221.0,231.6,225.3,226.1,23.0,24.5,24.7,24.6,4973.5,4932.6,40.9,385263.2,382093.3,3169.9,392660.3,389429.5,3230.8
Guinea,79,60,4168.4,6531.5,2006.7,2008.2,2008.1,2008.7,1920.3,1846.1,1858.2,1834.6,155.0,183.2,172.0,173.7,48.0,119.6,116.0,130.5,555.1,505.6,49.5,42941.2,39117.4,3823.8,43765.7,39868.5,3897.2
Germany,70,59,9351.9,9673.9,2009.9,2009.6,2013.6,2013.6,1664.2,1754.6,1652.3,1655.4,124.5,150.7,110.3,113.7,38.5,57.1,47.6,45.4,790.8,749.1,41.6,60483.4,57330.0,3153.4,61644.7,58430.8,3213.9
Tunisia,68,35,1154.7,837.5,2007.0,2002.2,2009.9,2007.5,853.9,1163.4,908.5,1042.7,69.0,206.7,119.6,175.2,14.0,164.6,67.8,119.5,205.3,166.5,38.7,15747.6,12818.2,2929.4,16050.0,13064.3,2985.6
Côte d'Ivoire,58,26,5309.4,3222.2,2008.4,2004.3,2013.0,2011.0,2488.8,2435.6,2508.4,2504.7,169.0,298.3,208.0,253.8,24.0,90.8,41.5,67.6,589.7,557.3,32.4,45408.4,42944.7,2463.7,46280.2,43769.2,2511.0
