Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,3652,1209,37693.1,32512.5,2003.0,2004.7,2004.8,2006.1,419.9,621.7,497.0,476.7,36.0,84.7,226.7,132.5,20.0,75.3,38.1,55.1,7169.2,5675.1,1494.1,551228.9,437220.3,114008.5,561812.4,445615.0,116197.5
Portugal,540,270,3788.7,3687.3,2003.3,2003.7,2002.5,2004.3,399.5,508.1,413.4,431.3,37.0,73.6,47.2,54.1,26.0,62.5,35.8,50.8,759.9,584.0,175.9,58413.2,45028.5,13384.7,59534.8,45893.0,13641.7
France,442,230,24642.9,25506.9,2006.0,2006.7,2010.6,2011.0,1161.2,1209.2,1204.8,1231.7,82.0,112.1,90.9,95.8,19.0,72.3,30.7,37.5,2563.8,2340.8,223.0,197433.6,180343.1,17090.5,201224.3,183805.7,17418.6
Italy,266,147,9697.3,9481.4,2005.7,2005.6,2007.5,2008.1,1197.0,1291.3,1191.0,1205.1,87.0,158.4,96.8,104.2,24.0,56.7,31.0,41.3,1421.0,1251.2,169.8,109527.4,96544.9,12982.5,111630.3,98398.6,13231.8
Turkey,252,171,10828.6,11766.7,2004.1,2004.7,2004.4,2006.1,2028.3,2188.3,2076.5,2125.7,183.0,234.3,212.4,231.8,38.5,102.7,64.5,82.7,1470.9,1323.7,147.2,113452.3,102253.9,11198.4,115630.6,104217.2,11413.4
Gibraltar,234,205,1677.9,2596.9,2008.8,2008.8,2009.7,2010.2,281.4,331.9,326.0,333.6,27.5,50.3,88.6,85.5,61.5,106.9,129.7,140.0,507.8,288.7,219.1,38848.0,22036.9,16811.1,39593.9,22460.0,17133.8
United States of America,228,210,35659.3,47868.4,2009.8,2010.2,2009.2,2010.2,4611.3,4385.8,4206.8,4267.2,360.0,374.6,348.8,370.3,94.0,151.9,116.6,137.3,3555.8,3310.8,245.0,274564.2,255684.4,18879.8,279835.8,260593.5,19242.3
Algeria,221,147,2566.8,3558.7,2004.5,2005.5,2007.9,2008.0,624.8,724.5,718.9,727.8,69.0,111.4,151.8,166.9,43.0,85.9,92.4,101.7,472.5,343.4,129.1,36295.0,26464.8,9830.2,36991.8,26972.9,10018.9
Belgium,216,111,11190.2,8285.9,2007.3,2006.9,2009.0,2008.9,1448.7,1528.2,1479.4,1493.8,113.0,140.0,113.3,119.3,20.0,64.2,28.6,44.6,1185.3,1077.5,107.7,90922.9,82635.5,8287.4,92668.7,84222.1,8446.5
Netherlands,208,166,16651.2,19193.0,2008.2,2007.7,2012.3,2012.0,1514.3,1612.8,1500.1,1515.3,124.0,154.2,113.2,119.5,47.5,90.1,49.3,60.7,1684.9,1452.1,232.8,129179.9,111325.9,17854.1,131660.2,113463.3,18196.9
United Kingdom of Great Britain and Northern Ireland,170,140,9966.4,10539.5,2008.3,2008.2,2011.2,2011.8,1372.6,1543.2,1516.1,1554.0,118.5,145.8,155.8,183.3,31.0,68.0,36.4,46.5,981.7,865.7,116.0,75421.4,66548.3,8873.1,76869.5,67826.1,9043.5
Greece,137,53,5576.5,7165.2,2003.9,2004.7,2006.3,2006.2,1662.3,1650.6,1642.6,1641.9,128.0,161.5,130.2,132.7,25.0,86.7,43.1,46.0,830.9,773.0,57.9,64161.3,59727.0,4434.3,65393.2,60873.8,4519.5
Brazil,123,56,33981.4,40356.8,2012.8,2011.3,2013.6,2013.6,4263.3,4105.8,3855.5,3865.9,268.0,386.8,272.1,279.4,16.0,199.4,46.1,56.1,3108.7,3023.5,85.2,240723.3,234170.2,6553.1,245345.2,238666.2,6678.9
Germany,114,61,6929.1,8229.7,2007.1,2007.2,2009.3,2008.9,1712.4,1936.3,1801.2,1842.2,126.5,173.5,148.1,164.1,21.5,50.5,25.8,28.3,909.4,865.4,43.9,69585.7,66211.6,3374.1,70921.8,67482.9,3438.8
Malta,98,66,5173.8,5986.1,2005.7,2005.1,2007.2,2007.2,1185.6,1328.0,1134.8,1149.7,97.0,130.6,85.2,89.4,24.5,87.3,40.4,48.5,586.5,516.4,70.1,45341.1,39955.6,5385.6,46211.7,40722.7,5489.0
Saudi Arabia,95,29,26543.7,29641.8,2012.9,2012.3,2013.0,2012.9,2655.2,2758.4,2706.7,2706.5,180.0,196.5,186.8,188.1,16.0,31.2,19.4,21.5,2376.2,2318.6,57.6,184070.2,179605.7,4464.5,187604.3,183054.1,4550.2
Mauritania,90,46,2201.3,2178.1,2003.4,2000.9,2000.7,2003.4,1168.3,3014.4,1796.8,1454.2,121.0,388.8,1026.1,583.8,21.0,90.0,121.4,76.4,434.7,396.0,38.8,33065.3,30140.6,2924.7,33700.2,30719.3,2980.9
Ghana,79,40,7920.9,10062.6,2005.4,2003.8,2006.7,2006.8,3021.0,3000.1,3081.4,3081.1,223.0,377.1,263.1,255.1,26.0,32.1,27.9,27.3,1109.7,1066.4,43.3,85879.8,82535.6,3344.2,87528.7,84120.3,3408.4
Sweden,78,61,2097.1,3262.4,2007.6,2007.6,2009.0,2009.8,2049.8,2145.3,2195.2,2221.1,193.0,212.4,250.5,259.1,40.0,100.2,118.6,123.8,333.9,299.1,34.8,25440.4,22788.7,2651.6,25928.8,23226.3,2702.6
Canada,77,47,8397.7,11791.3,2009.8,2009.5,2010.4,2010.6,3271.0,3758.9,3618.7,3700.9,250.0,374.9,359.6,387.8,22.0,164.3,93.6,107.1,1105.8,1057.8,48.0,84912.1,81216.9,3695.3,86542.4,82776.2,3766.2
Russian Federation,69,69,6477.3,11554.8,2010.0,2010.0,2010.7,2010.8,2880.5,2837.0,2910.5,2919.2,254.0,273.1,273.6,273.0,110.0,151.2,154.6,153.3,617.5,559.0,58.4,47202.7,42691.0,4511.6,48108.9,43510.7,4598.2
Côte d'Ivoire,65,31,4770.6,6369.8,2006.1,2005.1,2006.4,2006.4,2734.2,2722.4,2804.9,2806.7,199.0,208.8,201.6,201.2,13.0,20.3,14.8,14.7,794.4,776.3,18.1,61487.7,60095.4,1392.3,62668.2,61249.2,1419.0
Senegal,60,48,2513.2,2677.3,2003.0,2003.2,2004.0,2005.4,1501.2,1460.3,1610.7,1603.3,138.0,148.0,168.2,181.2,15.5,53.2,31.0,40.6,329.8,303.7,26.0,25441.2,23460.6,1980.5,25929.6,23911.1,2018.6
United Arab Emirates,59,50,11357.1,19923.7,2011.8,2012.0,2012.7,2012.8,5111.0,5263.6,5616.2,5650.1,471.0,483.9,536.1,540.3,159.0,221.6,200.5,198.9,979.5,904.9,74.5,75834.0,70073.7,5760.4,77290.1,71419.1,5871.0
Denmark,59,55,1979.9,3290.6,2007.2,2007.6,2009.1,2009.2,1908.2,2036.0,2034.2,2025.9,178.0,198.6,204.7,201.1,59.0,96.3,112.6,110.3,282.5,246.1,36.4,21563.6,18776.7,2786.9,21977.6,19137.2,2840.4
Tunisia,52,31,701.3,749.2,1999.6,2001.9,2005.1,2002.8,1209.1,1199.6,1131.6,1168.0,109.5,131.5,118.3,134.9,32.0,65.9,55.3,73.4,126.4,110.3,16.1,9688.3,8475.8,1212.6,9874.3,8638.5,1235.8
Gambia,41,19,1630.0,1967.9,2002.3,2001.6,2003.2,2003.2,1650.3,1638.7,1712.2,1717.1,136.0,160.8,155.5,158.4,15.0,41.3,20.9,21.6,230.7,213.7,17.1,17776.4,16480.0,1296.4,18117.7,16796.4,1321.3
Malaysia,33,27,41622.4,42164.5,2014.5,2014.5,2015.1,2015.0,6881.8,6919.3,6928.4,6926.3,386.0,384.6,382.6,383.3,18.0,17.9,18.0,17.9,3532.2,3520.0,12.2,273615.4,272671.5,943.9,278868.8,277906.8,962.1
China,28,21,29622.3,30519.9,2011.5,2011.6,2013.9,2013.5,8280.9,7153.5,7685.7,7426.4,459.0,482.9,514.6,526.9,17.5,55.6,30.0,33.4,2547.3,2530.8,16.5,197264.9,195994.4,1270.5,201052.4,199757.5,1294.9
Finland,27,21,976.0,1528.2,2010.7,2010.6,2010.1,2010.0,2667.3,2748.9,2782.7,2793.2,242.0,250.6,241.9,241.3,49.0,100.8,126.4,129.8,210.8,169.4,41.4,16061.1,12863.6,3197.4,16369.4,13110.6,3258.8
Singapore,24,23,12357.2,13634.0,2011.9,2011.7,2014.8,2014.1,7332.7,7319.0,7263.8,7277.2,580.0,563.5,499.8,509.1,63.5,107.2,39.6,52.5,1066.9,1015.6,51.3,82604.9,78639.9,3965.0,84191.0,80149.8,4041.2
Norway,22,16,846.9,1092.9,2007.8,2008.2,2004.7,2003.8,1954.7,1981.1,1917.6,1909.4,148.5,172.7,150.6,153.5,63.0,80.0,70.4,68.1,143.7,124.9,18.8,10986.0,9556.4,1429.6,11196.9,9739.9,1457.0
Guinea,21,17,949.9,1227.0,2003.0,2003.5,2003.0,2002.9,2109.1,2109.8,2183.8,2180.7,184.0,259.8,205.6,209.3,17.0,57.0,30.5,29.6,128.7,121.2,7.4,9946.9,9375.4,571.5,10137.9,9555.4,582.4
Latvia,21,21,1389.4,2343.8,2008.2,2008.2,2009.7,2009.8,2477.4,2530.5,2578.7,2585.2,232.0,239.6,236.7,237.1,107.0,129.4,120.1,119.1,210.4,157.5,52.9,16060.2,11971.9,4088.3,16368.6,12201.8,4166.8
Egypt,20,20,1662.8,2191.1,2008.1,2008.1,2012.4,2012.3,2137.8,2159.1,2130.7,2124.1,204.0,224.8,198.7,209.2,30.0,58.3,35.6,41.8,156.1,148.8,7.4,12079.4,11514.0,565.4,12311.4,11735.1,576.3
Cabo Verde,19,13,240.5,292.4,1994.2,1996.8,2004.1,2003.9,1330.7,1422.4,1583.1,1572.2,155.0,175.5,172.9,170.9,31.0,31.0,32.7,33.1,48.9,45.6,3.2,3745.2,3500.3,245.0,3817.1,3567.5,249.7
Sierra Leone,18,13,933.7,1222.0,2004.9,2004.8,2004.9,2004.8,2171.3,2088.5,2149.8,2145.8,186.0,184.7,189.3,189.1,12.5,26.6,15.1,15.6,119.1,115.0,4.1,9219.7,8901.9,317.8,9396.7,9072.8,324.0
Estonia,18,18,1049.4,1779.9,2009.3,2009.3,2010.3,2010.4,2652.3,2621.1,2712.3,2714.1,236.0,263.7,282.6,284.1,102.0,127.4,148.2,149.7,144.1,126.1,18.0,10970.2,9583.8,1386.5,11180.9,9767.8,1413.1
Trinidad and Tobago,15,6,1290.7,1484.8,2013.7,2012.7,2013.4,2013.3,3265.8,3315.0,3290.8,3291.0,241.0,245.7,248.8,249.1,79.0,69.1,99.1,98.4,183.0,162.9,20.1,14097.2,12587.1,1510.1,14367.9,12828.8,1539.1
Argentina,15,15,1866.2,2959.2,2008.3,2008.3,2008.6,2008.9,5117.7,5137.7,5161.3,5155.0,426.0,437.7,446.2,450.0,100.0,125.9,127.5,128.7,254.7,226.4,28.3,19697.8,17514.5,2183.2,20076.0,17850.8,2225.1
Ecuador,14,8,2688.1,3238.1,2008.8,2008.8,2008.8,2008.8,5342.4,5345.7,5358.1,5358.2,410.0,406.9,407.9,407.9,12.5,12.2,12.5,12.5,441.0,435.5,5.5,34160.5,33737.4,423.1,34816.4,34385.1,431.2
