Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Roches Noires,7,7,203.3,185.0,2003.0,2003.0,2002.5,2004.9,1770.6,1319.5,1441.4,1329.2,143.0,228.9,295.9,362.7,30.0,32.3,60.8,38.0,26.0,24.1,1.9,1999.9,1855.3,144.6,2038.3,1890.9,147.4
Tarfaya,5,5,347.2,652.0,2009.2,2009.2,2009.8,2009.9,916.2,1623.1,3027.7,3248.2,75.0,213.8,419.4,428.2,26.0,30.2,27.8,27.3,25.2,21.1,4.0,1942.4,1631.7,310.7,1979.7,1663.1,316.7
Kenitra,5,5,65.0,111.7,1995.4,1995.4,2007.1,2007.1,1065.0,1040.2,1435.7,1435.5,227.0,359.8,246.5,241.3,39.0,34.8,47.0,47.0,10.3,7.8,2.4,788.2,599.7,188.5,803.3,611.2,192.1
Sidi Ifni,3,3,3.3,2.4,1982.7,1982.7,1989.6,1988.1,512.5,611.4,371.6,391.8,69.0,55.0,33.5,39.7,52.0,94.0,180.6,153.4,2.3,1.9,0.5,175.5,139.8,35.8,178.9,142.4,36.4
Skhirat,3,3,30.0,15.4,2003.3,2003.3,2003.8,2004.5,433.1,719.2,815.2,551.3,76.0,69.0,86.8,64.6,15.0,13.3,18.0,15.1,5.4,4.9,0.5,418.4,377.7,40.7,426.5,385.0,41.5
Tetouan,3,3,27.6,29.9,2000.0,2000.0,2015.9,2015.8,1647.2,1239.8,1336.5,1252.0,228.0,282.0,217.9,213.2,20.0,297.3,794.5,776.7,12.6,5.5,7.1,951.9,420.7,531.2,970.2,428.8,541.4
Essaouira,2,2,5.1,6.2,2001.5,2001.5,2010.4,2010.7,616.9,616.9,675.0,676.9,71.5,71.5,48.4,47.8,29.5,29.5,46.0,46.4,1.9,1.4,0.5,143.3,105.8,37.5,146.1,107.9,38.2
Saidia,2,2,3.8,5.3,2005.0,2005.0,2009.3,2009.0,303.5,303.5,334.2,325.1,25.0,25.0,31.7,31.2,39.5,39.5,17.7,19.3,1.0,0.7,0.4,79.8,51.8,27.9,81.3,52.8,28.4
Ras El Ma,2,2,24.8,42.6,2009.0,2009.0,2006.2,2005.0,500.8,500.8,267.1,245.4,135.0,135.0,132.6,131.7,39.5,39.5,23.3,16.4,5.2,3.9,1.3,396.8,302.1,94.7,404.4,307.9,96.5
Bir-Jdid,1,1,11.9,16.2,1981.0,1981.0,1981.0,1981.0,840.4,840.4,840.4,840.4,243.0,243.0,243.0,243.0,634.0,634.0,634.0,634.0,2.5,1.2,1.3,188.8,90.2,98.5,192.4,92.0,100.4
Rabat,1,1,6.3,7.9,1997.0,1997.0,1997.0,1997.0,1589.1,1589.1,1589.1,1589.1,287.0,287.0,287.0,287.0,94.0,94.0,94.0,94.0,2.8,2.0,0.8,214.4,151.9,62.5,218.5,154.8,63.7
