Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Calabar,163,83,1528.3,2426.9,2001.5,2000.3,2001.9,2002.0,554.6,569.9,565.5,565.6,54.0,103.6,76.3,74.6,57.0,189.4,140.1,140.8,419.0,203.1,215.9,32102.0,15629.9,16472.1,32718.3,15930.0,16788.3
Erha Terminal,152,52,810.8,1410.6,2008.8,2005.4,2010.1,2010.7,410.4,1098.5,736.4,753.4,143.5,232.6,685.3,683.0,29.0,95.1,70.0,58.2,186.6,155.6,31.0,14179.0,11835.8,2343.3,14451.3,12063.0,2388.2
Falomo,151,83,696.9,1021.7,1999.6,2002.1,2002.1,2002.4,316.0,624.9,317.6,311.7,68.0,210.9,259.1,251.2,60.0,186.8,189.1,174.3,457.5,281.8,175.7,34953.0,21540.2,13412.8,35624.1,21953.8,13670.3
Koko,137,47,358.0,544.4,2000.1,1999.6,2000.1,2000.0,214.6,344.6,224.9,228.8,54.0,104.2,162.6,178.4,39.0,67.4,77.6,75.8,267.4,156.3,111.1,20264.7,11878.5,8386.2,20653.8,12106.5,8547.2
Okono Terminal,126,58,598.2,1042.9,2007.6,2006.6,2005.5,2005.2,325.4,797.1,408.1,411.1,92.0,238.3,237.4,227.0,45.0,231.1,181.8,156.9,193.1,135.8,57.3,14738.5,10392.6,4346.0,15021.5,10592.1,4429.4
Forcados,105,65,407.1,732.9,1999.3,1999.3,2004.8,2004.8,496.0,1841.0,293.1,280.1,118.0,738.4,457.8,260.4,46.0,286.2,104.0,91.1,230.0,161.3,68.7,17382.1,12201.3,5180.8,17715.9,12435.6,5280.3
Kirikakiri,92,42,101.6,132.6,2002.3,2000.2,2008.2,2007.7,498.0,785.4,524.4,516.1,138.5,268.5,161.5,95.9,37.0,215.5,78.9,61.5,128.8,76.4,52.4,9689.7,5750.0,3939.7,9875.7,5860.4,4015.3
Brass Oil Terminal,83,48,283.6,491.2,1999.0,1997.5,2007.0,2007.0,438.3,636.9,381.5,366.5,111.0,265.5,189.5,158.5,35.0,183.2,76.7,63.3,128.7,92.8,35.9,9764.3,7044.9,2719.4,9951.8,7180.2,2771.6
Sapele,61,26,120.8,180.1,2001.1,2001.7,2001.2,2001.4,72.2,169.6,141.1,142.9,10.0,36.6,55.2,57.5,19.0,99.6,272.3,274.0,120.6,20.9,99.7,9256.9,1594.5,7662.4,9434.7,1625.1,7809.6
Burutu,7,6,2.7,3.2,1986.6,1987.3,1981.2,1981.3,316.3,861.2,717.3,711.4,64.0,255.6,403.4,380.6,147.0,354.0,517.8,546.1,10.3,2.8,7.5,775.7,211.9,563.7,790.6,216.0,574.6
