Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
South Africa,20,7,267.0,324.1,1992.9,1986.6,2003.0,2002.7,1713.2,2004.3,1963.4,1866.0,158.5,462.1,380.7,248.9,71.5,36.1,43.2,44.3,62.6,60.9,1.7,4789.3,4662.1,127.2,4881.2,4751.6,129.6
United Kingdom of Great Britain and Northern Ireland,6,4,517.2,295.5,2002.2,2002.2,2002.2,2002.2,3709.8,3709.9,3709.8,3709.8,238.0,235.2,240.3,240.3,58.0,67.5,60.0,60.0,118.7,114.1,4.6,9176.2,8823.7,352.5,9352.4,8993.1,359.3
Namibia,4,4,68.4,19.1,1988.8,1988.8,1981.1,1985.9,1241.0,3470.7,1281.1,1310.8,93.5,487.8,157.5,202.1,6.5,17.8,10.0,22.8,23.0,22.3,0.6,1765.9,1716.8,49.1,1799.8,1749.7,50.1
Argentina,3,3,58.6,11.0,1988.7,1988.7,1998.0,1990.7,3086.3,3099.4,3075.3,3085.1,300.0,300.7,301.1,300.8,47.0,42.7,36.1,40.3,30.9,28.0,2.8,2318.2,2105.5,212.7,2362.7,2145.9,216.8
United States of America,3,3,203.0,199.4,2010.0,2010.0,2010.0,2010.0,4410.2,4671.7,4636.1,4578.0,324.0,374.3,373.2,361.3,33.0,43.7,43.8,45.5,41.7,41.2,0.6,3217.2,3174.4,42.9,3279.0,3235.3,43.7
Italy,2,2,101.8,144.8,2009.5,2009.5,2015.8,2015.8,2214.0,2214.0,2539.1,2358.7,201.5,201.5,329.9,329.2,29.0,29.0,51.3,51.2,13.9,12.6,1.3,1077.5,978.2,99.3,1098.2,997.0,101.2
Spain,2,2,58.9,90.6,2007.0,2007.0,2005.4,2005.3,2287.6,2287.6,2342.4,2346.8,164.0,164.0,174.9,175.7,24.5,24.5,21.0,20.7,7.9,7.1,0.8,608.8,548.4,60.4,620.5,559.0,61.5
Cabo Verde,2,2,162.6,20.8,2002.0,2002.0,2004.5,2004.0,2248.6,2248.6,2262.9,2259.5,137.0,137.0,136.6,136.6,8.0,8.0,8.0,8.0,32.7,32.0,0.7,2533.9,2480.3,53.5,2582.5,2528.0,54.5
Senegal,2,2,112.8,95.9,2005.0,2005.0,2004.8,2007.6,1713.4,1713.4,1633.5,1972.4,152.0,152.0,149.2,188.4,41.0,41.0,40.1,52.3,20.6,18.4,2.2,1584.8,1416.4,168.3,1615.2,1443.6,171.6
Singapore,1,1,147.8,155.8,2015.0,2015.0,2015.0,2015.0,8028.5,8028.5,8028.5,8028.5,539.0,539.0,539.0,539.0,112.0,112.0,112.0,112.0,23.5,23.0,0.6,1817.5,1775.7,41.8,1852.4,1809.8,42.6
Togo,1,1,10.8,16.5,2008.0,2008.0,2008.0,2008.0,1268.9,1268.9,1268.9,1268.9,123.0,123.0,123.0,123.0,26.0,26.0,26.0,26.0,2.9,2.5,0.4,222.2,191.8,30.4,226.5,195.5,31.0
Bahamas,1,1,66.3,70.7,2010.0,2010.0,2010.0,2010.0,4263.8,4263.8,4263.8,4263.8,337.0,337.0,337.0,337.0,25.0,25.0,25.0,25.0,14.0,13.9,0.1,1084.0,1074.6,9.3,1104.8,1095.3,9.5
Brazil,1,1,61.2,7.1,2010.0,2010.0,2010.0,2010.0,1883.9,1883.9,1883.9,1883.9,134.0,134.0,134.0,134.0,23.0,23.0,23.0,23.0,15.9,15.0,0.9,1230.4,1158.4,72.0,1254.1,1180.7,73.4
South Georgia and the South Sandwich Islands,1,1,34.6,3.2,1994.0,1994.0,1994.0,1994.0,2031.3,2031.3,2031.3,2031.3,164.0,164.0,164.0,164.0,8.0,8.0,8.0,8.0,12.6,12.2,0.4,977.3,948.0,29.3,996.1,966.2,29.8
