Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
South Africa,25,12,616.6,661.2,1995.6,1994.5,2004.7,2006.1,1731.6,2392.1,2305.4,2431.0,179.0,315.0,336.7,357.0,107.0,253.0,276.6,179.2,152.5,123.7,28.8,11676.5,9480.9,2195.5,11900.7,9663.0,2237.7
Falkland Islands (Malvinas),7,6,498.8,372.8,2003.6,2003.8,2002.8,2003.4,3471.3,3527.6,3529.3,3552.2,259.0,264.4,267.0,288.8,70.0,65.8,61.5,59.4,99.4,94.3,5.2,7701.4,7301.1,400.3,7849.2,7441.3,408.0
Namibia,6,6,178.2,40.0,2003.0,2003.0,2006.2,2005.1,1521.6,5277.0,1585.9,1953.3,119.5,864.3,299.8,546.0,39.0,173.8,97.1,214.0,62.5,57.5,5.0,4777.3,4393.9,383.5,4869.1,4478.2,390.9
United States of America,3,3,191.4,227.7,2007.3,2007.3,2010.7,2010.1,4401.7,4457.3,4383.9,4395.5,311.0,322.7,300.4,301.4,36.0,76.0,84.2,77.1,38.3,36.7,1.6,2951.4,2829.0,122.4,3008.1,2883.4,124.7
Cabo Verde,2,2,12.6,3.4,1975.5,1975.5,1975.4,1975.3,1555.5,1555.5,1564.9,1578.2,139.0,139.0,138.8,138.6,15.5,15.5,16.5,17.6,5.8,5.3,0.5,439.0,399.4,39.6,447.4,407.0,40.4
Sri Lanka,1,1,2.0,3.3,2003.0,2003.0,2003.0,2003.0,114.8,114.8,114.8,114.8,19.0,19.0,19.0,19.0,110.0,110.0,110.0,110.0,0.3,0.1,0.3,25.5,4.3,21.2,26.0,4.4,21.6
Cameroon,1,1,26.6,28.3,2010.0,2010.0,2010.0,2010.0,1708.8,1708.8,1708.8,1708.8,134.0,134.0,134.0,134.0,76.0,76.0,76.0,76.0,5.1,4.7,0.4,392.6,364.3,28.4,400.2,371.3,28.9
Togo,1,1,19.8,21.1,2010.0,2010.0,2010.0,2010.0,1271.7,1271.7,1271.7,1271.7,94.0,94.0,94.0,94.0,13.0,13.0,13.0,13.0,4.6,4.5,0.1,353.7,346.1,7.6,360.5,352.8,7.7
Benin,1,1,22.1,24.8,2010.0,2010.0,2010.0,2010.0,1421.1,1421.1,1421.1,1421.1,107.0,107.0,107.0,107.0,133.0,133.0,133.0,133.0,6.0,5.0,1.0,460.7,383.5,77.3,469.6,390.8,78.7
Ukraine,1,1,26.3,44.3,2003.0,2003.0,2003.0,2003.0,1548.3,1548.3,1548.3,1548.3,216.0,216.0,216.0,216.0,10.0,10.0,10.0,10.0,1.8,1.8,0.0,138.5,134.8,3.7,141.2,137.4,3.8
Senegal,1,1,39.3,8.2,1973.0,1973.0,1973.0,1973.0,1375.2,1375.2,1375.2,1375.2,86.0,86.0,86.0,86.0,10.0,10.0,10.0,10.0,9.5,9.0,0.5,733.5,697.3,36.2,747.6,710.7,36.9
India,1,1,10.4,17.5,2003.0,2003.0,2003.0,2003.0,609.9,609.9,609.9,609.9,157.0,157.0,157.0,157.0,15.0,15.0,15.0,15.0,0.9,0.9,0.0,68.6,66.0,2.7,70.0,67.2,2.7
Portugal,1,1,1.1,1.2,1911.0,1911.0,1911.0,1911.0,3594.3,3594.3,3594.3,3594.3,692.0,692.0,692.0,692.0,111.0,111.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom of Great Britain and Northern Ireland,1,1,30.8,15.7,1991.0,1991.0,1991.0,1991.0,5366.7,5366.7,5366.7,5366.7,599.0,599.0,599.0,599.0,148.0,148.0,148.0,148.0,17.7,17.4,0.3,1327.5,1307.7,19.8,1353.0,1332.8,20.2
Côte d'Ivoire,1,1,17.3,1.6,1994.0,1994.0,1994.0,1994.0,1018.0,1018.0,1018.0,1018.0,74.0,74.0,74.0,74.0,8.0,8.0,8.0,8.0,5.6,5.3,0.3,437.4,411.5,25.9,445.8,419.4,26.4
Spain,1,1,57.8,9.8,1987.0,1987.0,1987.0,1987.0,2792.2,2792.2,2792.2,2792.2,191.0,191.0,191.0,191.0,6.0,6.0,6.0,6.0,17.5,17.3,0.3,1358.2,1337.8,20.4,1384.3,1363.5,20.8
Gibraltar,1,1,27.5,41.9,2008.0,2008.0,2008.0,2008.0,3220.9,3220.9,3220.9,3220.9,381.0,381.0,381.0,381.0,14.0,14.0,14.0,14.0,7.6,7.3,0.3,578.9,556.5,22.4,590.0,567.2,22.9
