Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Rico,694,97,3387.9,995.2,1995.3,1999.5,2005.1,2004.6,103.2,254.1,187.8,207.1,12.0,52.0,54.8,69.4,8.0,29.7,13.1,30.0,798.2,560.1,238.1,60251.1,42371.4,17879.7,61407.9,43184.9,18223.0
United States of America,373,126,17766.7,10722.8,2003.6,2005.0,2007.8,2007.9,1053.8,1578.9,1276.2,1509.1,80.0,147.3,103.4,159.5,12.0,30.8,16.1,28.5,3150.8,2954.0,196.8,242041.9,227261.6,14780.3,246689.1,231625.1,15064.1
Dominican Republic,127,34,1616.8,503.7,1996.0,2001.1,2008.1,2002.8,345.3,424.6,391.6,430.6,32.0,43.2,25.4,46.9,7.0,25.2,11.0,27.0,394.7,324.4,70.2,30030.9,24756.9,5274.0,30607.5,25232.3,5375.2
Virgin Islands (British),77,25,57.2,64.9,1985.1,1992.8,2003.6,2003.1,77.9,329.3,139.2,170.7,13.0,321.2,146.5,91.9,7.0,20.1,25.0,32.2,37.1,24.8,12.2,2792.3,1873.6,918.7,2845.9,1909.6,936.3
Bahamas,73,24,7227.3,1364.1,2008.8,2008.4,2010.5,2009.4,851.7,1104.0,865.3,996.3,45.0,145.7,56.1,115.1,9.0,53.3,15.1,50.3,1152.0,1055.0,97.0,88573.6,81289.5,7284.1,90274.2,82850.2,7423.9
Saint Lucia,68,15,420.0,525.9,1994.4,2001.9,2006.8,2006.5,365.7,549.6,501.9,594.2,26.0,53.2,96.5,126.8,16.0,17.0,17.2,19.9,87.0,77.4,9.7,6663.1,5937.8,725.4,6791.1,6051.8,739.3
Saint Kitts and Nevis,62,27,434.5,69.4,1994.3,1999.6,2007.4,2002.7,158.8,176.1,183.4,186.4,17.0,16.7,15.9,16.3,7.0,9.3,7.3,11.0,86.3,66.1,20.2,6591.8,5076.2,1515.6,6718.3,5173.7,1544.7
Sint Maarten (Dutch part),57,26,1308.5,137.3,2007.7,2005.1,2009.2,2008.6,128.9,290.9,287.4,265.1,15.0,24.2,74.3,71.6,8.0,11.0,6.9,7.9,208.3,168.4,39.9,15974.7,12977.0,2997.7,16281.4,13226.2,3055.3
Anguilla,57,4,28.2,37.8,2007.6,1987.0,2010.3,2010.2,147.1,146.7,144.6,144.6,24.0,33.5,28.0,28.1,6.0,9.6,7.7,7.7,24.2,19.6,4.6,1847.7,1499.0,348.7,1883.1,1527.8,355.3
Antigua and Barbuda,49,25,338.7,96.5,2000.2,2001.1,2008.8,2006.2,200.4,262.5,205.1,227.4,20.0,222.3,25.6,61.8,9.0,16.6,10.8,27.2,84.2,66.2,18.0,6432.1,5077.4,1354.8,6555.6,5174.8,1380.8
