Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Cruise,437,62,20020.4,1852.9,2005.2,2005.3,2008.2,2007.6,198.8,445.1,417.8,416.9,15.0,43.9,49.5,50.0,8.0,11.2,22.8,22.1,4032.8,3339.6,693.2,309566.6,256219.1,53347.5,315510.3,261138.5,54371.8
Ro-Ro,424,8,333.3,347.4,1994.8,1993.4,1993.5,1994.1,114.8,222.8,158.3,167.9,14.0,25.2,34.9,38.2,7.0,16.2,14.6,16.3,208.5,153.9,54.6,15861.3,11715.4,4146.0,16165.9,11940.3,4225.6
Container,255,16,1432.0,1772.3,2007.0,2007.9,2007.3,2007.3,354.2,386.8,490.0,495.8,30.0,32.4,56.7,58.4,9.0,11.5,17.4,17.4,323.5,289.7,33.8,24722.9,22177.5,2545.4,25197.6,22603.3,2594.3
Chemical tanker,228,102,4490.1,7484.6,2007.6,2009.0,2009.7,2009.7,496.4,1356.6,1213.5,1225.0,46.5,141.3,249.8,251.0,42.5,56.7,60.4,60.0,888.5,633.5,255.0,68119.0,48682.5,19436.6,69426.9,49617.2,19809.8
General cargo,222,45,1160.8,1439.3,1997.3,2002.7,2000.7,2001.0,271.7,1253.9,632.1,658.6,25.5,107.9,147.0,152.3,11.0,51.6,48.0,50.8,347.7,321.7,25.9,26651.2,24703.6,1947.5,27162.9,25177.9,1984.9
Oil tanker,162,100,7265.2,12815.7,2006.4,2007.1,2008.2,2008.2,538.2,1442.4,1458.4,1464.9,76.0,165.4,324.9,325.5,38.0,68.1,76.3,75.9,1029.2,745.0,284.2,78880.2,57249.9,21630.3,80394.7,58349.1,22045.6
Offshore,151,7,14.7,21.9,1976.3,1983.1,1977.9,1978.3,130.6,305.4,142.8,142.9,18.0,50.6,41.1,39.6,5.0,387.7,60.4,51.2,44.7,31.1,13.6,3353.0,2334.1,1018.9,3417.4,2378.9,1038.5
Service - tug,119,30,26.0,21.5,1983.9,1982.7,1986.0,1987.3,267.9,720.1,470.9,386.5,52.0,129.0,197.1,194.0,21.0,172.1,127.7,108.2,62.5,51.5,11.0,4692.9,3867.3,825.6,4783.0,3941.5,841.5
Liquefied gas tanker,71,25,1332.9,1517.5,2010.2,2009.2,2013.1,2012.8,853.5,1445.1,1484.5,1461.6,83.0,129.7,221.5,217.7,33.0,52.2,51.7,49.9,233.3,187.1,46.2,17876.1,14378.4,3497.6,18219.3,14654.5,3564.8
Service - other,9,6,24.6,10.9,1990.0,1988.0,1972.1,1972.9,391.7,762.9,1032.0,1108.5,87.0,129.9,145.0,170.6,69.0,46.0,68.5,69.2,10.9,10.0,0.9,828.5,764.6,63.9,844.4,779.2,65.2
Bulk carrier,8,2,8.6,12.9,2016.6,2012.5,2015.5,2015.7,121.5,293.4,212.9,211.3,41.0,41.0,46.3,46.4,37.0,22.5,34.8,35.2,2.7,2.0,0.7,202.0,151.3,50.7,205.9,154.3,51.6
Ferry-RoPax,2,2,150.8,29.8,1998.0,1998.0,2003.0,2003.0,1659.0,1659.0,3044.3,3004.1,74.5,74.5,142.9,142.8,16.0,16.0,3.0,3.0,38.7,38.5,0.2,2986.7,2973.0,13.8,3044.1,3030.0,14.0
Ferry-pax only,1,1,3.9,0.6,1995.0,1995.0,1995.0,1995.0,16616.0,16616.0,16616.0,16616.0,3522.0,3522.0,3522.0,3522.0,75.0,75.0,75.0,75.0,6.1,6.0,0.1,460.1,450.7,9.4,469.0,459.3,9.6
