Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Rico,343,83,1877.3,864.1,1997.5,2001.4,2008.0,2006.8,135.8,190.5,171.4,227.8,14.0,30.5,21.3,41.3,13.0,41.9,18.0,39.2,485.7,298.6,187.0,36474.8,22432.4,14042.4,37175.1,22863.1,14312.0
Sint Maarten (Dutch part),254,38,3397.8,481.5,2002.9,2004.3,2008.5,2006.0,116.0,125.2,269.5,177.1,12.0,13.9,13.7,13.3,9.0,10.2,84.9,56.6,547.5,244.5,303.1,42156.4,18723.8,23432.6,42965.8,19083.2,23882.5
Virgin Islands (British),193,22,78.3,100.4,1986.5,1993.4,1996.1,1997.2,88.8,901.9,123.4,133.1,24.0,199.8,220.0,74.8,7.0,17.8,16.8,15.2,83.2,65.6,17.6,6261.9,4930.7,1331.3,6382.2,5025.4,1356.8
United States of America,166,117,8236.9,7113.6,2002.6,2003.3,2008.0,2008.0,1200.3,1546.2,1370.5,1575.2,90.5,146.1,125.8,183.4,30.5,84.0,36.5,62.3,1610.7,1428.3,182.4,123413.8,109716.9,13696.9,125783.4,111823.5,13959.9
Dominican Republic,157,50,1295.1,775.9,2003.5,2003.7,2005.5,2005.9,350.1,364.6,343.9,377.5,30.0,34.5,26.4,35.3,8.0,20.1,11.5,18.4,300.2,261.2,39.0,22890.0,19900.0,2990.0,23329.5,20282.0,3047.4
Saint Kitts and Nevis,96,27,1041.6,121.4,1996.3,1999.1,2008.7,2005.1,154.3,172.9,180.0,175.7,16.0,17.1,14.6,15.4,7.0,11.9,8.8,10.2,182.7,130.4,52.3,14055.9,10013.4,4042.5,14325.8,10205.6,4120.1
Barbados,83,8,1196.2,366.5,1999.3,2003.6,1995.5,2000.0,423.9,460.8,450.3,430.7,29.0,51.1,38.1,34.1,9.0,17.2,8.7,11.2,328.6,296.1,32.5,25294.3,22791.6,2502.7,25779.9,23229.2,2550.8
Antigua and Barbuda,82,43,977.7,130.5,2000.7,2003.9,2004.8,2004.1,196.6,202.9,201.4,199.8,16.0,39.5,24.2,23.3,8.0,25.5,11.4,26.7,282.2,220.0,62.2,21623.0,16842.8,4780.2,22038.1,17166.2,4872.0
Trinidad and Tobago,73,20,581.7,764.9,2005.9,2003.2,2006.7,2006.6,486.0,591.1,558.1,576.5,33.0,85.8,79.9,95.2,10.0,175.4,28.9,33.7,128.8,98.4,30.3,9857.0,7548.7,2308.3,10046.2,7693.6,2352.6
Saint Martin (French part),67,4,42.7,29.9,1989.1,1982.5,1989.7,1989.8,109.2,109.2,114.4,114.0,11.0,13.4,12.6,12.0,3.0,3.8,3.0,2.8,14.7,12.6,2.1,1118.8,961.4,157.5,1140.3,979.8,160.5
