Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
"Tanzania, United Republic of",278,156,2471.2,2250.7,2003.9,2005.2,2004.8,2004.2,207.8,369.6,277.1,306.5,36.5,76.8,130.3,164.0,34.0,62.5,48.2,59.1,564.8,389.9,174.9,43416.6,30038.8,13377.9,44250.2,30615.5,13634.8
United Arab Emirates,185,130,19085.5,26957.4,2007.4,2008.2,2008.5,2008.9,2685.1,2911.2,2881.6,2903.4,217.0,259.0,262.9,279.1,52.0,113.4,79.1,89.0,2227.3,2026.4,200.9,172464.3,156933.7,15530.6,175775.7,159946.9,15828.8
Singapore,128,95,19475.0,19768.1,2009.7,2009.8,2009.9,2009.9,4100.7,4216.5,4132.6,4141.8,302.0,344.7,302.6,324.1,47.0,68.4,56.7,69.7,2114.2,2037.4,76.8,163645.2,157710.6,5934.6,166787.2,160738.6,6048.6
Sri Lanka,117,60,12663.3,12589.3,2004.9,2006.6,2004.7,2004.0,2572.5,2639.1,2616.0,2604.5,182.0,187.6,186.1,194.2,58.0,57.1,59.5,66.4,1467.8,1376.4,91.4,113684.7,106613.7,7071.0,115867.4,108660.7,7206.7
Mozambique,77,37,2185.0,2696.1,2001.9,2004.2,1999.6,1999.2,1202.9,1183.2,1315.9,1264.6,103.0,163.0,149.5,152.5,62.0,114.3,80.0,91.2,356.4,291.2,65.2,27486.4,22520.5,4965.9,28014.1,22952.9,5061.2
Oman,72,31,5792.3,7975.1,2008.6,2006.6,2008.9,2009.1,1932.9,2812.5,2253.8,2333.3,181.0,298.0,275.2,297.0,74.5,113.7,99.2,105.9,759.4,657.9,101.6,58813.8,50953.5,7860.3,59943.0,51931.9,8011.2
Saudi Arabia,67,48,8185.1,13468.7,2006.8,2008.7,2010.3,2011.0,3082.4,3379.5,3421.0,3467.0,285.0,336.6,366.3,372.7,76.0,101.6,102.4,105.5,924.6,786.8,137.8,71462.2,60818.0,10644.2,72834.2,61985.7,10848.5
South Africa,57,50,2985.8,4728.5,2006.8,2007.1,2008.9,2009.2,1885.0,2151.5,2104.5,2109.6,188.0,222.9,220.2,224.5,66.0,91.9,88.3,89.8,350.5,325.4,25.1,27100.8,25169.3,1931.4,27621.1,25652.6,1968.5
Malaysia,56,30,7217.2,9375.4,2007.3,2009.1,2008.0,2007.2,4030.7,3964.6,4055.3,4070.1,322.0,323.6,338.6,351.8,55.0,82.6,70.1,77.4,971.1,892.6,78.5,75185.0,69117.9,6067.1,76628.5,70444.9,6183.6
India,48,42,4800.2,5301.5,2004.8,2005.6,2007.3,2007.3,2772.1,2871.1,2920.7,2867.3,214.0,242.6,220.6,243.2,32.5,114.7,87.5,127.3,484.6,445.4,39.2,37492.5,34470.4,3022.0,38212.4,35132.3,3080.1
