Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,522,116,21666.5,26142.4,2003.1,2004.0,2003.6,2003.7,385.9,1158.2,1326.2,1302.4,68.5,102.1,197.9,197.7,31.5,62.9,26.8,27.3,3290.9,2826.9,464.0,254589.9,218887.2,35702.6,259478.0,223089.9,36388.1
Bulk carrier,265,242,15868.3,27637.4,2009.9,2010.0,2010.1,2010.1,1752.3,2015.7,2019.9,2028.5,154.0,241.7,441.3,441.2,66.0,91.1,79.6,79.9,1310.7,1218.2,92.5,101472.8,94331.0,7141.8,103421.1,96142.1,7278.9
Vehicle,156,106,15459.7,5144.5,2007.9,2007.8,2006.2,2006.0,302.4,1807.4,1725.6,1726.6,46.0,121.8,270.2,273.1,15.0,23.4,21.1,21.3,988.4,950.7,37.7,76562.4,73641.7,2920.7,78032.4,75055.6,2976.8
General cargo,110,76,2591.0,3437.2,2006.1,2006.6,2005.8,2006.3,697.4,1852.1,1802.0,1762.9,113.0,198.3,358.5,349.2,78.5,100.1,81.2,87.2,417.8,361.6,56.2,32068.5,27849.5,4219.0,32684.3,28384.2,4300.0
Oil tanker,86,69,12505.3,21839.5,2008.6,2009.3,2011.8,2011.8,2692.2,2985.6,3163.0,3161.2,315.5,389.4,468.6,471.3,46.5,78.4,79.4,79.9,1220.9,1119.1,101.7,94554.2,86690.2,7863.9,96369.6,88354.7,8014.9
Chemical tanker,84,59,5560.5,9108.4,2005.9,2007.3,2005.4,2005.4,2766.5,2295.4,2540.0,2548.7,303.0,270.1,379.3,382.0,62.5,83.5,74.1,73.1,822.5,680.3,142.2,63671.6,52667.5,11004.1,64894.1,53678.7,11215.4
Ro-Ro,55,9,2895.0,2607.5,2002.1,2003.9,2011.5,2011.6,394.8,1075.7,1618.0,1629.0,73.0,103.7,250.3,251.9,29.0,41.4,25.8,25.7,341.8,305.5,36.3,26410.4,23641.0,2769.4,26917.4,24094.9,2822.6
Liquefied gas tanker,25,8,668.1,758.6,2012.8,2011.1,2015.3,2015.2,1261.1,1622.9,2002.6,2009.6,178.0,209.0,219.7,216.7,44.0,77.6,55.1,55.4,147.7,128.3,19.4,11268.6,9814.5,1454.1,11485.0,10002.9,1482.0
Service - tug,8,5,6.1,4.7,2003.6,2001.0,2005.9,2006.1,762.5,1391.4,1112.2,1038.5,280.5,555.0,561.6,571.3,61.0,252.7,693.3,704.8,12.1,9.7,2.4,909.8,731.3,178.6,927.3,745.3,182.0
Offshore,6,6,6.4,6.6,1999.3,1999.3,1995.3,1991.9,1819.8,1731.7,1620.0,1661.0,302.0,303.7,384.2,389.3,555.5,1479.8,822.9,456.2,35.1,9.7,25.3,2634.4,731.2,1903.2,2685.0,745.3,1939.7
Service - other,4,4,13.6,8.3,1992.2,1992.2,1984.9,1985.6,1341.2,2465.6,1759.7,1954.0,167.0,311.5,292.1,362.3,71.0,240.2,214.3,290.0,10.4,8.5,1.9,780.1,639.0,141.1,795.1,651.3,143.8
Cruise,4,3,103.1,9.8,2001.8,2002.3,2002.9,2003.0,980.6,845.6,791.3,788.4,60.5,53.3,59.1,59.1,9.0,10.5,10.4,10.3,30.3,28.6,1.7,2349.2,2217.9,131.3,2394.3,2260.5,133.8
Miscellaneous - fishing,2,2,1.7,1.0,1981.0,1981.0,1973.9,1974.7,1422.4,1422.4,1929.5,1694.6,87.0,87.0,59.7,62.7,1815.0,1815.0,3379.5,3204.0,7.5,0.6,6.8,559.6,47.9,511.7,570.4,48.8,521.6
Ferry-RoPax,2,2,0.6,0.4,2013.5,2013.5,2013.6,2013.4,238.6,238.6,231.6,235.4,50.5,50.5,49.4,51.5,117.5,117.5,124.0,111.5,1.6,0.6,1.0,120.2,42.9,77.3,122.5,43.7,78.8
