Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mauritius,158,50,1897.8,2384.5,2003.6,2004.7,2004.2,2004.5,496.5,650.0,542.5,542.4,48.0,62.1,66.4,67.0,50.0,126.1,101.5,115.1,425.6,269.8,155.8,32785.2,20817.5,11967.7,33414.6,21217.2,12197.5
Réunion,112,48,1356.7,1299.8,2004.2,2002.8,2005.0,2004.9,390.4,576.8,452.5,445.4,35.0,41.3,44.5,45.7,28.0,66.7,54.2,66.3,245.6,164.6,81.1,18912.6,12706.2,6206.4,19275.7,12950.2,6325.5
South Africa,74,46,2212.1,2164.7,2008.7,2007.8,2010.9,2011.3,1301.2,1454.8,1360.2,1366.8,111.0,253.9,136.0,155.1,37.0,71.0,63.4,95.0,274.0,236.8,37.2,21085.0,18244.3,2840.6,21489.8,18594.6,2895.2
Mayotte,55,19,184.6,218.5,2004.0,2003.1,2001.8,2004.6,252.5,340.9,290.3,304.8,22.0,35.6,43.9,47.4,56.0,54.0,64.4,70.4,66.2,38.8,27.4,5050.8,2987.8,2062.9,5147.7,3045.2,2102.6
United Arab Emirates,42,28,4360.5,7598.9,2012.7,2013.0,2012.9,2012.9,2991.8,3047.8,3025.1,3026.2,258.5,270.6,269.1,269.0,134.5,162.4,158.3,159.3,481.6,407.8,73.8,37307.1,31592.3,5714.8,38023.4,32198.9,5824.5
Seychelles,32,16,693.5,246.4,1999.8,1999.9,1999.7,2000.8,741.1,4646.5,737.6,777.8,52.5,760.4,258.4,385.6,30.0,79.3,29.6,77.8,234.1,206.7,27.4,17920.7,15836.2,2084.5,18264.8,16140.2,2124.5
Mozambique,29,21,556.1,725.7,2003.6,2004.7,2007.7,2008.3,1044.3,1091.4,1143.2,1147.8,97.0,117.3,128.6,137.1,56.0,71.6,74.5,77.8,91.9,68.8,23.1,7045.7,5289.2,1756.5,7180.9,5390.7,1790.2
Comoros,24,8,103.4,148.6,2007.3,2007.9,2006.9,2006.8,1013.9,542.0,807.1,813.8,109.5,86.0,121.8,122.0,31.0,101.5,36.6,36.5,38.1,29.1,8.9,2913.2,2242.1,671.1,2969.2,2285.2,684.0
Kenya,17,16,973.7,429.0,2008.8,2009.1,2009.1,2009.3,1225.1,1265.5,1244.7,1299.6,76.0,97.2,83.7,95.7,14.0,26.2,17.6,20.7,70.7,67.4,3.3,5469.8,5216.4,253.4,5574.8,5316.5,258.3
"Tanzania, United Republic of",11,6,121.5,121.0,2010.2,2007.0,2009.5,2011.1,876.9,969.7,968.5,1038.3,77.0,87.0,127.2,139.8,26.0,51.2,105.0,124.7,39.9,34.8,5.1,3070.7,2674.6,396.1,3129.7,2725.9,403.7
