Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mauritius,110,36,1316.8,1279.7,2002.2,2002.0,2002.3,2001.9,500.4,594.9,571.1,569.5,56.5,58.2,64.3,72.2,35.5,41.7,58.1,59.3,310.5,210.5,100.0,23836.3,16217.6,7618.7,24293.9,16529.0,7764.9
South Africa,107,72,4103.8,5599.3,2010.5,2009.8,2010.9,2012.2,1344.4,1476.2,1476.6,1500.6,104.0,202.6,190.5,216.0,57.0,126.6,70.6,79.0,410.1,360.8,49.3,31671.8,27898.7,3773.1,32279.9,28434.4,3845.5
Mozambique,94,43,2554.2,3248.1,2004.7,2003.8,2006.1,2006.3,1281.0,1137.1,1231.9,1235.8,101.5,117.5,117.3,120.5,22.0,56.3,56.0,60.2,433.2,376.1,57.0,33442.7,29052.5,4390.2,34084.8,29610.3,4474.5
Réunion,78,30,940.1,720.7,2002.8,2001.9,2003.1,2005.1,395.9,895.0,481.5,497.5,40.0,106.7,57.0,69.7,24.0,50.9,43.7,56.0,194.6,152.2,42.5,14971.2,11723.5,3247.7,15258.6,11948.6,3310.0
Seychelles,60,23,1269.5,1430.7,2003.2,2001.3,2004.6,2004.9,922.1,4211.6,959.0,977.7,92.5,371.0,166.6,150.0,42.5,314.9,153.6,134.1,306.0,210.5,95.5,23410.0,16173.0,7237.0,23859.5,16483.5,7375.9
Comoros,32,7,91.3,126.0,2004.8,2003.9,2004.0,2004.1,277.8,659.0,359.8,359.3,30.5,96.6,49.3,48.0,42.0,36.8,64.4,65.6,37.0,25.4,11.6,2821.4,1948.4,873.0,2875.5,1985.8,889.7
Mayotte,20,8,51.9,71.3,2007.7,2005.9,2007.4,2007.5,303.9,393.8,346.7,349.8,27.5,45.1,50.0,51.0,53.5,50.0,64.4,65.7,19.5,13.8,5.8,1494.9,1060.8,434.1,1523.6,1081.2,442.4
United Arab Emirates,15,10,1425.2,2323.2,2010.3,2010.4,2010.1,2010.1,2897.1,2926.5,2929.9,2929.2,238.0,233.2,247.2,249.2,19.0,53.7,48.7,49.2,168.7,155.6,13.0,13062.3,12054.9,1007.4,13313.1,12286.4,1026.7
Singapore,14,13,2581.7,1981.9,2009.1,2009.0,2009.3,2009.0,3676.0,5071.7,4796.7,5727.3,240.5,369.6,675.0,928.9,14.0,79.5,24.7,31.8,247.6,239.6,8.0,19144.0,18538.8,605.2,19511.6,18894.7,616.8
"Tanzania, United Republic of",10,6,132.7,109.2,2008.9,2005.5,2007.9,2008.4,947.7,1043.4,1088.1,1105.7,107.0,99.7,91.2,98.0,114.0,163.0,120.8,192.4,38.9,20.3,18.5,2971.8,1564.0,1407.8,3028.9,1594.0,1434.9
Oman,10,10,774.2,1153.8,2006.3,2006.3,2008.4,2009.2,2415.8,2559.3,2650.4,2719.6,240.5,247.9,254.1,254.7,30.0,32.2,38.4,41.2,94.2,86.1,8.1,7282.0,6659.1,622.9,7421.8,6787.0,634.9
Indonesia,7,6,1659.7,1579.6,2003.1,2003.0,2001.5,1998.7,3724.6,9259.2,5885.3,10526.0,221.0,791.2,1549.6,2508.1,13.0,21.4,13.7,15.8,127.0,125.2,1.7,9821.0,9687.2,133.8,10009.6,9873.2,136.3
Kenya,6,6,289.0,369.2,2012.3,2012.3,2013.2,2012.6,1067.3,1601.6,1858.4,2421.1,121.0,230.2,404.2,528.1,84.5,128.8,134.2,177.1,33.6,23.2,10.5,2585.0,1788.6,796.4,2634.6,1822.9,811.7
Sri Lanka,5,5,243.0,353.5,2001.0,2001.0,1999.7,2000.1,2449.7,2529.7,2534.8,2537.4,211.0,258.4,260.3,266.8,12.0,13.2,14.7,14.6,34.2,33.6,0.6,2638.4,2596.5,41.8,2689.0,2646.4,42.7
India,5,5,484.7,769.7,2005.4,2005.4,2006.0,2006.4,3317.6,3300.6,3235.9,3225.3,286.0,332.0,322.3,318.7,56.0,53.8,54.9,56.2,66.2,58.2,8.0,5124.9,4505.8,619.1,5223.3,4592.3,631.0
Uruguay,4,4,706.3,1196.5,2008.5,2008.5,2008.3,2008.5,5864.9,5984.4,5986.9,5975.2,557.5,657.8,667.2,656.2,37.0,59.0,57.7,59.1,58.5,57.4,1.1,4520.0,4435.5,84.4,4606.7,4520.7,86.1
Saudi Arabia,4,3,394.9,628.7,2004.5,2002.7,2011.4,2011.0,3467.7,2600.2,3405.3,3479.8,267.5,219.7,287.8,290.3,23.5,48.5,20.5,21.2,42.0,39.7,2.2,3244.5,3073.5,171.0,3306.8,3132.5,174.3
Canada,3,3,638.6,1007.6,2009.0,2009.0,2008.9,2008.8,9220.2,9291.9,9311.4,9338.4,904.0,1089.0,1082.9,1070.3,80.0,106.7,107.3,104.7,75.1,74.4,0.7,5784.8,5734.1,50.7,5895.8,5844.2,51.6
Turkey,3,1,4.6,2.9,1981.0,1981.0,1981.0,1981.0,150.7,150.7,278.0,278.0,18.0,18.0,176.3,176.3,11.0,11.0,13.4,13.4,3.6,3.2,0.3,268.8,242.9,25.9,274.0,247.6,26.4
Bangladesh,2,2,217.2,368.4,2009.0,2009.0,2009.0,2009.0,3660.6,3660.6,3660.7,3660.7,299.0,299.0,299.1,299.1,183.5,183.5,182.2,182.8,27.3,24.0,3.3,2115.0,1859.9,255.1,2155.6,1895.6,260.0
Australia,2,2,455.6,217.8,2013.0,2013.0,2015.2,2013.1,4426.4,4426.4,4875.8,4336.4,298.5,298.5,314.0,299.2,142.0,142.0,48.1,137.7,22.9,22.1,0.7,1767.6,1712.7,54.9,1801.6,1745.6,56.0
Cabo Verde,2,2,224.2,363.9,2012.0,2012.0,2012.3,2012.3,5677.8,5677.8,5675.7,5675.9,548.5,548.5,543.3,544.1,8.0,8.0,8.3,8.2,19.9,19.8,0.0,1533.9,1531.7,2.2,1563.3,1561.1,2.3
Belgium,2,2,234.3,260.2,2010.5,2010.5,2010.5,2010.5,8313.0,8313.0,8313.0,8313.1,766.5,766.5,766.6,766.7,98.5,98.5,98.8,98.9,99.4,94.2,5.2,7588.1,7200.1,387.9,7733.7,7338.4,395.4
Pakistan,2,2,224.8,392.4,2009.0,2009.0,2013.2,2013.8,3381.2,3381.2,3679.6,3749.5,610.0,610.0,857.4,892.6,143.5,143.5,170.6,174.5,29.4,27.0,2.4,2269.7,2087.8,181.8,2313.2,2127.9,185.3
Brazil,2,2,406.1,744.6,2010.5,2010.5,2010.3,2010.1,5462.7,5462.7,5447.5,5437.9,505.5,505.5,504.6,503.5,87.0,87.0,86.8,86.6,27.4,26.3,1.0,2118.7,2037.5,81.1,2159.3,2076.7,82.7
Argentina,2,2,376.0,560.9,2017.5,2017.5,2017.4,2017.3,6163.7,6163.7,6165.5,6168.0,568.5,568.5,565.6,561.7,91.5,91.5,97.6,105.7,35.5,34.0,1.5,2741.8,2626.6,115.2,2794.4,2677.1,117.4
Thailand,1,1,211.5,268.6,2007.0,2007.0,2007.0,2007.0,13224.8,13224.8,13224.8,13224.8,970.0,970.0,970.0,970.0,6.0,6.0,6.0,6.0,32.0,31.8,0.2,2463.1,2447.1,16.0,2510.4,2494.1,16.3
Malaysia,1,1,38.3,52.8,2006.0,2006.0,2006.0,2006.0,3856.3,3856.3,3856.3,3856.3,304.0,304.0,304.0,304.0,22.0,22.0,22.0,22.0,8.7,8.5,0.3,669.5,649.9,19.5,682.3,662.4,19.9
Angola,1,1,106.9,193.3,1997.0,1997.0,1997.0,1997.0,4096.2,4096.2,4096.2,4096.2,363.0,363.0,363.0,363.0,35.0,35.0,35.0,35.0,13.7,13.6,0.1,1061.3,1050.9,10.4,1081.7,1071.1,10.6
