Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,288,86,3913.7,2511.4,1998.1,1999.1,2000.5,2006.9,330.1,903.1,372.5,920.9,24.0,119.7,140.8,318.0,21.0,60.1,39.3,60.9,1033.2,694.1,339.1,79027.5,52916.3,26111.2,80544.8,53932.3,26612.5
Mexico,125,32,3170.6,1436.7,2001.4,1999.8,2001.7,2004.0,809.6,1310.9,871.0,958.0,60.0,337.1,382.3,247.1,24.0,62.5,29.9,41.6,734.9,547.5,187.4,56667.0,42200.5,14466.5,57755.0,43010.8,14744.2
Jamaica,74,40,1605.8,1624.2,1999.2,2002.2,2002.7,2004.6,696.8,1013.5,984.0,1472.2,48.0,118.0,316.1,503.5,21.0,105.0,59.3,87.8,219.0,173.4,45.5,16903.6,13411.2,3492.5,17228.2,13668.6,3559.5
Dominican Republic,73,26,489.1,621.4,2002.5,2002.4,2003.8,2003.7,470.1,578.9,562.0,562.9,39.0,51.4,48.4,48.6,26.0,65.6,39.6,41.1,118.6,91.1,27.5,9083.9,7005.1,2078.8,9258.3,7139.6,2118.7
Colombia,61,19,1750.9,1647.9,2007.5,2006.2,2007.8,2007.7,1109.7,1073.7,1201.0,1226.9,73.0,98.3,86.7,91.7,33.0,23.7,31.4,36.9,310.5,269.3,41.2,23960.4,20796.0,3164.4,24420.4,21195.2,3225.2
Venezuela (Bolivarian Republic of),60,24,3468.3,5987.7,2003.1,2004.2,2001.2,2001.0,1396.8,1741.3,1704.7,1727.4,147.5,195.2,300.9,302.8,46.0,67.1,79.8,81.8,504.4,404.5,99.8,39012.9,31289.1,7723.8,39761.9,31889.8,7872.1
Curaçao,44,24,1596.9,2745.1,2001.3,2001.6,2000.2,2000.0,1140.0,1129.6,1277.6,1297.5,87.0,95.5,126.9,128.3,40.5,51.3,74.5,75.9,213.5,152.3,61.2,16509.8,11782.9,4727.0,16826.8,12009.1,4817.7
Canada,40,26,2566.8,3050.1,2005.8,2005.3,2002.9,2006.1,2068.2,3235.9,3110.9,2771.3,178.0,334.2,411.9,320.7,42.0,143.0,127.6,159.6,354.9,327.3,27.5,27263.2,25163.3,2099.9,27786.6,25646.4,2140.2
Cayman Islands,39,17,677.5,337.7,1989.3,1992.0,1997.4,2000.8,449.7,455.8,530.9,941.7,39.0,62.4,159.8,481.8,23.0,28.0,33.7,61.5,166.1,118.9,47.2,12842.4,9189.9,3652.4,13088.9,9366.4,3722.6
Haiti,37,18,158.9,161.8,1998.0,1994.3,1999.3,2000.7,289.6,466.2,446.4,457.0,22.0,45.2,46.9,53.2,33.0,82.2,46.0,51.9,44.2,26.9,17.4,3386.7,2066.2,1320.5,3451.8,2105.9,1345.9
Trinidad and Tobago,33,13,458.0,558.5,2004.8,2005.9,2006.8,2007.1,1046.0,1626.7,1556.3,1552.9,118.0,184.5,177.9,197.4,22.0,119.8,105.4,130.6,107.4,90.8,16.6,8170.0,6924.1,1245.9,8326.9,7057.1,1269.8
Panama,31,30,618.1,929.8,2006.1,2006.1,2008.3,2008.3,1108.7,1214.7,1094.1,1093.5,93.0,194.1,131.1,120.0,67.0,135.4,148.4,156.7,98.0,76.7,21.3,7530.5,5912.4,1618.0,7675.0,6026.0,1649.1
Bahamas,29,14,480.3,140.6,1992.0,1992.9,1996.7,2002.1,423.4,484.5,419.3,454.4,38.0,54.0,34.5,48.5,14.0,23.0,15.2,9.0,112.2,88.5,23.7,8671.6,6838.3,1833.3,8838.1,6969.6,1868.5
Brazil,24,22,1882.4,2711.4,2003.3,2003.0,2006.9,2007.9,5092.6,5110.2,5067.4,5061.2,389.5,419.5,441.1,447.7,83.5,159.2,181.8,187.0,364.0,332.7,31.3,27948.0,25584.7,2363.3,28484.6,26075.9,2408.7
Argentina,18,16,2170.4,3419.7,2010.3,2010.1,2010.6,2010.6,5885.0,5559.2,5768.6,5774.7,473.0,453.5,480.5,480.5,82.5,335.2,345.4,341.8,258.8,240.1,18.7,19991.5,18576.2,1415.3,20375.3,18932.9,1442.5
Honduras,17,9,87.6,107.4,2003.1,2002.9,2001.2,2002.6,589.7,674.1,657.7,670.2,55.0,52.3,56.0,59.4,110.0,54.9,49.0,53.4,22.4,19.6,2.7,1714.8,1508.8,206.0,1747.7,1537.8,210.0
France,14,12,1500.8,2323.2,2009.1,2008.3,2009.8,2009.7,4420.4,5304.1,5113.5,5139.2,395.0,439.2,507.1,511.5,40.5,192.9,193.9,196.1,182.6,174.0,8.6,14088.0,13436.2,651.8,14358.5,13694.2,664.3
Spain,11,11,505.8,723.4,2003.9,2003.9,2004.2,2004.3,4122.7,4223.7,4223.0,4236.9,340.0,349.6,357.6,360.3,76.0,78.5,82.0,81.9,125.3,116.6,8.7,9659.0,8997.4,661.5,9844.4,9170.2,674.2
Aruba,11,7,318.7,510.3,2001.4,2001.4,1996.5,1996.2,1142.1,1294.2,1664.6,2231.2,82.0,132.1,357.0,412.8,26.0,57.2,128.5,148.0,46.4,39.8,6.5,3578.2,3077.4,500.7,3646.9,3136.5,510.4
Russian Federation,10,10,826.2,1264.6,2002.0,2002.0,2003.1,2004.3,5918.0,6020.7,5904.9,5854.7,465.0,472.5,500.0,516.5,42.0,83.1,80.8,86.4,215.2,198.8,16.4,16424.0,15180.5,1243.5,16739.4,15472.0,1267.4
United Kingdom of Great Britain and Northern Ireland,10,10,632.0,986.2,2001.7,2001.7,2008.1,2008.4,4473.7,3770.6,4610.2,4626.1,362.0,324.8,408.2,410.7,88.0,177.8,200.9,204.5,95.9,86.6,9.3,7371.4,6671.4,700.0,7513.0,6799.5,713.5
Netherlands,10,10,886.3,1334.2,2008.1,2008.1,2009.8,2010.5,4817.2,5086.5,4941.5,4964.2,374.0,390.2,388.4,395.0,106.0,245.5,279.7,287.4,156.2,143.0,13.2,12001.2,11001.4,999.8,12231.6,11212.6,1019.0
Algeria,9,4,1389.0,2321.0,2006.2,2005.2,2005.5,2005.4,4681.3,4747.7,4700.6,4700.1,450.0,464.6,465.7,467.8,75.0,60.5,58.6,56.4,178.1,166.2,12.0,13798.2,12871.7,926.5,14063.1,13118.8,944.3
Germany,9,8,1016.6,1362.0,2002.7,2002.9,2001.8,2001.8,5200.1,5211.2,5208.8,5214.7,332.0,369.4,344.1,348.1,21.0,59.4,47.2,52.2,164.3,158.0,6.3,12664.4,12179.2,485.2,12907.6,12413.0,494.5
Gibraltar,9,9,857.2,1347.1,2006.9,2006.9,2006.0,2005.6,4399.2,4509.8,4569.1,4585.0,345.0,380.9,420.4,431.0,41.0,104.0,104.9,112.8,130.9,119.1,11.8,10106.7,9196.8,909.9,10300.7,9373.4,927.3
Guatemala,7,5,119.3,135.2,2006.4,2005.0,2006.3,2007.6,713.4,703.5,847.4,907.9,56.0,72.6,113.9,105.0,13.0,32.0,39.8,38.6,17.8,15.6,2.2,1371.2,1205.7,165.6,1397.5,1228.8,168.7
Portugal,6,6,511.5,639.4,2007.2,2007.2,2008.0,2007.7,4266.5,4254.2,4434.8,4457.9,276.5,290.7,296.6,297.7,13.0,15.5,16.3,16.8,89.4,88.0,1.4,6907.0,6796.2,110.7,7039.6,6926.7,112.8
Viet Nam,5,5,1008.1,1581.2,2008.6,2008.6,2007.8,2007.7,11400.9,9466.4,7902.0,7454.3,961.0,803.2,946.7,940.8,79.0,157.2,109.8,114.9,123.3,119.8,3.5,9536.5,9265.3,271.2,9719.6,9443.2,276.4
Hong Kong,4,4,923.3,1469.4,2010.0,2010.0,2010.3,2010.3,11128.4,11016.5,11071.9,11073.3,958.5,975.0,969.2,968.7,26.0,82.8,78.4,78.8,109.1,106.8,2.3,8440.0,8264.9,175.1,8602.0,8423.6,178.4
Malta,4,4,376.6,609.6,2005.8,2005.8,2005.9,2005.9,5075.2,5023.4,5008.8,5011.4,434.5,430.0,428.6,428.8,18.5,32.0,31.1,31.7,40.7,40.2,0.5,3141.3,3105.8,35.5,3201.6,3165.4,36.2
Puerto Rico,4,4,95.4,127.5,2001.5,2001.5,1999.5,2003.7,988.5,1407.1,1066.8,929.9,61.5,196.2,229.3,148.6,18.5,19.2,17.7,21.5,16.9,15.0,1.9,1302.1,1158.0,144.1,1327.1,1180.2,146.9
Guyana,4,4,134.5,185.2,2009.0,2009.0,2009.1,2008.5,2116.2,2278.6,2256.1,2205.0,229.5,211.5,223.3,223.6,66.5,98.8,93.2,104.8,21.2,18.3,2.9,1634.8,1411.5,223.3,1666.1,1438.6,227.6
Peru,4,4,473.1,753.2,2013.8,2013.8,2013.5,2013.5,5851.8,5060.0,4877.7,4822.6,502.0,479.8,497.4,494.9,239.0,485.8,537.4,525.8,56.6,49.9,6.7,4381.4,3867.3,514.1,4465.5,3941.6,523.9
Indonesia,3,1,0.1,0.1,2017.0,2017.0,2017.0,2017.0,256.6,256.6,241.6,241.6,173.0,173.0,174.3,174.3,29.0,29.0,30.4,30.4,0.8,0.7,0.1,63.0,55.3,7.7,64.2,56.4,7.9
China,3,3,387.9,622.6,2009.7,2009.7,2006.3,2006.2,10224.7,6907.6,10240.0,10274.7,804.0,567.0,842.9,842.5,46.0,163.7,228.4,230.6,40.9,39.7,1.2,3160.1,3069.7,90.5,3220.8,3128.6,92.2
Sweden,2,2,120.3,179.7,2010.0,2010.0,2013.8,2013.8,2998.8,2998.8,4528.2,4519.8,289.5,289.5,445.6,445.4,5.0,5.0,9.8,9.8,9.9,9.8,0.1,761.6,757.2,4.4,776.2,771.7,4.5
Costa Rica,2,2,46.0,56.5,2007.0,2007.0,2007.0,2007.0,1004.1,1004.1,1004.1,1004.1,92.5,92.5,92.8,92.8,12.0,12.0,12.1,12.1,7.0,6.7,0.3,535.3,514.0,21.3,545.6,523.8,21.7
Ecuador,2,2,37.1,46.7,2007.5,2007.5,2007.3,2007.3,1902.9,1902.9,1845.3,1854.1,151.0,151.0,142.3,143.8,18.0,18.0,13.1,14.0,11.1,10.4,0.7,854.9,801.7,53.2,871.3,817.1,54.2
Turkey,2,2,326.4,530.0,2011.5,2011.5,2011.8,2011.9,5874.0,5874.0,5878.3,5880.5,544.0,544.0,549.5,552.0,76.5,76.5,78.4,79.2,42.2,39.2,2.9,3266.0,3039.4,226.6,3328.7,3097.7,230.9
Morocco,2,2,125.4,202.8,2007.5,2007.5,2007.4,2007.4,6581.1,6581.1,5000.1,4957.1,727.0,727.0,724.5,724.2,67.5,67.5,79.8,81.1,23.9,23.4,0.5,1824.1,1786.4,37.7,1859.2,1820.7,38.4
Belgium,2,2,259.4,397.3,2003.5,2003.5,2003.5,2003.9,4679.3,4679.3,4670.9,4641.9,325.5,325.5,325.5,330.5,45.0,45.0,45.0,50.2,45.3,43.5,1.8,3502.2,3360.2,142.0,3569.4,3424.7,144.8
Martinique,2,2,10.1,12.1,1999.0,1999.0,2005.2,2006.9,968.5,968.5,992.9,999.9,86.5,86.5,81.4,80.1,29.0,29.0,10.3,5.3,4.1,3.2,0.9,317.6,249.5,68.1,323.7,254.3,69.4
"Korea, Republic of",2,2,551.9,945.8,2001.5,2001.5,2001.3,2001.3,9590.8,9590.8,9718.8,9729.6,826.0,826.0,832.1,832.6,32.0,32.0,42.2,42.9,51.9,51.1,0.8,4014.9,3956.2,58.7,4092.0,4032.1,59.9
Bermuda,2,2,40.1,14.8,1972.0,1972.0,1972.0,1972.0,1312.1,1312.1,1255.6,1311.8,115.5,115.5,95.9,116.8,13.0,13.0,19.9,12.6,10.0,9.0,1.0,771.3,694.3,77.0,786.1,707.6,78.5
Belize,2,2,67.8,8.5,1998.5,1998.5,1998.7,1998.9,552.3,552.3,552.8,553.3,36.5,36.5,36.5,36.4,8.0,8.0,7.8,7.7,12.2,10.8,1.4,946.2,834.9,111.2,964.3,851.0,113.4
Qatar,2,2,0.6,0.7,1987.0,1987.0,2004.9,2008.4,264.1,264.1,230.5,225.8,18.5,18.5,22.0,22.7,88.0,88.0,96.6,98.3,1.0,0.5,0.5,73.0,35.8,37.2,74.4,36.5,37.9
Iraq,1,1,0.6,0.4,1971.0,1971.0,1971.0,1971.0,180.1,180.1,180.1,180.1,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,14.1,14.1,0.0,14.4,14.4,0.0
Côte d'Ivoire,1,1,121.2,138.5,2017.0,2017.0,2017.0,2017.0,4838.1,4838.1,4838.1,4838.1,391.0,391.0,391.0,391.0,7.0,7.0,7.0,7.0,9.6,9.5,0.0,739.5,736.4,3.1,753.7,750.6,3.2
Mauritania,1,1,22.2,32.7,2014.0,2014.0,2014.0,2014.0,3746.5,3746.5,3746.5,3746.5,360.0,360.0,360.0,360.0,1.0,1.0,1.0,1.0,2.6,2.6,0.0,198.0,197.8,0.2,201.8,201.6,0.2
Saint Kitts and Nevis,1,1,29.6,43.8,2012.0,2012.0,2012.0,2012.0,1241.4,1241.4,1241.4,1241.4,103.0,103.0,103.0,103.0,13.0,13.0,13.0,13.0,3.0,2.9,0.1,232.4,226.6,5.9,236.9,230.9,6.0
Singapore,1,1,25.7,38.9,2012.0,2012.0,2012.0,2012.0,12089.2,12089.2,12089.2,12089.2,1688.0,1688.0,1688.0,1688.0,46.0,46.0,46.0,46.0,14.6,14.3,0.3,1097.2,1073.6,23.5,1118.2,1094.3,24.0
Australia,1,1,34.8,57.6,2011.0,2011.0,2011.0,2011.0,2040.9,2040.9,2040.9,2040.9,193.0,193.0,193.0,193.0,635.0,635.0,635.0,635.0,4.5,2.8,1.7,342.8,215.2,127.6,349.4,219.4,130.1
Thailand,1,1,0.0,0.0,2017.0,2017.0,2017.0,2017.0,152.5,152.5,152.5,152.5,125.0,125.0,125.0,125.0,17.0,17.0,17.0,17.0,0.2,0.1,0.0,11.7,10.7,1.0,11.9,10.9,1.0
Denmark,1,1,13.3,17.9,1995.0,1995.0,1995.0,1995.0,5294.3,5294.3,5294.3,5294.3,594.0,594.0,594.0,594.0,54.0,54.0,54.0,54.0,3.1,3.1,0.0,231.0,229.2,1.7,235.4,233.6,1.8
Egypt,1,1,0.3,0.1,1964.0,1964.0,1964.0,1964.0,1516.6,1516.6,1516.6,1516.6,137.0,137.0,137.0,137.0,8.0,8.0,8.0,8.0,2.3,2.3,0.0,174.2,171.3,2.9,177.6,174.6,3.0
Italy,1,1,1.7,2.6,2001.0,2001.0,2001.0,2001.0,73.3,73.3,73.3,73.3,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,11.9,11.9,0.0,12.2,12.2,0.0
Togo,1,1,40.2,61.3,2007.0,2007.0,2007.0,2007.0,4711.8,4711.8,4711.8,4711.8,387.0,387.0,387.0,387.0,0.0,0.0,0.0,0.0,10.6,10.6,0.0,813.6,813.6,0.0,829.2,829.2,0.0
United Arab Emirates,1,1,0.1,0.0,1964.0,1964.0,1964.0,1964.0,512.8,512.8,512.8,512.8,61.0,61.0,61.0,61.0,52.0,52.0,52.0,52.0,0.9,0.7,0.2,64.9,49.9,15.1,66.2,50.8,15.4
Saint Martin (French part),1,1,0.3,0.1,1918.0,1918.0,1918.0,1918.0,1319.7,1319.7,1319.7,1319.7,201.0,201.0,201.0,201.0,11.0,11.0,11.0,11.0,0.4,0.3,0.0,27.1,25.7,1.4,27.6,26.2,1.4
Uruguay,1,1,30.1,47.8,2006.0,2006.0,2006.0,2006.0,5845.0,5845.0,5845.0,5845.0,421.0,421.0,421.0,421.0,16.0,16.0,16.0,16.0,11.7,11.4,0.3,902.1,879.1,23.0,919.4,896.0,23.4
Greece,1,1,282.7,478.8,2002.0,2002.0,2002.0,2002.0,5632.5,5632.5,5632.5,5632.5,406.0,406.0,406.0,406.0,41.0,41.0,41.0,41.0,24.7,24.2,0.5,1912.6,1877.5,35.1,1949.3,1913.5,35.8
Antigua and Barbuda,1,1,146.4,14.0,2004.0,2004.0,2004.0,2004.0,2232.7,2232.7,2232.7,2232.7,55.0,55.0,55.0,55.0,65.0,65.0,65.0,65.0,33.1,15.6,17.6,2565.4,1203.9,1361.6,2614.7,1227.0,1387.7
Sint Maarten (Dutch part),1,1,49.6,6.3,2003.0,2003.0,2003.0,2003.0,1170.8,1170.8,1170.8,1170.8,66.0,66.0,66.0,66.0,8.0,8.0,8.0,8.0,10.4,10.1,0.3,809.5,783.2,26.3,825.0,798.2,26.8
India,1,1,523.7,536.9,2017.0,2017.0,2017.0,2017.0,9106.5,9106.5,9106.5,9106.5,586.0,586.0,586.0,586.0,4.0,4.0,4.0,4.0,48.0,47.9,0.1,3719.1,3714.1,5.0,3790.5,3785.4,5.1
